0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,1,0,0,1,0,0.0,-1.07,9
1,0,1,0,0,1,0,0,1,0,0.0,-1.07,15
0,1,1,0,0,1,0,1,0,0,0.0,-1.07,23
0,1,1,0,0,1,0,1,0,1,0.0,-1.07,13
1,0,1,0,0,1,0,1,0,0,0.0,-1.07,34
0,1,1,0,0,0,1,0,1,0,0.0,-1.07,24
1,0,1,0,0,0,1,1,0,0,0.0,-1.07,65
1,0,1,0,0,1,0,1,0,1,0.0,-1.07,31
1,0,1,0,0,0,1,0,1,0,0.0,-1.07,34
1,0,1,0,0,0,1,0,1,1,0.0,-1.07,45
0,1,1,0,0,0,1,0,1,1,0.0,-1.07,26
0,1,1,0,0,1,0,0,1,1,0.0,-1.07,13
1,0,1,0,0,0,1,1,0,1,0.0,-1.07,75
1,0,1,0,0,1,0,0,1,1,0.0,-1.07,24
0,1,1,0,0,0,1,1,0,0,0.0,-1.07,50
0,1,1,0,0,0,1,1,0,1,0.0,-1.07,54
1,0,0,1,1,1,0,0,1,1,0.0,-1.0684649857951607,2
0,1,0,1,1,1,0,0,1,0,0.0,-1.0684649857951607,2
1,0,0,1,1,1,0,0,1,0,0.0,-1.0684649857951607,11
1,0,0,1,1,0,1,0,1,0,0.0,-1.0684649857951607,19
0,1,0,1,1,1,0,0,1,1,0.0,-1.0684649857951607,5
0,1,0,1,1,0,1,0,1,1,0.0,-1.0684649857951607,12
0,1,0,1,1,1,0,1,0,0,0.0,-1.0684649857951607,8
0,1,0,1,1,1,0,1,0,1,0.0,-1.0684649857951607,15
0,1,0,1,1,0,1,1,0,0,0.0,-1.0684649857951607,37
1,0,0,1,1,0,1,1,0,0,0.0,-1.0684649857951607,43
1,0,0,1,1,1,0,1,0,0,0.0,-1.0684649857951607,16
1,0,0,1,1,1,0,1,0,1,0.0,-1.0684649857951607,13
1,0,0,1,1,0,1,0,1,1,0.0,-1.0684649857951607,27
0,1,0,1,1,0,1,1,0,1,0.0,-1.0684649857951607,28
0,1,0,1,1,0,1,0,1,0,0.0,-1.0684649857951607,11
1,0,0,1,1,0,1,1,0,1,0.0,-1.0684649857951607,54
0,1,0,0,1,1,0,0,1,0,0.0,-1.03,1
1,0,0,0,1,0,1,0,1,1,0.0,-1.03,4
1,0,0,0,1,1,0,0,1,1,0.0,-1.03,2
1,0,0,0,1,1,0,0,1,0,0.0,-1.03,2
0,1,0,0,1,1,0,1,0,1,0.0,-1.03,3
0,1,0,0,1,1,0,1,0,0,0.0,-1.03,2
1,0,0,0,1,1,0,1,0,1,0.0,-1.03,1
0,1,0,0,1,0,1,0,1,0,0.0,-1.03,3
1,0,0,0,1,0,1,1,0,0,0.0,-1.03,9
1,0,0,0,1,1,0,1,0,0,0.0,-1.03,2
0,1,0,0,1,0,1,1,0,0,0.0,-1.03,5
0,1,0,0,1,1,0,0,1,1,0.0,-1.03,2
0,1,0,0,1,0,1,0,1,1,0.0,-1.03,3
1,0,0,0,1,0,1,0,1,0,0.0,-1.03,4
1,0,0,0,1,0,1,1,0,1,0.0,-1.03,13
0,1,0,0,1,0,1,1,0,1,0.0,-1.03,10
0,1,1,1,0,1,0,1,0,0,0.0,-1.0257581476005373,2
0,1,1,1,0,1,0,1,0,1,0.0,-1.0257581476005373,3
1,0,1,1,0,1,0,0,1,1,0.0,-1.0257581476005373,2
1,0,1,1,0,0,1,0,1,1,0.0,-1.0257581476005373,7
1,0,1,1,0,1,0,1,0,1,0.0,-1.0257581476005373,6
0,1,1,1,0,1,0,0,1,1,0.0,-1.0257581476005373,1
0,1,1,1,0,1,0,0,1,0,0.0,-1.0257581476005373,3
1,0,1,1,0,0,1,0,1,0,0.0,-1.0257581476005373,4
0,1,1,1,0,0,1,0,1,0,0.0,-1.0257581476005373,3
1,0,1,1,0,0,1,1,0,1,0.0,-1.0257581476005373,11
0,1,1,1,0,0,1,1,0,0,0.0,-1.0257581476005373,8
1,0,1,1,0,1,0,0,1,0,0.0,-1.0257581476005373,2
1,0,1,1,0,1,0,1,0,0,0.0,-1.0257581476005373,5
0,1,1,1,0,0,1,1,0,1,0.0,-1.0257581476005373,10
0,1,1,1,0,0,1,0,1,1,0.0,-1.0257581476005373,7
1,0,1,1,0,0,1,1,0,0,0.0,-1.0257581476005373,9
0,1,1,0,1,0,1,0,1,1,0.0,-0.9350087547572612,1
0,1,1,0,1,0,1,1,0,0,0.0,-0.9350087547572612,2
0,1,1,0,1,1,0,1,0,0,0.0,-0.9350087547572612,2
0,1,1,0,1,1,0,0,1,0,0.0,-0.9350087547572612,1
1,0,1,0,1,1,0,0,1,0,0.0,-0.9350087547572612,1
1,0,1,0,1,1,0,0,1,1,0.0,-0.9350087547572612,1
0,1,1,0,1,0,1,0,1,0,0.0,-0.9350087547572612,1
0,1,0,1,0,0,1,1,0,1,0.0,-0.9299999999999999,1
1,0,1,0,0,1,0,1,1,1,0.0,-0.8834704893913221,1
1,0,0,1,1,0,1,1,1,0,0.0,-0.8819354751864827,1
0,1,1,0,0,0,1,0,0,1,0.0,-0.88,1
