0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.14684670467478,12
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-10.1440463925045,8
1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.142301055864962,22
1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.139500743694681,22
0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.136096696529712,13
0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-10.133296384359431,11
0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.131551047719894,13
0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.128750735549612,31
1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.084441361802106,7
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.083274869736828,6
1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.081641049631825,5
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-10.080474557566546,8
0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.073691353657038,9
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.07252486159176,8
0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.070891041486757,12
0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-10.069724549421478,10
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.0,-10.0340463925045,1
1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0.0,-10.032388102063875,8
1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0.0,-10.029500743694681,9
1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.0,-10.027842453254056,3
0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.0,-10.023296384359432,4
0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0.0,-10.021638093918806,3
1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.02156977116674,5
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.01876945899646,1
0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0.0,-10.018750735549613,6
1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.01794112230755,4
0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.0,-10.017092445108988,5
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-10.015140810137268,6
1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-10.01199453524693,2
1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.01113979822416,5
0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-10.010819763021672,4
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.00833948605388,7
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0,-10.00801945085139,2
1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0.0,-10.007448886437114,4
0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.007191114162481,2
1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-10.006490910696723,1
0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-10.0043908019922,3
