0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,0,0,0,0,1,0,0.0,-1.44,20
0,0,1,1,0,0,1,0,0,1,0,0.0,-1.44,20
0,0,1,1,0,0,0,0,0,1,1,0.0,-1.44,55
0,0,1,1,0,0,1,0,0,1,1,0.0,-1.44,31
0,0,1,1,0,0,0,1,1,0,0,0.0,-1.437367059725528,7
0,0,1,1,0,0,1,1,1,0,1,0.0,-1.437367059725528,19
0,0,1,1,0,0,0,1,1,0,1,0.0,-1.437367059725528,18
0,0,1,1,0,0,1,1,1,0,0,0.0,-1.437367059725528,12
0,0,1,0,1,1,1,0,0,1,0,0.0,-1.4341906373139195,17
0,0,1,0,1,1,0,0,0,1,1,0.0,-1.4341906373139195,31
0,0,1,0,1,1,1,0,0,1,1,0.0,-1.4341906373139195,28
0,0,1,0,1,1,0,0,0,1,0,0.0,-1.4341906373139195,15
1,1,0,1,0,0,1,0,0,1,1,0.0,-1.4328010389576384,42
1,1,0,1,0,0,0,0,0,1,0,0.0,-1.4328010389576384,21
1,1,0,1,0,0,1,0,0,1,0,0.0,-1.4328010389576384,31
1,1,0,1,0,0,0,0,0,1,1,0.0,-1.4328010389576384,51
0,0,1,0,1,1,1,1,1,0,1,0.0,-1.4315576970394475,14
0,0,1,0,1,1,1,1,1,0,0,0.0,-1.4315576970394475,13
0,0,1,0,1,1,0,1,1,0,0,0.0,-1.4315576970394475,5
0,0,1,0,1,1,0,1,1,0,1,0.0,-1.4315576970394475,13
1,1,0,1,0,0,1,1,1,0,0,0.0,-1.4301680986831662,10
1,1,0,1,0,0,0,1,1,0,0,0.0,-1.4301680986831662,13
1,1,0,1,0,0,1,1,1,0,1,0.0,-1.4301680986831662,25
1,1,0,1,0,0,0,1,1,0,1,0.0,-1.4301680986831662,35
1,1,0,0,1,1,1,0,0,1,0,0.0,-1.426991676271558,21
1,1,0,0,1,1,0,0,0,1,1,0.0,-1.426991676271558,41
1,1,0,0,1,1,1,0,0,1,1,0.0,-1.426991676271558,32
1,1,0,0,1,1,0,0,0,1,0,0.0,-1.426991676271558,26
1,1,0,0,1,1,0,1,1,0,0,0.0,-1.4243587359970857,13
1,1,0,0,1,1,1,1,1,0,0,0.0,-1.4243587359970857,4
1,1,0,0,1,1,0,1,1,0,1,0.0,-1.4243587359970857,22
1,1,0,0,1,1,1,1,1,0,1,0.0,-1.4243587359970857,14
0,0,1,0,0,1,1,0,0,1,1,0.0,-1.4,14
0,0,1,0,0,1,0,0,0,1,1,0.0,-1.4,5
0,0,1,0,0,1,0,0,0,1,0,0.0,-1.4,6
0,0,1,0,0,1,1,0,0,1,0,0.0,-1.4,7
0,0,1,1,1,0,0,0,0,1,0,0.0,-1.3991740573976585,4
0,0,1,1,1,0,0,0,0,1,1,0.0,-1.3991740573976585,14
0,0,1,1,1,0,1,0,0,1,0,0.0,-1.3991740573976585,5
0,0,1,1,1,0,1,0,0,1,1,0.0,-1.3991740573976585,8
0,0,1,0,0,1,1,1,1,0,0,0.0,-1.3973670597255279,1
0,0,1,0,0,1,0,1,1,0,1,0.0,-1.3973670597255279,4
0,0,1,0,0,1,1,1,1,0,1,0.0,-1.3973670597255279,6
0,0,1,0,0,1,0,1,1,0,0,0.0,-1.3973670597255279,6
0,0,1,1,1,0,0,1,1,0,1,0.0,-1.3965411171231863,3
0,0,1,1,1,0,1,1,1,0,1,0.0,-1.3965411171231863,2
1,1,0,0,0,1,1,0,0,1,0,0.0,-1.3928010389576384,7
1,1,0,0,0,1,0,0,0,1,1,0.0,-1.3928010389576384,17
1,1,0,0,0,1,1,0,0,1,1,0.0,-1.3928010389576384,6
1,1,0,0,0,1,0,0,0,1,0,0.0,-1.3928010389576384,9
1,1,0,1,1,0,0,0,0,1,0,0.0,-1.3919750963552966,7
1,1,0,1,1,0,1,0,0,1,1,0.0,-1.3919750963552966,7
1,1,0,1,1,0,0,0,0,1,1,0.0,-1.3919750963552966,13
1,1,0,1,1,0,1,0,0,1,0,0.0,-1.3919750963552966,8
1,1,0,0,0,1,1,1,1,0,0,0.0,-1.3901680986831662,4
1,1,0,0,0,1,0,1,1,0,1,0.0,-1.3901680986831662,6
1,1,0,0,0,1,0,1,1,0,0,0.0,-1.3901680986831662,3
1,1,0,0,0,1,1,1,1,0,1,0.0,-1.3901680986831662,9
1,1,0,1,1,0,1,1,1,0,1,0.0,-1.3893421560808246,6
1,1,0,1,1,0,0,1,1,0,1,0.0,-1.3893421560808246,7
1,1,0,1,1,0,0,1,1,0,0,0.0,-1.3893421560808246,4
0,0,1,1,0,0,1,0,1,1,0,0.0,-1.3276527273899168,2
0,0,1,1,0,0,0,0,1,1,0,0.0,-1.3276527273899168,1
0,0,1,1,0,0,0,0,1,1,1,0.0,-1.3276527273899168,2
0,0,1,1,0,0,1,0,1,1,1,0.0,-1.3276527273899168,3
0,0,1,0,1,1,0,0,1,1,1,0.0,-1.3218433647038363,2
0,0,1,0,1,1,1,0,1,1,1,0.0,-1.3218433647038363,1
1,1,0,1,0,0,1,0,1,1,1,0.0,-1.3204537663475553,2
1,1,0,1,0,0,0,0,1,1,1,0.0,-1.3204537663475553,5
1,1,0,1,0,0,0,0,1,1,0,0.0,-1.3204537663475553,1
0,0,1,1,0,0,1,0,1,0,1,0.0,-1.32,1
0,0,1,1,0,0,0,1,0,0,1,0.0,-1.32,1
0,0,1,1,0,0,1,1,0,0,0,0.0,-1.32,2
0,0,1,1,0,0,0,0,1,0,1,0.0,-1.32,3
0,0,1,1,0,0,1,0,1,0,0,0.0,-1.32,1
0,0,1,1,0,0,0,0,1,0,0,0.0,-1.32,1
0,0,1,1,0,0,1,1,0,1,1,0.0,-1.3173093660611022,1
0,0,1,1,0,0,1,1,0,1,0,0.0,-1.3173093660611022,1
1,1,0,0,1,1,0,0,1,1,1,0.0,-1.3146444036614748,1
1,1,0,0,1,1,0,0,1,1,0,0.0,-1.3146444036614748,2
0,0,1,0,1,1,1,1,0,0,0,0.0,-1.3141906373139196,1
1,1,0,1,0,0,0,0,1,0,0,0.0,-1.3128010389576383,1
1,1,0,1,0,0,1,0,1,0,0,0.0,-1.3128010389576383,1
0,0,1,0,1,1,1,1,0,1,0,0.0,-1.3115000033750217,1
1,1,0,1,0,0,1,1,0,1,1,0.0,-1.3101104050187407,3
1,1,0,0,1,1,0,0,1,0,1,0.0,-1.3069916762715579,1
1,1,0,0,1,1,1,1,0,0,1,0.0,-1.3069916762715579,1
1,1,0,0,1,1,1,0,1,0,0,0.0,-1.3069916762715579,1
1,1,0,0,1,1,0,1,0,1,1,0.0,-1.3043010423326602,1
1,1,0,0,1,1,1,1,0,1,1,0.0,-1.3043010423326602,1
0,0,1,1,0,1,0,0,0,1,1,0.0,-1.2938984103944884,2
0,0,1,1,0,1,1,0,0,1,1,0.0,-1.2938984103944884,1
0,0,1,1,0,1,0,0,0,1,0,0.0,-1.2938984103944884,1
0,0,1,0,1,0,1,0,0,1,0,0.0,-1.29,1
0,0,1,0,0,1,0,0,1,1,0,0.0,-1.2876527273899168,2
0,0,1,0,1,0,1,1,1,0,1,0.0,-1.2873670597255278,1
1,1,0,1,0,1,1,0,0,1,0,0.0,-1.2866994493521264,1
1,1,0,1,0,1,1,0,0,1,1,0.0,-1.2866994493521264,1
1,1,0,1,0,1,0,0,0,1,0,0.0,-1.2866994493521264,1
1,1,0,1,0,1,1,1,1,0,0,0.0,-1.2840665090776544,2
1,1,0,0,0,1,1,0,1,1,0,0.0,-1.2804537663475553,1
1,1,0,0,0,1,0,0,1,1,1,0.0,-1.2804537663475553,1
1,1,0,0,1,0,0,1,1,0,1,0.0,-1.2801680986831663,1
0,0,1,0,0,1,0,1,0,0,1,0.0,-1.28,1
1,1,0,1,1,0,0,0,1,1,1,0.0,-1.2796278237452134,2
1,1,0,0,0,1,1,0,1,0,1,0.0,-1.2728010389576383,1
1,1,0,0,0,1,0,1,0,1,0,0.0,-1.2701104050187406,1
1,1,0,0,0,1,0,1,0,1,1,0.0,-1.2701104050187406,2
1,1,0,1,1,0,1,1,0,1,0,0.0,-1.2692844624163988,1
1,1,0,1,1,0,0,1,0,1,0,0.0,-1.2692844624163988,2
0,1,0,1,0,0,1,0,0,1,1,0.0,-1.23,1
1,0,1,1,0,0,0,0,0,1,1,0.0,-1.228650796231546,1
1,0,1,1,0,0,1,0,0,1,1,0.0,-1.228650796231546,1
1,0,1,0,1,1,0,0,0,1,1,0.0,-1.2228414335454656,1
1,0,1,0,1,1,0,0,0,1,0,0.0,-1.2228414335454656,1
1,0,1,0,1,1,0,1,1,0,0,0.0,-1.2202084932709936,1
0,1,1,1,0,0,1,1,1,0,1,0.0,-1.1950737018033448,1
0,1,0,0,0,1,1,0,0,1,1,0.0,-1.19,1
0,1,1,0,1,1,1,1,1,0,0,0.0,-1.1892643391172644,1
0,1,0,1,1,0,1,0,0,1,1,0.0,-1.1891740573976586,1
1,1,0,0,1,0,1,0,1,1,1,0.0,-1.1704537663475554,1
1,1,0,0,1,1,1,1,1,1,1,0.0,-1.059320829448105,1
