0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0.0,-6.9495904346101565,3
1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-6.9495904346101565,4
1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0,-6.949530533431243,2
1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0.0,-6.948859149911934,2
1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.948859149911934,2
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-6.948799248733021,2
0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0.0,-6.9483132316362575,1
0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-6.9483132316362575,2
0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.947581946938035,2
0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.0,-6.947522045759122,1
1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.945720078364383,1
1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.945720078364383,2
1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.94566017718547,3
1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.94566017718547,4
1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.945230501052745,2
1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-6.945230501052745,2
1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-6.945170599873832,1
1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.945170599873832,1
0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.944442875390484,1
0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.944442875390484,1
0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.944382974211571,2
0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-6.943953298078846,3
0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.943953298078846,2
0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-6.943893396899933,1
0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.943893396899933,1
1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.942091429505194,3
1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.942091429505194,4
1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0,-6.942031528326281,1
1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.942031528326281,4
0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.0,-6.94167083936839,1
1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0.0,-6.941639225959372,1
1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.941639225959372,2
1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-6.941579324780459,2
0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.940814226531295,2
0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.940754325352382,2
0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.940564248482021,1
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-6.94047273389409,1
1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.940412832715177,1
0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.938591668999752,2
0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.938591668999752,2
0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.938531767820839,1
0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.938531767820839,2
1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.938500154411821,1
1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.938500154411821,2
1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.938440253232908,1
1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.938440253232908,1
1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0.0,-6.938429176969354,2
1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.938429176969354,1
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-6.938369275790441,6
0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.937425176934472,2
0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0,-6.937365275755559,2
1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.937333662346541,1
1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0,-6.937273761167628,1
1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.937273761167628,1
0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.937151973995455,2
0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0.0,-6.937151973995455,2
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.935290105421803,5
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.935290105421803,6
1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.93523020424289,3
1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.93523020424289,4
0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.934012902447904,6
0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.934012902447904,6
0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.933953001268991,2
0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.933953001268991,3
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-6.933780289441918,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-6.933720388263005,1
1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.933720388263005,2
0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-6.932503086468019,2
0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.932503086468019,2
0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.932443185289106,1
1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.930641217894367,1
1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.930641217894367,4
1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0.0,-6.930581316715454,1
1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.930581316715454,4
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.929364014920468,2
0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.929364014920468,2
0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0.0,-6.929304113741555,1
0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.929304113741555,3
1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.908601458833919,4
1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-6.908601458833919,2
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.908541557655006,1
0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.90732425586002,3
0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-6.907264354681107,1
0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-6.907264354681107,1
1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.90651796681801,3
1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0.0,-6.90651796681801,1
1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.905462387286368,1
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.905462387286368,1
1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.905402486107455,1
0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.905240763844111,3
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,-6.905180862665198,1
0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.904185184312469,2
0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.904185184312469,4
0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0.0,-6.904125283133556,1
0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0.0,-6.904125283133556,2
1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.903934626873644,1
1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.903378895270459,1
1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.903318994091546,1
1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.903318994091546,1
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.90210169229656,1
0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.90210169229656,1
0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-6.902041791117647,1
0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-6.902041791117647,1
0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-6.901670839368389,1
0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.0,-6.901670839368389,1
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-6.900795555326093,1
0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-6.900564248482022,1
1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.899629063260813,1
0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-6.898591668999751,1
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-6.897425176934471,1
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,-6.897425176934471,1
1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0.0,-6.8951907047799,3
1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0.0,-6.895130803600987,1
1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0.0,-6.893964311535706,1
0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-6.893913501806001,1
0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0.0,-6.893853600627088,1
1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-6.891670839368389,1
0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0,-6.89039363639449,2
0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-6.89039363639449,1
1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-6.890010767329468,1
1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.0,-6.890010767329468,1
1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-6.889950866150555,1
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0.0,-6.889287045508123,1
0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0.0,-6.889287045508123,1
0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.0,-6.888733564355569,2
0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-6.888673663176656,1
0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0.0,-6.887596047652572,1
1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0.0,-6.887504533064641,1
1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0.0,-6.887444631885728,1
1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-6.8868716957819185,1
1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-6.8868716957819185,3
0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-6.885594492808018,1
0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-6.885594492808018,3
1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0.0,-6.883984667653131,1
0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0.0,-6.883050398842753,1
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0.0,-6.882958884254823,1
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0,-6.879530533431243,1
1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0.0,-6.879498920022225,1
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0,-6.879439018843312,1
1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-6.878988383276084,1
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-6.878928482097171,1
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.878859149911934,1
1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0.0,-6.878767635324003,1
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-6.87870773414509,1
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-6.8777111803021835,2
