0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-6.4745406315512835,20
1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0.0,-6.4745406315512835,21
1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.0,-6.472356841335522,13
1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0.0,-6.472356841335522,23
0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0.0,-6.471740319381006,21
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-6.471740319381006,23
0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-6.469556529165244,24
0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0.0,-6.469556529165244,16
1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0.0,-6.468725260616811,44
1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0.0,-6.468725260616811,23
1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-6.466541470401047,32
1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.0,-6.466541470401047,23
0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0.0,-6.465924948446531,24
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0.0,-6.465924948446531,28
0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0.0,-6.46374115823077,30
0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0.0,-6.46374115823077,24
1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.0,-6.375129465346825,7
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0,-6.375129465346825,12
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-6.372502255168323,11
1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0,-6.372502255168323,7
0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0.0,-6.372329153176548,6
0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-6.372329153176548,13
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-6.369701942998043,1
0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-6.369701942998043,11
1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-6.369314094412353,19
1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-6.369314094412353,17
1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-6.366686884233848,9
1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0.0,-6.366686884233848,15
0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0.0,-6.366513782242073,6
0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0.0,-6.366513782242073,9
0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0.0,-6.363886572063569,11
0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0.0,-6.363886572063569,13
1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0.0,-6.3445406315512844,11
1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0.0,-6.3445406315512844,7
1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0.0,-6.34414100097235,5
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0.0,-6.34414100097235,7
1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0.0,-6.342356841335521,7
1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-6.342356841335521,8
1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0.0,-6.341957210756588,1
1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0.0,-6.341957210756588,5
0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0.0,-6.341740319381005,4
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0.0,-6.341740319381005,9
0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0.0,-6.341340688802072,6
