0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,1,0,0.0,-1.05,40
1,0,0,0,1,1,1,0,0.0,-1.05,32
0,0,1,0,1,0,0,1,0.0,-1.05,88
0,0,0,0,1,1,0,1,0.0,-1.05,63
1,0,0,0,1,1,0,0,0.0,-1.05,36
1,0,1,0,1,0,0,0,0.0,-1.05,25
0,0,1,0,1,0,1,1,0.0,-1.05,89
0,0,0,0,1,1,1,1,0.0,-1.05,75
0,1,0,1,0,1,1,1,0.0,-1.0473670597255278,67
1,1,1,1,0,0,0,0,0.0,-1.0473670597255278,34
0,1,1,1,0,0,0,1,0.0,-1.0473670597255278,66
1,1,0,1,0,1,0,0,0.0,-1.0473670597255278,28
1,1,1,1,0,0,1,0,0.0,-1.0473670597255278,45
0,1,1,1,0,0,1,1,0.0,-1.0473670597255278,80
1,1,0,1,0,1,1,0,0.0,-1.0473670597255278,41
0,1,0,1,0,1,0,1,0.0,-1.0473670597255278,62
0,0,1,1,1,0,0,1,0.0,-0.9376527273899169,6
1,0,0,1,1,1,1,0,0.0,-0.9376527273899169,3
0,0,0,1,1,1,0,1,0.0,-0.9376527273899169,4
1,0,1,1,1,0,0,0,0.0,-0.9376527273899169,3
0,0,1,1,1,0,1,1,0.0,-0.9376527273899169,6
0,0,0,1,1,1,1,1,0.0,-0.9376527273899169,9
1,0,0,1,1,1,0,0,0.0,-0.9376527273899169,4
1,0,1,1,1,0,1,0,0.0,-0.9376527273899169,6
1,0,0,1,0,1,0,0,0.0,-0.9299999999999999,1
1,0,1,1,0,0,0,0,0.0,-0.9299999999999999,1
0,1,0,0,0,1,0,1,0.0,-0.9299999999999999,2
0,0,1,1,0,0,1,1,0.0,-0.9299999999999999,10
0,1,0,0,0,1,1,1,0.0,-0.9299999999999999,3
1,0,0,1,0,1,1,0,0.0,-0.9299999999999999,2
0,0,1,1,0,0,0,1,0.0,-0.9299999999999999,5
1,1,0,0,0,1,1,0,0.0,-0.9299999999999999,4
1,1,1,0,0,0,1,0,0.0,-0.9299999999999999,2
0,0,0,1,0,1,1,1,0.0,-0.9299999999999999,3
1,0,1,1,0,0,1,0,0.0,-0.9299999999999999,1
0,1,1,0,0,0,1,1,0.0,-0.9299999999999999,4
0,0,0,1,0,1,0,1,0.0,-0.9299999999999999,8
0,1,1,0,0,0,0,1,0.0,-0.9299999999999999,4
1,1,0,0,0,1,0,0,0.0,-0.9299999999999999,4
1,1,0,0,1,1,0,0,0.0,-0.9273093660611023,3
1,1,0,0,1,1,1,0,0.0,-0.9273093660611023,5
0,1,0,0,1,1,1,1,0.0,-0.9273093660611023,2
0,1,1,0,1,0,1,1,0.0,-0.9273093660611023,3
1,1,1,0,1,0,0,0,0.0,-0.9273093660611023,1
0,1,0,0,1,1,0,1,0.0,-0.9273093660611023,5
0,1,1,0,1,0,0,1,0.0,-0.9273093660611023,5
1,1,1,0,1,0,1,0,0.0,-0.9273093660611023,2
0,0,1,0,1,0,0,0,0.0,-0.8200000000000001,1
1,0,0,0,1,1,1,1,0.0,-0.817227375988696,2
1,0,1,0,1,0,1,1,0.0,-0.817227375988696,1
1,1,1,1,0,0,0,1,0.0,-0.8145944357142239,1
1,1,0,1,0,1,1,1,0.0,-0.8145944357142239,1
1,0,1,1,1,0,0,1,0.0,-0.7048801033786128,1
0,0,0,0,1,0,1,1,0.0,-0.6,1
