0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0.0,-20.494148684099745,320
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0.0,-20.49209332437582,428
1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0.0,-20.105198914928447,45
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0.0,-20.10156178387123,42
0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.0,-19.9143526358389,11
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0.0,-19.89726199882152,3
1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0.0,-19.894884021098143,5
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-19.89241195928889,1
0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-19.862950711640288,17
1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-19.85171567598547,44
0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.0,-19.841425440399195,5
1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0.0,-19.834918072262273,2
0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0.0,-19.789065206831552,1
1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0.0,-19.746955212807023,7
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0.0,-19.743792946500353,18
0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.0,-19.74077699344501,8
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,-19.739120053411533,5
1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0.0,-19.69239102230174,1
1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0.0,-19.623880176585853,6
0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0.0,-19.529445625570556,1
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-19.5265607908298,3
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0.0,-19.521765735610384,1
1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0.0,-19.50798961165077,2
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-19.476056302192916,4
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-19.471168972086847,1
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.0,-19.459893178482535,1
1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-19.459128775756955,4
0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-19.448693176974437,2
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0.0,-19.442331172033757,1
1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-19.43807624317387,2
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0.0,-19.402802805732474,1
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.0,-19.305244693322106,4
0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-19.303364808070345,1
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0.0,-19.142056221689497,1
0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0.0,-19.130987541303494,1
1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0.0,-18.885668811524358,1
