0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,1,0,1,0,0,1,0.0,-2.4982369189779314,13
0,0,1,1,0,1,0,1,0,0,1,0.0,-2.4982369189779314,16
1,0,1,1,0,0,1,0,1,1,0,0.0,-2.498236918977932,26
1,0,1,1,0,1,0,0,1,1,0,0.0,-2.498236918977932,25
0,0,1,1,0,0,1,0,1,1,0,0.0,-2.498236918977932,10
0,0,1,1,0,1,0,0,1,1,0,0.0,-2.498236918977932,20
1,0,1,1,0,0,1,1,0,0,1,0.0,-2.4982369189779314,15
0,0,1,1,0,0,1,1,0,0,1,0.0,-2.4982369189779314,8
1,1,0,0,1,0,1,1,0,0,1,0.0,-2.4897991228432206,35
1,1,0,0,1,1,0,1,0,0,1,0.0,-2.4897991228432206,32
0,1,0,0,1,1,0,1,0,0,1,0.0,-2.4897991228432206,35
0,1,0,0,1,1,0,0,1,1,0,0.0,-2.489799122843221,44
1,1,0,0,1,1,0,0,1,1,0,0.0,-2.489799122843221,47
1,1,0,0,1,0,1,0,1,1,0,0.0,-2.489799122843221,41
0,1,0,0,1,0,1,1,0,0,1,0.0,-2.4897991228432206,43
0,1,0,0,1,0,1,0,1,1,0,0.0,-2.489799122843221,43
1,0,1,0,0,0,1,0,1,1,0,0.0,-2.4,7
0,0,1,0,0,1,0,1,0,0,1,0.0,-2.3999999999999995,3
1,0,1,0,0,0,1,1,0,0,1,0.0,-2.3999999999999995,5
0,0,1,0,0,1,0,0,1,1,0,0.0,-2.4,6
1,0,1,0,0,1,0,1,0,0,1,0.0,-2.3999999999999995,5
1,0,1,0,0,1,0,0,1,1,0,0.0,-2.4,7
0,0,1,0,0,0,1,1,0,0,1,0.0,-2.3999999999999995,6
0,0,1,0,0,0,1,0,1,1,0,0.0,-2.4,10
0,1,0,1,1,1,0,0,1,1,0,0.0,-2.3914529599378276,11
0,1,0,1,1,0,1,0,1,1,0,0.0,-2.3914529599378276,10
1,1,0,1,1,0,1,0,1,1,0,0.0,-2.3914529599378276,11
1,1,0,1,1,0,1,1,0,0,1,0.0,-2.391452959937828,9
1,1,0,1,1,1,0,0,1,1,0,0.0,-2.3914529599378276,15
