0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,0,1,1,0.0,-2.0983600299451695,123
1,0,1,0,1,0,1,1,0.0,-2.0983600299451695,103
1,0,0,1,0,1,1,1,0.0,-2.093487424188877,131
1,0,1,1,0,1,1,1,0.0,-2.093487424188877,88
0,1,0,0,1,0,0,0,0.0,-2.09,122
0,1,1,0,1,0,0,0,0.0,-2.09,84
0,1,0,1,0,1,0,0,0.0,-2.0851273942437074,125
0,1,1,1,0,1,0,0,0.0,-2.0851273942437074,128
1,0,0,1,0,0,1,1,0.0,-1.8583600299451692,5
1,0,1,1,0,0,1,1,0.0,-1.8583600299451692,5
1,0,0,0,1,1,1,1,0.0,-1.8542602150431806,5
1,0,1,0,1,1,1,1,0.0,-1.8542602150431806,3
0,1,0,1,0,0,0,0,0.0,-1.8499999999999999,6
0,1,1,1,0,0,0,0,0.0,-1.8499999999999999,3
0,1,0,0,1,1,0,0,0.0,-1.845900185098011,4
0,1,1,0,1,1,0,0,0.0,-1.845900185098011,7
1,0,1,1,1,0,1,1,0.0,-1.8196599871374004,2
1,0,0,1,1,0,1,1,0.0,-1.8196599871374004,2
0,1,0,1,1,0,0,0,0.0,-1.8112999571922308,3
0,1,1,1,1,0,0,0,0.0,-1.8112999571922308,5
1,0,1,0,1,0,1,0,0.0,-1.81,2
1,0,0,0,1,0,1,0,0.0,-1.81,4
1,0,0,0,0,1,1,1,0.0,-1.8083600299451694,1
1,0,1,0,0,1,1,1,0.0,-1.8083600299451694,1
0,1,1,0,1,0,0,1,0.0,-1.8061100236831606,3
0,1,0,0,1,0,0,1,0.0,-1.8061100236831606,3
1,0,0,1,0,1,1,0,0.0,-1.8051273942437076,6
1,0,1,1,0,1,1,0,0.0,-1.8051273942437076,4
0,1,1,1,0,1,0,1,0.0,-1.8012374179268682,3
0,1,0,0,0,1,0,0,0.0,-1.7999999999999998,2
0,0,1,0,1,0,1,1,0.0,-1.7799999999999998,3
0,0,0,0,1,0,1,1,0.0,-1.7799999999999998,3
0,0,0,1,0,1,1,1,0.0,-1.7751273942437074,3
0,0,1,1,0,1,1,1,0.0,-1.7751273942437074,1
1,1,0,0,1,0,0,0,0.0,-1.7720334605849928,2
1,1,1,0,1,0,0,0,0.0,-1.7720334605849928,1
1,1,0,1,0,1,0,0,0.0,-1.7671608548287003,1
1,0,0,1,0,0,1,0,0.0,-1.5699999999999998,1
0,1,0,0,0,1,0,1,0.0,-1.5161100236831606,1
1,1,1,0,0,1,0,0,0.0,-1.4820334605849927,1
