0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,1,0,1,0.0,-1.25,26
0,1,1,0,0,1,0,1,1,0,0.0,-1.25,20
1,0,1,0,0,0,1,0,0,1,0.0,-1.25,39
1,0,1,0,0,0,0,1,0,1,0.0,-1.25,25
0,1,1,0,0,0,1,0,1,0,0.0,-1.25,23
0,1,1,0,0,0,0,1,1,0,0.0,-1.25,13
0,1,1,0,0,0,1,0,0,1,0.0,-1.25,41
0,1,1,0,0,0,0,1,0,1,0.0,-1.25,26
1,0,1,0,0,0,0,1,1,0,0.0,-1.25,14
1,0,1,0,0,1,0,1,1,0,0.0,-1.25,14
1,0,1,0,0,0,1,0,1,0,0.0,-1.25,12
1,0,1,0,0,1,1,0,0,1,0.0,-1.25,33
0,1,1,0,0,1,0,1,0,1,0.0,-1.25,33
0,1,1,0,0,1,1,0,0,1,0.0,-1.25,41
0,1,1,0,0,1,1,0,1,0,0.0,-1.25,14
1,0,1,0,0,1,1,0,1,0,0.0,-1.25,14
0,1,0,1,1,1,0,1,1,0,0.0,-1.2441906373139198,14
1,0,0,1,1,0,1,0,0,1,0.0,-1.2441906373139198,33
0,1,0,1,1,0,1,0,1,0,0.0,-1.2441906373139198,17
1,0,0,1,1,0,1,0,1,0,0.0,-1.2441906373139198,18
1,0,0,1,1,1,0,1,1,0,0.0,-1.2441906373139198,11
0,1,0,1,1,1,1,0,1,0,0.0,-1.2441906373139198,16
1,0,0,1,1,1,0,1,0,1,0.0,-1.2441906373139198,26
1,0,0,1,1,1,1,0,1,0,0.0,-1.2441906373139198,18
1,0,0,1,1,1,1,0,0,1,0.0,-1.2441906373139198,24
0,1,0,1,1,0,0,1,0,1,0.0,-1.2441906373139198,32
0,1,0,1,1,1,0,1,0,1,0.0,-1.2441906373139198,28
1,0,0,1,1,0,0,1,1,0,0.0,-1.2441906373139198,20
0,1,0,1,1,0,1,0,0,1,0.0,-1.2441906373139198,37
1,0,0,1,1,0,0,1,0,1,0.0,-1.2441906373139198,28
0,1,0,1,1,0,0,1,1,0,0.0,-1.2441906373139198,14
0,1,0,1,1,1,1,0,0,1,0.0,-1.2441906373139198,47
1,0,0,0,1,1,0,1,1,0,0.0,-1.21,1
1,0,0,0,1,1,1,0,1,0,0.0,-1.21,1
1,0,0,0,1,0,0,1,0,1,0.0,-1.21,7
0,1,0,0,1,1,1,0,1,0,0.0,-1.21,4
0,1,0,0,1,0,1,0,0,1,0.0,-1.21,12
0,1,0,0,1,0,0,1,0,1,0.0,-1.21,7
0,1,0,0,1,1,0,1,0,1,0.0,-1.21,9
0,1,0,0,1,1,1,0,0,1,0.0,-1.21,6
0,1,0,0,1,0,0,1,1,0,0.0,-1.21,11
1,0,0,0,1,0,1,0,1,0,0.0,-1.21,4
1,0,0,0,1,1,1,0,0,1,0.0,-1.21,8
0,1,0,0,1,1,0,1,1,0,0.0,-1.21,6
1,0,0,0,1,0,1,0,0,1,0.0,-1.21,9
1,0,0,0,1,1,0,1,0,1,0.0,-1.21,10
1,0,0,0,1,0,0,1,1,0,0.0,-1.21,6
0,1,0,0,1,0,1,0,1,0,0.0,-1.21,2
1,0,1,1,0,0,1,0,0,1,0.0,-1.2091740573976584,7
1,0,1,1,0,0,1,0,1,0,0.0,-1.2091740573976584,2
0,1,1,1,0,1,1,0,1,0,0.0,-1.2091740573976584,5
1,0,1,1,0,1,1,0,1,0,0.0,-1.2091740573976584,8
0,1,1,1,0,1,1,0,0,1,0.0,-1.2091740573976584,13
0,1,1,1,0,0,0,1,0,1,0.0,-1.2091740573976584,8
1,0,1,1,0,0,0,1,0,1,0.0,-1.2091740573976584,6
0,1,1,1,0,0,1,0,0,1,0.0,-1.2091740573976584,12
1,0,1,1,0,1,0,1,0,1,0.0,-1.2091740573976584,7
0,1,1,1,0,1,0,1,0,1,0.0,-1.2091740573976584,8
0,1,1,1,0,0,1,0,1,0,0.0,-1.2091740573976584,3
0,1,1,1,0,1,0,1,1,0,0.0,-1.2091740573976584,2
0,1,1,1,0,0,0,1,1,0,0.0,-1.2091740573976584,6
1,0,1,1,0,0,0,1,1,0,0.0,-1.2091740573976584,5
1,0,1,1,0,1,0,1,1,0,0.0,-1.2091740573976584,7
1,0,1,1,0,1,1,0,0,1,0.0,-1.2091740573976584,14
0,1,1,0,1,0,1,0,1,0,0.0,-1.1038984103944882,1
0,1,1,0,1,0,1,0,0,1,0.0,-1.1038984103944882,1
0,1,1,0,1,1,1,0,0,1,0.0,-1.1038984103944882,1
0,1,0,1,0,0,0,1,0,1,0.0,-1.1,2
0,1,0,1,0,1,0,1,1,0,0.0,-1.1,1
0,1,0,1,0,0,0,1,1,0,0.0,-1.1,1
1,0,0,1,0,0,1,0,0,1,0.0,-1.1,1
1,0,0,1,0,0,0,1,1,0,0.0,-1.1,2
1,0,0,1,0,1,0,1,0,1,0.0,-1.1,1
1,0,0,1,0,0,1,0,1,0,0.0,-1.1,1
0,0,0,1,1,0,1,0,0,1,0.0,-0.9141906373139197,1
