0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.641092778892531,2
0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.640796904639062,1
0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.640795080966608,3
0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0,-8.639990279600317,1
1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.638202049019416,8
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.638200225346962,7
1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.637904351093491,4
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.637902527421039,5
1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0,-8.637097726054746,1
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0.0,-8.637095902382294,1
1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0.0,-8.630236797602297,2
1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0.0,-8.630234973929843,2
0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.581513565391473,3
0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.58121586746555,3
0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.581214043793096,1
1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.578621011845906,5
1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.578619188173452,2
1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.578323313919979,1
1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.578321490247527,1
0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-8.574836723378807,1
0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.572458650881321,2
0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.572456827208867,1
0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.572160952955395,3
0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.572159129282943,1
1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-8.57194416983324,1
1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-8.571942346160785,2
1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.56956609733575,4
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.569564273663298,4
1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.569268399409827,6
1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.569266575737373,5
0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0.0,-8.567975794926358,1
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.56730154268506,1
1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0.0,-8.565083241380789,1
1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-8.565081417708335,3
1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.564410812811944,2
1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.56440898913949,2
0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0,-8.563541262574223,1
1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0,-8.560648709028653,1
0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.560442437905063,1
0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.56044061423261,1
1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.557549884359494,3
0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0.0,-8.552393297240249,1
1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0,-8.549498920022227,2
1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.496341793418773,1
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.49633996974632,1
1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.496042271820395,3
0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0,-8.494531779504943,1
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.49437114632643,1
1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.494137907092432,3
1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.493840209166505,3
1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.493838385494053,2
0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.492858880446079,2
0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.492847310342691,3
0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.492563006192606,3
0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.492561182520154,3
0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.492549612416767,1
1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-8.491641049631827,1
1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0,-8.491639225959373,2
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.491156599904771,1
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.490858901978848,2
1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.488657073061402,1
1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.488655249388948,4
0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.486686425969058,1
1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.48645318673506,1
0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.485164413657774,1
1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.483471879547402,1
1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.483470055874948,1
1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.481796144608952,2
1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.481794320936498,3
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.47982549751661,2
1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.479592258282612,2
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.478313231636259,2
0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.478303485205325,2
0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.478301661532871,1
1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.432769958480819,2
1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.432472260554896,2
1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.432470436882442,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.430566072154479,1
1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.430268374228554,1
1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.4302665505561,2
0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.429288869180578,2
0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.429287045508124,2
0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.428991171254655,1
0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.4289893475822,1
0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.428979601151267,1
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-8.42876945899646,1
1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.428593492672208,1
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.42758476496682,1
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.427582941294366,1
1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.427287067040895,1
1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.427285243368441,1
1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.423936450546098,1
0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-8.423187292268619,1
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.410169397520635,2
1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.40987169959471,2
1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.409869875922256,1
1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.409762909788409,1
0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-8.405840823166665,1
1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-8.402946445948642,1
1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.40045525297003,1
1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.400453429297576,1
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-8.39897807104176,1
0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.396387771565879,1
1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-8.396085517496191,1
1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-8.388182614636703,1
0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.386572212339187,1
0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.383782683616234,1
1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.380590608472287,1
1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-8.372871915641316,1
0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.366859094340352,1
1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0.0,-8.366010987188865,1
1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.365531143459354,1
1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.365230501052748,1
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.364934626799277,1
0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.36444469906294,1
1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.363670666541312,2
0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.363644030049535,1
1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.36224919386509,2
1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.361951495939165,1
0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.359094212818388,1
0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-8.35769691908914,1
0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.357502087980606,1
1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-8.3574958154206,1
1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.357493991748147,1
1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.355290105421805,2
0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.354015352348371,1
1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.353782113114375,1
0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.352491516364633,2
1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.350633063295696,1
1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-8.350503108000792,1
0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.348664239875808,1
0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.34715379766791,1
0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-8.34714040389207,1
1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.330807168832715,1
1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-8.330507647234336,1
0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.328838345412827,1
1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.325582781596802,2
0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.309028602528674,1
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.30583835105718,1
1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.301192269602428,2
0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0.0,-8.298733564355569,1
0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.297413482376262,1
1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-8.290199752007764,1
1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.29019792833531,2
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.288293563607347,1
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.28671683903507,1
1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0.0,-8.28253219851657,1
0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-8.259592258282611,1
1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-8.259067816603464,1
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-8.255099441696581,2
1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-8.252206888151013,1
0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-8.24591541367663,1
1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-8.24302286013106,1
0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-8.23823069331926,1
1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-8.235338139773692,2
1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-8.234697362951877,1
1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-8.234695539279423,1
1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-8.230916412760177,1
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-8.229039593860605,1
0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.228945765667833,1
1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.228786601127556,1
1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-8.228477211321241,1
1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0.0,-8.228119666220636,1
0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-8.227449671814336,1
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-8.227421929684095,1
1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-8.221399578696111,1
1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.221258737768187,2
1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0.0,-8.219358090325304,1
