0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-3.4638563666952398,16
1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-3.4638563666952398,21
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.0,-3.4638563666952398,18
1,0,1,1,1,0,0,1,0,0,0,1,0,1,0.0,-3.4638563666952398,15
0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0,-3.4588944758922247,7
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-3.4588944758922247,16
0,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.4588944758922247,13
0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-3.4588944758922247,10
1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-3.455910464975183,18
1,0,1,1,1,0,0,0,1,1,1,0,1,0,0.0,-3.455910464975183,24
1,0,1,1,1,0,0,0,1,1,1,0,0,1,0.0,-3.455910464975183,19
1,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-3.455910464975183,17
1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-3.45385636669524,17
1,0,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-3.45385636669524,9
1,0,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-3.45385636669524,31
1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3.45385636669524,17
1,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-3.4522216300619983,10
1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.4522216300619983,15
1,0,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-3.4522216300619983,16
1,0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-3.4522216300619983,14
0,1,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-3.450948574172168,8
0,1,0,0,0,1,1,0,1,1,1,0,0,1,0.0,-3.450948574172168,8
0,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-3.450948574172168,13
0,1,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-3.450948574172168,10
0,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-3.448894475892225,7
0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-3.448894475892225,16
0,1,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-3.448894475892225,4
0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.448894475892225,7
0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.0,-3.447259739258983,10
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3.447259739258983,7
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-3.447259739258983,7
0,1,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-3.447259739258983,11
1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-3.327059478369538,1
1,0,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-3.327059478369538,4
1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-3.3238563666952397,1
1,0,1,1,1,0,0,1,0,0,1,0,0,0,0.0,-3.3238563666952397,5
0,1,0,0,0,1,1,1,0,0,0,1,1,1,0.0,-3.322097587566523,2
0,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0,-3.322097587566523,1
1,0,1,1,1,0,0,0,1,1,0,1,1,1,0.0,-3.3191135766494817,2
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-3.3191135766494817,5
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.0,-3.3188944758922245,1
0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-3.3188944758922245,3
1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-3.317059478369538,5
1,0,1,1,1,0,0,0,0,1,0,1,1,1,0.0,-3.317059478369538,4
1,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-3.315910464975183,3
1,0,1,1,1,0,0,0,1,1,0,1,0,0,0.0,-3.315910464975183,2
1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.0,-3.3157597445841995,1
1,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-3.3157597445841995,3
1,0,1,1,1,0,0,1,1,0,0,1,1,1,0.0,-3.3154247417362965,4
0,1,0,0,0,1,1,0,1,1,0,1,1,1,0.0,-3.3141516858464666,2
0,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-3.3141516858464666,4
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,-3.31385636669524,3
1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.0,-3.31385636669524,2
1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-3.31385636669524,4
1,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-3.312221630061998,2
1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.0,-3.312221630061998,5
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-3.312097587566523,3
0,1,0,0,0,1,1,0,0,1,0,1,1,1,0.0,-3.312097587566523,3
0,1,0,0,0,1,1,0,1,1,0,1,0,0,0.0,-3.310948574172168,4
0,1,0,0,0,1,1,0,1,1,1,0,0,0,0.0,-3.310948574172168,4
0,1,0,0,0,1,1,1,0,0,1,1,0,1,0.0,-3.3107978537811844,1
0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,-3.3107978537811844,2
0,1,0,0,0,1,1,1,1,0,0,1,1,1,0.0,-3.3104628509332814,3
0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-3.3104628509332814,1
0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.0,-3.3088944758922247,1
0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.0,-3.3088944758922247,1
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-3.3088944758922247,2
0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.0,-3.3088944758922247,3
1,0,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-3.307813842864143,1
1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.0,-3.307813842864143,3
0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.0,-3.307259739258983,2
0,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-3.307259739258983,2
1,0,1,1,1,0,0,0,1,1,0,0,1,0,0.0,-3.305910464975183,2
1,0,1,1,1,0,0,0,1,1,0,0,0,1,0.0,-3.305910464975183,6
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-3.3057597445841997,2
1,0,1,1,1,0,0,1,1,0,1,1,0,1,0.0,-3.304125007950958,3
1,0,1,1,1,0,0,1,1,0,1,1,1,0,0.0,-3.304125007950958,3
1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-3.30385636669524,2
0,1,0,0,0,1,1,0,1,1,1,1,0,1,0.0,-3.3028519520611277,1
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.0,-3.3028519520611277,3
