0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,chain_break_fraction,energy,num_occurrences
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-3551.3799999999997,16
1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-3546.4300000000007,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-3546.429999999999,3
1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3543.75,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3543.749999999999,3
0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-3543.7499999999995,126
1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0.0,-3543.7500000000005,23
1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3540.030000000002,19
0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3540.0299999999997,25
1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3537.020000000002,6
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3537.0199999999995,30
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3535.1900000000005,6
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3535.1899999999987,3
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3530.2399999999993,7
1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-3530.24,3
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-3521.6800000000003,5
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3521.679999999999,9
0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-3515.8499999999995,142
1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0.0,-3515.8500000000004,19
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3515.3500000000013,4
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3515.349999999999,6
1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-3514.5300000000007,2
0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3514.529999999999,11
1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3507.940000000001,5
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3507.9399999999987,3
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3504.9299999999985,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0.0,-3504.6199999999994,11
1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-3504.6200000000013,1
0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3497.119999999999,5
1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3496.640000000001,1
0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3496.6399999999985,2
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3495.5799999999986,1
1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3494.8200000000006,13
0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3494.8199999999993,20
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3494.230000000001,1
0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3494.2299999999996,9
1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3494.2000000000007,4
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3494.2000000000003,11
0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-3492.6199999999994,3
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-3492.620000000001,1
0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.02857142857142857,-3449.409999999999,2
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3491.1499999999987,2
0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3491.139999999999,1
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3491.1400000000012,3
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-3489.2000000000003,2
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3489.1999999999994,28
1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3488.4300000000003,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3488.43,2
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3488.179999999999,1
1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3488.1800000000007,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3486.099999999999,2
1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3486.1000000000013,2
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.02857142857142857,-3573.010000000001,2
0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.02857142857142857,-3412.0799999999995,2
1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3485.8700000000013,2
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3485.869999999999,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-3485.829999999999,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3482.8799999999997,3
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0.02857142857142857,-3504.6199999999994,1
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3479.870000000001,4
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3479.8699999999994,5
0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3479.2299999999987,3
1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3477.1500000000005,2
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.02857142857142857,-3578.829999999999,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3470.5699999999997,5
0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3464.52,3
1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3464.520000000001,3
0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3464.509999999999,2
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0.02857142857142857,-3456.47,2
0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3464.399999999999,2
1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-3464.040000000001,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-3464.039999999999,2
0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3461.5099999999998,5
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3461.5100000000007,1
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3457.55,1
0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-3455.54,13
1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0.0,-3455.5400000000004,3
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3454.47,5
1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3453.770000000001,3
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3453.769999999999,2
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-3453.109999999999,1
0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3452.9599999999987,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.02857142857142857,-3521.679999999999,1
1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-3448.190000000001,1
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3448.1899999999996,7
0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3447.679999999999,2
1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-3446.6300000000006,3
0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3446.6299999999997,4
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3446.2499999999995,2
0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3444.0399999999995,2
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3443.189999999999,1
1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0.0,-3443.0899999999997,1
0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-3443.09,28
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-3442.339999999999,1
1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-3437.8300000000004,1
0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3437.8299999999995,6
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0.02857142857142857,-3504.6199999999994,2
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-3434.1399999999994,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3434.14,5
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3432.620000000001,1
0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3432.62,3
0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0.0,-3429.1099999999997,1
1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3428.650000000001,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3428.649999999999,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.02857142857142857,-3386.779999999999,4
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.02857142857142857,-3354.419999999999,1
1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3427.490000000001,1
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3427.4900000000007,1
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-3427.360000000001,1
0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3426.3199999999983,1
1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3425.1900000000014,1
0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3425.1899999999996,1
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-3424.3999999999996,21
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3424.369999999999,1
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.02857142857142857,-3381.499999999999,10
0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3421.9900000000007,1
1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3421.9900000000007,2
0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3420.929999999999,1
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.02857142857142857,-3378.0699999999993,1
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.02857142857142857,-3377.6299999999997,6
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3418.739999999999,1
0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-3418.04,5
0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3417.959999999999,2
1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3416.000000000001,2
0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3416.0,3
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.02857142857142857,-3405.449999999999,1
0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3415.329999999999,2
0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3414.76,1
