0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,0,0,1,0,0,1,1,0.0,-671.06,172
0,1,1,0,0,1,1,0,1,1,0,0,0.0,-671.0600000000001,227
1,0,0,1,0,0,0,1,0,0,0,1,0.0,-668.1100000000001,66
0,1,1,0,1,1,1,0,1,1,1,0,0.0,-668.11,431
0,1,1,0,0,1,1,0,0,1,0,0,0.0,-664.72,108
1,0,0,1,1,0,0,1,1,0,1,1,0.0,-664.72,102
0,1,1,0,0,1,1,1,0,1,0,0,0.0,-663.4300000000001,105
1,0,0,1,1,0,0,0,1,0,1,1,0.0,-663.4300000000001,71
0,1,1,0,1,1,1,0,0,1,1,0,0.0,-661.7700000000001,182
1,0,0,1,0,0,0,1,1,0,0,1,0.0,-661.77,43
0,1,0,0,0,1,1,0,1,1,0,0,0.0,-658.4300000000001,66
1,0,1,1,1,0,0,1,0,0,1,1,0.0,-658.43,40
1,0,0,1,1,0,0,0,0,0,1,1,0.0,-653.7900000000001,20
0,1,1,0,0,1,1,1,1,1,0,0,0.0,-653.79,32
1,0,1,1,1,0,0,1,1,0,1,1,0.0,-652.09,19
0,1,0,0,0,1,1,0,0,1,0,0,0.0,-652.09,22
0,0,0,0,0,1,0,0,1,1,1,0,0.0,-651.63,9
1,1,1,1,1,0,1,1,0,0,0,1,0.0,-651.6300000000001,29
1,0,1,1,1,0,0,0,1,0,1,1,0.0,-650.8000000000002,20
0,1,0,0,0,1,1,1,0,1,0,0,0.0,-650.8,31
0,0,0,1,1,0,0,1,1,0,1,1,0.0,-644.06,8
1,1,1,0,0,1,1,0,0,1,0,0,0.0,-644.0600000000001,33
1,0,1,1,1,0,0,0,0,0,1,1,0.0,-641.1600000000001,5
0,1,0,0,0,1,1,1,1,1,0,0,0.0,-641.16,16
1,0,0,1,0,0,0,0,1,0,1,1,0.0,-637.8,7
0,1,1,0,1,1,1,1,0,1,0,0,0.0,-637.8,32
0,1,1,0,1,1,1,0,1,1,0,0,0.0,-636.1899999999999,14
1,0,0,1,0,0,0,1,0,0,1,1,0.0,-636.19,3
0,0,1,1,1,0,0,1,1,0,1,1,0.0,-631.4300000000002,3
1,1,0,0,0,1,1,0,0,1,0,0,0.0,-631.43,8
1,0,0,1,0,0,0,1,1,0,1,1,0.0,-629.8499999999999,1
0,1,1,0,1,1,1,0,0,1,0,0,0.0,-629.85,8
1,0,1,1,1,0,1,1,0,0,0,1,0.0,-629.78,9
0,1,0,0,0,1,0,0,1,1,1,0,0.0,-629.7800000000001,3
1,0,0,1,0,0,0,0,0,0,1,1,0.0,-628.1600000000001,2
0,1,1,0,1,1,1,1,1,1,0,0,0.0,-628.16,3
0,0,0,1,0,0,0,1,1,0,0,1,0.0,-623.6099999999999,2
1,1,1,0,1,1,1,0,0,1,1,0,0.0,-623.6100000000001,26
1,0,1,1,1,0,1,1,1,0,0,1,0.0,-623.44,1
0,1,0,0,0,1,0,0,0,1,1,0,0.0,-623.44,3
1,1,0,0,0,1,0,0,0,1,1,0,0.0,-602.78,1
0,0,1,1,1,0,1,1,1,0,0,1,0.0,-602.7800000000002,1
1,1,1,0,1,1,1,0,0,1,0,0,0.0,-591.69,1
0,1,1,1,1,0,1,1,1,0,1,0,0.0,-591.36,1
1,0,0,0,0,1,0,0,0,1,0,1,0.0,-591.36,2
0,1,1,0,1,1,1,1,0,1,1,0,0.0,-583.66,1
0,1,1,1,1,0,1,0,1,0,1,0,0.0,-580.89,2
1,0,0,0,0,1,0,1,0,1,0,1,0.0,-580.89,1
0,1,1,0,0,1,1,0,1,1,1,0,0.0,-574.5000000000001,1
0,1,0,0,0,1,1,0,0,1,1,0,0.0,-570.1700000000001,1
1,1,1,1,1,0,1,0,0,0,1,1,0.0,-560.0000000000002,1
1,0,1,1,1,0,1,0,1,0,1,1,0.0,-547.7900000000002,1
1,1,1,0,1,1,1,0,0,1,0,1,0.0,-547.34,1
1,0,1,1,1,0,1,0,1,0,0,1,0.0,-536.0900000000001,1
1,1,0,0,0,0,0,1,0,1,0,1,0.0,-482.5100000000001,1
1,0,0,1,0,1,0,1,0,0,0,1,0.08333333333333333,-559.6199999999999,1
