0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,0,1,1,1,0,0,0.0,-456.21999999999997,577
1,0,1,0,0,0,1,1,0.0,-456.2199999999999,1410
1,0,1,0,0,1,1,1,0.0,-365.01,3
0,1,0,1,1,0,0,0,0.0,-365.01,9
1,0,1,0,0,0,0,1,0.0,-255.6,1
