0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.0,-1295.9599999999998,506
0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0.0,-1295.96,348
1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-1272.42,277
0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-1272.42,169
0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.0,-1261.8,115
1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0.0,-1261.7999999999997,103
1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-1238.3,70
0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-1238.3000000000002,20
0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0.0,-1227.68,13
1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0.0,-1227.68,15
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-1224.0,36
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-1224.0,9
0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0.0,-1214.5799999999997,5
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.0,-1214.5799999999997,17
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0.0,-1213.3799999999997,12
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0.0,-1213.3799999999999,10
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-1205.54,30
0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-1205.54,5
1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,-1205.1999999999998,7
0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0.0,-1205.2,1
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0.0,-1203.1799999999998,24
0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0.0,-1203.1799999999998,9
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-1189.88,1
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-1189.8799999999999,2
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-1179.6799999999998,5
0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-1179.6799999999998,2
1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0.0,-1179.1899999999998,7
0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.0,-1179.1899999999998,15
0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0.0,-1174.31,3
1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0.0,-1174.31,3
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0.0,-1172.6499999999999,9
0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0.0,-1172.65,7
1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-1163.18,3
0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-1163.18,4
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0.0,-1162.03,4
0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0.0,-1162.0300000000002,7
1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0.0,-1153.2600000000002,5
0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0.0,-1153.2600000000002,9
1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.0,-1151.99,1
1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.0,-1150.38,1
1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.0,-1149.2900000000002,2
0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0.0,-1149.29,4
1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-1147.61,4
1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.05263157894736842,-1295.9599999999998,1
0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0.0,-1141.29,3
