0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,1,1,0.0,-0.4934675705115592,18
0,0,1,1,1,0,1,0.0,-0.4934675705115592,17
1,0,1,1,1,0,1,0.0,-0.4934675705115592,24
1,0,1,1,0,1,1,0.0,-0.4934675705115592,49
1,0,1,1,1,0,0,0.0,-0.4934675705115592,23
1,0,1,1,1,1,0,0.0,-0.4934675705115592,25
0,0,1,1,0,1,1,0.0,-0.4934675705115592,36
0,0,1,1,0,1,0,0.0,-0.4934675705115592,42
0,0,1,1,1,0,0,0.0,-0.4934675705115592,23
1,0,1,1,0,1,0,0.0,-0.4934675705115592,36
1,0,1,1,0,0,1,0.0,-0.4934675705115592,36
0,0,1,1,0,0,0,0.0,-0.4934675705115592,39
0,0,1,1,1,1,0,0.0,-0.4934675705115592,22
0,0,1,1,0,0,1,0.0,-0.4934675705115592,32
0,0,1,1,1,1,1,0.0,-0.4934675705115592,32
1,0,1,1,0,0,0,0.0,-0.4934675705115592,32
0,1,0,0,1,0,0,0.0,-0.49,16
0,1,0,0,1,1,0,0.0,-0.49,29
1,1,0,0,0,0,1,0.0,-0.49,31
0,1,0,0,0,1,1,0.0,-0.49,43
1,1,0,0,0,1,1,0.0,-0.49,34
1,1,0,0,1,1,1,0.0,-0.49,23
0,1,0,0,1,0,1,0.0,-0.49,24
0,1,0,0,1,1,1,0.0,-0.49,24
1,1,0,0,1,0,1,0.0,-0.49,23
0,1,0,0,0,0,1,0.0,-0.49,30
0,1,0,0,0,0,0,0.0,-0.49,36
1,1,0,0,1,0,0,0.0,-0.49,23
1,1,0,0,0,0,0,0.0,-0.49,30
1,1,0,0,1,1,0,0.0,-0.49,28
1,1,0,0,0,1,0,0.0,-0.49,39
0,1,0,0,0,1,0,0.0,-0.49,43
1,0,0,1,0,0,0,0.0,-0.4,2
0,0,0,1,0,1,1,0.0,-0.4,1
0,0,0,1,0,0,1,0.0,-0.4,1
0,0,0,1,1,0,0,0.0,-0.4,1
1,0,0,1,0,0,1,0.0,-0.4,2
0,0,0,1,0,1,0,0.0,-0.4,3
0,0,0,1,1,0,1,0.0,-0.4,1
0,0,0,1,0,0,0,0.0,-0.4,1
1,0,0,1,1,0,1,0.0,-0.4,1
1,0,0,1,1,0,0,0.0,-0.4,1
1,0,0,1,1,1,1,0.0,-0.4,3
1,0,0,1,0,1,1,0.0,-0.4,3
0,1,1,0,1,0,1,0.0,-0.3955268810480267,2
0,1,1,0,1,1,0,0.0,-0.3955268810480267,1
0,1,1,0,0,0,0,0.0,-0.3955268810480267,1
1,1,1,0,1,0,1,0.0,-0.3955268810480267,2
0,1,1,0,1,0,0,0.0,-0.3955268810480267,1
1,1,1,0,0,1,1,0.0,-0.3955268810480267,1
1,1,1,0,0,0,0,0.0,-0.3955268810480267,2
1,1,1,0,1,1,0,0.0,-0.3955268810480267,2
1,1,1,0,0,1,0,0.0,-0.3955268810480267,4
0,1,1,0,0,1,0,0.0,-0.3955268810480267,2
