0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-5.472855015653108,84
1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-5.472855015653108,58
0,0,1,1,0,1,0,0,1,1,1,1,0,0,0.0,-5.467914714555651,37
0,0,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-5.467914714555651,57
1,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,-5.466393599552438,86
1,1,0,0,1,0,1,1,0,0,1,0,1,0,0.0,-5.466393599552438,46
0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-5.46145329845498,31
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-5.46145329845498,61
0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-5.324494985707938,10
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-5.324494985707938,15
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-5.3202070401227,7
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-5.3202070401227,9
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-5.318033569607268,23
0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.0,-5.318033569607268,6
1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-5.313745624022031,4
1,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-5.313745624022031,18
1,0,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-5.278613857211779,12
1,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-5.278613857211779,9
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.0,-5.273744433338587,10
1,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-5.273744433338587,14
0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-5.273673556114321,1
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-5.273673556114321,5
1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-5.26975513845429,21
1,1,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-5.26975513845429,20
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-5.268804132241129,7
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-5.268804132241129,6
1,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-5.267827691447481,3
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-5.267827691447481,2
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-5.264814837356832,7
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-5.264814837356832,8
0,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-5.2628873903500235,3
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0.0,-5.2628873903500235,10
1,0,0,0,0,1,0,1,1,1,0,0,1,1,0.0,-5.257688026721203,6
1,0,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-5.257688026721203,2
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-5.254289142715161,4
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0.0,-5.254289142715161,11
0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-5.252747725623745,3
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-5.252747725623745,3
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-5.249659987137401,6
1,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-5.249659987137401,9
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0.0,-5.249348841617703,4
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-5.249348841617703,9
0,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-5.244719686039943,1
0,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-5.244719686039943,7
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0.0,-5.24426021504318,2
1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-5.24426021504318,5
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-5.239319913945723,3
0,1,1,0,1,1,1,0,0,0,1,1,0,0,0.0,-5.239319913945723,1
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,-5.2389336318267095,6
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-5.2389336318267095,5
0,0,1,1,0,1,0,0,1,1,1,1,1,0,0.0,-5.233993330729252,3
0,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-5.233993330729252,4
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0.0,-5.22836002994517,8
