0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,1,0.0,-0.47000000000000003,6
1,0,0,1,1,1,1,0.0,-0.47000000000000003,9
0,0,0,1,1,1,1,0.0,-0.47000000000000003,14
0,1,0,1,1,0,1,0.0,-0.47000000000000003,18
0,1,1,0,1,0,0,0.0,-0.47000000000000003,63
1,1,0,0,0,0,1,0.0,-0.47000000000000003,32
0,1,0,0,1,0,1,0.0,-0.47000000000000003,30
1,1,1,1,0,0,0,0.0,-0.47000000000000003,48
0,0,1,1,1,1,0,0.0,-0.47000000000000003,36
0,0,0,0,1,1,1,0.0,-0.47000000000000003,14
1,0,0,1,0,1,1,0.0,-0.47000000000000003,13
1,1,0,1,1,0,1,0.0,-0.47000000000000003,17
1,0,1,0,1,1,0,0.0,-0.47000000000000003,30
0,0,1,0,0,1,0,0.0,-0.47000000000000003,32
0,1,0,0,0,0,1,0.0,-0.47000000000000003,27
1,0,1,1,0,1,0,0.0,-0.47000000000000003,33
1,1,0,0,1,0,1,0.0,-0.47000000000000003,19
1,1,0,1,0,0,1,0.0,-0.47000000000000003,23
0,1,1,1,0,0,0,0.0,-0.47000000000000003,66
1,1,1,0,0,0,0,0.0,-0.47000000000000003,57
1,1,1,1,1,0,0,0.0,-0.47000000000000003,34
1,0,0,0,0,1,1,0.0,-0.47000000000000003,18
1,1,1,0,1,0,0,0.0,-0.47000000000000003,46
1,0,1,1,1,1,0,0.0,-0.47000000000000003,17
0,0,1,1,0,1,0,0.0,-0.47000000000000003,35
0,1,1,1,1,0,0,0.0,-0.47000000000000003,55
1,0,0,0,1,1,1,0.0,-0.47000000000000003,14
1,0,1,0,0,1,0,0.0,-0.47000000000000003,47
0,1,1,0,0,0,0,0.0,-0.47000000000000003,66
0,1,0,1,0,0,1,0.0,-0.47000000000000003,29
0,0,0,0,0,1,1,0.0,-0.47000000000000003,15
0,0,1,0,1,1,0,0.0,-0.47000000000000003,35
1,1,1,0,0,1,0,0.0,-0.27341972884771276,1
1,0,1,1,1,0,0,0.0,-0.27,1
