0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,0,0.0,-0.34092008027476534,20
1,0,1,0,0,1,1,0,0.0,-0.34092008027476534,45
1,0,1,0,0,0,1,0,0.0,-0.34092008027476534,28
0,1,1,1,1,0,1,0,0.0,-0.34092008027476534,13
0,0,1,0,1,1,1,0,0.0,-0.34092008027476534,35
0,1,1,0,1,1,1,0,0.0,-0.34092008027476534,43
1,1,1,1,0,0,1,0,0.0,-0.34092008027476534,19
1,1,1,0,0,0,1,0,0.0,-0.34092008027476534,17
0,0,1,1,1,0,1,0,0.0,-0.34092008027476534,28
1,0,1,1,0,1,1,0,0.0,-0.34092008027476534,60
0,0,1,0,1,0,1,0,0.0,-0.34092008027476534,29
0,0,1,1,1,1,1,0,0.0,-0.34092008027476534,48
0,1,1,1,1,1,1,0,0.0,-0.34092008027476534,28
1,1,1,1,0,1,1,0,0.0,-0.34092008027476534,38
1,1,1,0,0,1,1,0,0.0,-0.34092008027476534,44
1,0,1,1,0,0,1,0,0.0,-0.34092008027476534,31
0,0,0,0,1,0,0,1,0.0,-0.33999999999999997,15
0,1,0,0,1,0,0,1,0.0,-0.33999999999999997,11
0,1,0,1,1,0,0,1,0.0,-0.33999999999999997,6
1,0,0,1,0,1,0,1,0.0,-0.33999999999999997,33
1,1,0,1,0,0,0,1,0.0,-0.33999999999999997,16
1,1,0,0,0,1,0,1,0.0,-0.33999999999999997,16
1,0,0,1,0,0,0,1,0.0,-0.33999999999999997,19
1,0,0,0,0,0,0,1,0.0,-0.33999999999999997,18
1,1,0,0,0,0,0,1,0.0,-0.33999999999999997,11
0,1,0,0,1,1,0,1,0.0,-0.33999999999999997,21
0,0,0,1,1,1,0,1,0.0,-0.33999999999999997,36
1,0,0,0,0,1,0,1,0.0,-0.33999999999999997,39
0,0,0,0,1,1,0,1,0.0,-0.33999999999999997,37
0,0,0,1,1,0,0,1,0.0,-0.33999999999999997,13
1,1,0,1,0,1,0,1,0.0,-0.33999999999999997,21
0,1,0,1,1,1,0,1,0.0,-0.33999999999999997,28
1,1,0,1,0,1,1,1,0.0,-0.3174785186008925,1
1,1,0,0,0,1,1,1,0.0,-0.3174785186008925,2
0,1,0,0,1,1,1,1,0.0,-0.3174785186008925,3
1,1,0,1,0,0,1,1,0.0,-0.3174785186008925,4
0,0,0,1,1,0,1,1,0.0,-0.3174785186008925,4
0,1,0,0,1,0,1,1,0.0,-0.3174785186008925,3
0,0,0,0,1,0,1,1,0.0,-0.3174785186008925,6
1,0,0,1,0,1,1,1,0.0,-0.3174785186008925,6
1,0,0,0,0,1,1,1,0.0,-0.3174785186008925,9
0,0,0,0,1,1,1,1,0.0,-0.3174785186008925,6
1,0,0,0,0,0,1,1,0.0,-0.3174785186008925,5
1,1,0,0,0,0,1,1,0.0,-0.3174785186008925,4
0,1,0,1,1,0,1,1,0.0,-0.3174785186008925,2
0,0,0,1,1,1,1,1,0.0,-0.3174785186008925,5
0,1,0,1,1,1,1,1,0.0,-0.3174785186008925,5
1,0,0,1,0,0,1,1,0.0,-0.3174785186008925,4
1,1,1,0,0,0,0,0,0.0,-0.31,1
0,1,1,1,1,0,0,0,0.0,-0.31,1
1,1,1,1,0,1,0,0,0.0,-0.31,3
0,1,1,0,1,0,0,0,0.0,-0.31,1
1,1,1,0,0,1,0,0,0.0,-0.31,4
1,0,1,0,0,1,0,0,0.0,-0.31,5
0,1,1,0,1,1,0,0,0.0,-0.31,1
0,0,1,0,1,0,0,0,0.0,-0.31,4
1,0,1,1,0,0,0,0,0.0,-0.31,3
1,0,1,0,0,0,0,0,0.0,-0.31,3
0,0,1,0,1,1,0,0,0.0,-0.31,6
1,0,1,1,0,1,0,0,0.0,-0.31,7
0,1,1,1,1,1,0,0,0.0,-0.31,2
0,0,1,1,1,1,0,0,0.0,-0.31,7
0,0,1,1,1,0,0,0,0.0,-0.31,2
1,1,0,0,0,0,1,0,0.0,-0.28,1
0,0,0,1,1,0,1,0,0.0,-0.28,1
0,0,0,0,1,1,1,0,0.0,-0.28,2
0,1,0,1,1,1,1,0,0.0,-0.28,1
0,0,0,0,1,0,1,0,0.0,-0.28,2
1,0,0,1,0,0,1,0,0.0,-0.28,1
1,1,0,1,0,1,1,0,0.0,-0.28,1
1,0,1,1,0,0,0,1,0.0,-0.26929222823955373,1
1,1,1,1,0,0,0,1,0.0,-0.26929222823955373,1
1,1,1,1,0,1,0,1,0.0,-0.26929222823955373,1
1,0,1,0,0,1,0,1,0.0,-0.26929222823955373,1
0,1,1,0,1,0,0,1,0.0,-0.26929222823955373,1
0,1,1,0,1,1,0,1,0.0,-0.26929222823955373,1
