0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,0,0,0,0,1,0.0,-1.7821485820900487,9
0,1,1,1,0,0,1,1,0,0,0,1,0.0,-1.7821485820900487,18
0,1,1,0,0,0,1,1,0,0,0,1,0.0,-1.7821485820900487,12
0,1,1,1,1,0,1,0,0,0,0,1,0.0,-1.7821485820900487,16
0,1,0,0,1,0,0,0,0,0,1,1,0.0,-1.78,23
0,1,0,0,0,0,0,1,0,0,1,1,0.0,-1.78,18
0,1,0,1,0,0,0,1,0,0,1,1,0.0,-1.78,21
0,1,0,1,1,0,0,0,0,0,1,1,0.0,-1.78,33
0,0,1,1,0,1,1,1,1,0,0,1,0.0,-1.7763392194039682,14
0,0,1,1,1,1,1,0,1,0,0,1,0.0,-1.7763392194039682,20
0,0,1,0,0,1,1,1,1,0,0,1,0.0,-1.7763392194039682,8
0,0,1,0,1,1,1,0,1,0,0,1,0.0,-1.7763392194039682,8
1,1,1,0,0,0,1,1,0,1,0,0,0.0,-1.7749496210476872,13
1,1,1,0,1,0,1,0,0,1,0,0,0.0,-1.7749496210476872,13
1,1,1,1,1,0,1,0,0,1,0,0,0.0,-1.7749496210476872,28
1,1,1,1,0,0,1,1,0,1,0,0,0.0,-1.7749496210476872,17
0,0,0,0,1,1,0,0,1,0,1,1,0.0,-1.7741906373139196,17
0,0,0,0,0,1,0,1,1,0,1,1,0.0,-1.7741906373139196,14
0,0,0,1,0,1,0,1,1,0,1,1,0.0,-1.7741906373139196,21
0,0,0,1,1,1,0,0,1,0,1,1,0.0,-1.7741906373139196,16
1,1,0,1,0,0,0,1,0,1,1,0,0.0,-1.7728010389576385,23
1,1,0,1,1,0,0,0,0,1,1,0,0.0,-1.7728010389576385,30
1,1,0,0,1,0,0,0,0,1,1,0,0.0,-1.7728010389576385,15
1,1,0,0,0,0,0,1,0,1,1,0,0.0,-1.7728010389576385,18
1,0,1,0,0,1,1,1,1,1,0,0,0.0,-1.7691402583616067,12
1,0,1,1,1,1,1,0,1,1,0,0,0.0,-1.7691402583616067,13
1,0,1,1,0,1,1,1,1,1,0,0,0.0,-1.7691402583616067,18
