0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,0.0,0.0,15
0,1,1,0,0,0,0.0,0.0,8
1,1,0,0,1,1,0.0,0.0,28
1,0,0,0,0,0,0.0,0.0,6
1,1,0,1,1,0,0.0,0.0,18
1,1,1,0,0,1,0.0,0.0,6
1,1,0,0,1,0,0.0,0.0,22
0,0,0,0,0,0,0.0,0.0,11
0,1,0,1,1,0,0.0,0.0,22
0,1,1,0,1,0,0.0,0.0,14
1,1,0,0,0,1,0.0,0.0,16
1,0,1,0,0,0,0.0,0.0,10
0,0,1,1,0,1,0.0,0.0,13
1,1,1,1,0,0,0.0,0.0,11
1,1,0,0,0,0,0.0,0.0,14
0,0,1,0,1,1,0.0,0.0,16
1,0,1,1,0,0,0.0,0.0,5
0,0,0,0,1,1,0.0,0.0,18
0,0,0,0,1,0,0.0,0.0,13
1,0,1,0,0,1,0.0,0.0,9
1,1,0,1,1,1,0.0,0.0,25
0,1,0,0,0,0,0.0,0.0,20
0,0,1,1,1,0,0.0,0.0,12
0,0,0,1,0,0,0.0,0.0,16
0,0,1,0,0,0,0.0,0.0,10
1,0,1,0,1,0,0.0,0.0,21
1,1,1,1,0,1,0.0,0.0,14
0,0,1,1,0,0,0.0,0.0,8
0,1,1,0,1,1,0.0,0.0,20
0,0,0,0,0,1,0.0,0.0,12
0,0,1,0,1,0,0.0,0.0,22
0,1,1,1,0,0,0.0,0.0,12
0,0,1,1,1,1,0.0,0.0,23
0,1,1,1,0,1,0.0,0.0,9
0,1,0,0,1,0,0.0,0.0,22
1,1,0,1,0,0,0.0,0.0,11
0,1,1,1,1,1,0.0,0.0,22
1,0,1,1,1,1,0.0,0.0,17
1,0,1,1,0,1,0.0,0.0,13
1,0,0,1,1,1,0.0,0.0,24
0,0,0,1,0,1,0.0,0.0,10
1,0,0,1,0,0,0.0,0.0,14
1,0,0,1,1,0,0.0,0.0,10
1,1,1,1,1,1,0.0,0.0,13
0,1,1,1,1,0,0.0,0.0,15
1,0,0,0,1,1,0.0,0.0,15
1,1,1,0,1,0,0.0,0.0,16
1,0,0,0,0,1,0.0,0.0,18
1,0,1,0,1,1,0.0,0.0,13
1,1,0,1,0,1,0.0,0.0,13
1,1,1,0,0,0,0.0,0.0,13
1,0,1,1,1,0,0.0,0.0,12
1,0,0,0,1,0,0.0,0.0,21
1,1,1,1,1,0,0.0,0.0,16
0,1,0,0,1,1,0.0,0.0,32
1,1,1,0,1,1,0.0,0.0,18
0,1,0,1,0,1,0.0,0.0,16
0,1,0,0,0,1,0.0,0.0,14
0,1,0,1,1,1,0.0,0.0,18
0,0,0,1,1,0,0.0,0.0,23
0,0,0,1,1,1,0.0,0.0,27
0,1,1,0,0,1,0.0,0.0,12
1,0,0,1,0,1,0.0,0.0,18
0,0,1,0,0,1,0.0,0.0,15
