0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,0,1,1,1,0,0,0.0,-2.027652727389917,3
1,1,0,0,1,0,1,1,1,0,0,0.0,-2.027652727389917,4
1,0,0,0,0,1,1,1,1,0,0,0.0,-2.027652727389917,5
1,0,0,0,0,1,0,1,1,1,0,0.0,-2.027652727389917,5
1,1,0,0,1,0,0,1,1,1,0,0.0,-2.027652727389917,11
0,0,1,1,0,1,0,0,0,1,1,0.0,-2.027227375988696,1
0,0,1,1,1,0,0,0,0,1,1,0.0,-2.027227375988696,3
0,0,1,1,0,1,1,0,0,0,1,0.0,-2.027227375988696,2
0,1,1,1,0,1,0,0,0,1,1,0.0,-2.027227375988696,2
0,1,1,1,0,1,1,0,0,0,1,0.0,-2.027227375988696,1
0,1,1,1,1,0,0,0,0,1,1,0.0,-2.027227375988696,2
1,1,1,0,0,1,1,0,0,0,0,0.0,-2.02,3
1,1,1,0,1,0,1,0,0,0,0,0.0,-2.02,1
1,1,1,0,1,0,0,0,0,1,0,0.0,-2.02,2
1,1,1,0,0,1,0,0,0,1,0,0.0,-2.02,5
1,0,1,0,1,0,0,0,0,1,0,0.0,-2.02,4
1,0,1,0,0,1,1,0,0,0,0,0.0,-2.02,2
1,0,1,0,1,0,1,0,0,0,0,0.0,-2.02,2
0,0,0,1,1,0,1,1,0,0,0,0.0,-1.92,1
0,1,0,1,1,0,0,1,0,1,0,0.0,-1.92,1
0,1,0,1,0,1,1,1,0,0,0,0.0,-1.92,1
0,0,0,1,0,1,1,1,0,0,0,0.0,-1.92,1
0,1,0,1,0,1,0,1,0,1,0,0.0,-1.92,2
0,0,0,1,0,1,0,1,0,1,0,0.0,-1.92,1
0,1,0,1,1,0,1,1,0,0,0,0.0,-1.92,2
1,1,0,0,1,0,0,1,0,1,1,0.0,-1.91675443340338,1
0,0,1,1,1,0,0,0,1,1,0,0.0,-1.9118202514401688,1
0,1,1,1,0,1,0,0,1,1,0,0.0,-1.9118202514401688,2
0,1,1,1,0,1,1,0,1,0,0,0.0,-1.9118202514401688,1
1,1,1,0,1,0,1,0,1,0,1,0.0,-1.9085746848435488,2
0,1,0,0,1,0,0,1,1,1,1,0.0,-1.8876527273899169,2
0,1,0,0,1,0,1,1,1,0,1,0.0,-1.8876527273899169,1
1,1,1,1,1,0,1,0,0,0,0,0.0,-1.8739918009120764,1
0,1,1,1,1,0,1,1,0,0,0,0.0,-1.851791289683328,1
0,0,0,1,0,0,1,1,1,0,0,0.0,-1.8076527273899168,1
