0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.9318087539158855,15
1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.9318087539158855,13
0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.930531550941986,5
0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.930531550941986,8
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.9286696823683345,6
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.9286696823683345,8
0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.927392479394435,5
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.927392479394435,4
1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.927263105106067,9
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.927263105106067,9
0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.925985902132167,7
0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.925985902132167,9
1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.924124033558516,8
1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.924124033558516,13
1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.92357992008432,10
1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.92357992008432,12
0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.922846830584617,5
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.922846830584617,5
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.92230271711042,7
0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.92230271711042,10
1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.920440848536769,5
1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.920440848536769,6
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.919163645562869,3
0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.919163645562869,4
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.919034271274501,10
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.919034271274501,6
0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.9177570683006016,6
0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.9177570683006016,10
1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.91589519972695,9
1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.91589519972695,10
0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.914617996753051,9
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.914617996753051,14
1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.869403411043213,2
1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.869403411043213,7
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-4.8682369189779315,2
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.8682369189779315,3
0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.868126208069313,2
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.868126208069313,5
0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.8669597160040325,1
0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-4.8669597160040325,5
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.866264339495663,4
1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.866264339495663,3
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.865097847430381,1
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.865097847430381,7
0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.864987136521763,3
0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.864987136521763,1
0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.8638206444564815,1
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.8638206444564815,5
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.861808753915885,3
0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.861808753915885,6
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.861717239327954,2
1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.861717239327954,1
