0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,1,1,0,0.0,-1.15,24
0,1,1,0,0,0,0,1,0,1,0.0,-1.15,28
1,0,1,0,0,1,0,1,0,1,0.0,-1.15,23
0,1,1,0,0,1,1,0,0,1,0.0,-1.15,22
1,0,1,0,0,1,1,0,1,0,0.0,-1.15,25
0,1,1,0,0,1,1,0,1,0,0.0,-1.15,28
1,0,1,0,0,1,1,0,0,1,0.0,-1.15,11
0,1,1,0,0,0,1,0,1,0,0.0,-1.15,26
0,1,1,0,0,0,1,0,0,1,0.0,-1.15,18
0,1,1,0,0,0,0,1,1,0,0.0,-1.15,28
0,1,1,0,0,1,0,1,0,1,0.0,-1.15,35
1,0,1,0,0,0,1,0,1,0,0.0,-1.15,16
1,0,1,0,0,0,1,0,0,1,0.0,-1.15,13
1,0,1,0,0,0,0,1,1,0,0.0,-1.15,19
1,0,1,0,0,0,0,1,0,1,0.0,-1.15,18
0,1,1,0,0,1,0,1,1,0,0.0,-1.15,43
1,0,0,1,1,1,0,1,0,1,0.0,-1.14419063731392,24
0,1,0,1,1,1,1,0,1,0,0.0,-1.14419063731392,27
1,0,0,1,1,1,1,0,1,0,0.0,-1.14419063731392,21
1,0,0,1,1,1,0,1,1,0,0.0,-1.14419063731392,25
0,1,0,1,1,1,1,0,0,1,0.0,-1.14419063731392,16
0,1,0,1,1,1,0,1,1,0,0.0,-1.14419063731392,38
0,1,0,1,1,0,1,0,1,0,0.0,-1.14419063731392,23
1,0,0,1,1,1,1,0,0,1,0.0,-1.14419063731392,18
1,0,0,1,1,0,1,0,0,1,0.0,-1.14419063731392,11
1,0,0,1,1,0,0,1,0,1,0.0,-1.14419063731392,21
0,1,0,1,1,0,0,1,1,0,0.0,-1.14419063731392,36
0,1,0,1,1,0,0,1,0,1,0.0,-1.14419063731392,30
0,1,0,1,1,0,1,0,0,1,0.0,-1.14419063731392,18
1,0,0,1,1,0,1,0,1,0,0.0,-1.14419063731392,19
1,0,0,1,1,0,0,1,1,0,0.0,-1.14419063731392,23
0,1,0,1,1,1,0,1,0,1,0.0,-1.14419063731392,32
1,0,0,0,1,0,1,0,1,0,0.0,-1.1099999999999999,3
1,0,0,0,1,0,0,1,0,1,0.0,-1.1099999999999999,5
1,0,0,0,1,1,0,1,0,1,0.0,-1.1099999999999999,5
0,1,0,0,1,0,0,1,0,1,0.0,-1.1099999999999999,6
0,1,0,0,1,1,1,0,0,1,0.0,-1.1099999999999999,17
1,0,0,0,1,1,1,0,0,1,0.0,-1.1099999999999999,4
0,1,0,0,1,1,0,1,1,0,0.0,-1.1099999999999999,17
0,1,0,0,1,1,0,1,0,1,0.0,-1.1099999999999999,10
1,0,0,0,1,0,0,1,1,0,0.0,-1.1099999999999999,8
0,1,0,0,1,0,1,0,1,0,0.0,-1.1099999999999999,11
0,1,0,0,1,0,0,1,1,0,0.0,-1.1099999999999999,10
0,1,0,0,1,0,1,0,0,1,0.0,-1.1099999999999999,4
1,0,0,0,1,1,0,1,1,0,0.0,-1.1099999999999999,9
1,0,0,0,1,1,1,0,1,0,0.0,-1.1099999999999999,3
0,1,0,0,1,1,1,0,1,0,0.0,-1.1099999999999999,7
0,1,1,1,0,1,1,0,0,1,0.0,-1.1091740573976585,3
1,0,1,1,0,1,0,1,0,1,0.0,-1.1091740573976585,10
1,0,1,1,0,0,1,0,1,0,0.0,-1.1091740573976585,2
0,1,1,1,0,0,1,0,1,0,0.0,-1.1091740573976585,1
1,0,1,1,0,0,1,0,0,1,0.0,-1.1091740573976585,4
1,0,1,1,0,0,0,1,1,0,0.0,-1.1091740573976585,10
1,0,1,1,0,1,1,0,1,0,0.0,-1.1091740573976585,4
0,1,1,1,0,0,0,1,1,0,0.0,-1.1091740573976585,5
1,0,1,1,0,0,0,1,0,1,0.0,-1.1091740573976585,6
0,1,1,1,0,0,0,1,0,1,0.0,-1.1091740573976585,9
0,1,1,1,0,1,0,1,1,0,0.0,-1.1091740573976585,17
0,1,1,1,0,1,0,1,0,1,0.0,-1.1091740573976585,7
0,1,1,1,0,1,1,0,1,0,0.0,-1.1091740573976585,7
1,0,1,1,0,1,0,1,1,0,0.0,-1.1091740573976585,6
1,0,1,1,0,1,1,0,0,1,0.0,-1.1091740573976585,4
0,1,1,1,0,0,1,0,0,1,0.0,-1.1091740573976585,3
1,0,1,0,0,0,0,1,0,0,0.0,-1.01,3
0,1,1,0,0,1,0,1,0,0,0.0,-1.01,2
0,1,1,0,0,0,0,1,0,0,0.0,-1.01,1
0,1,0,1,1,1,0,1,0,0,0.0,-1.0041906373139198,1
0,1,0,1,1,1,1,0,0,0,0.0,-1.0041906373139198,1
1,0,0,1,1,1,0,1,0,0,0.0,-1.0041906373139198,1
0,1,1,0,1,0,1,0,1,0,0.0,-1.0038984103944881,1
0,1,1,0,1,1,0,1,0,1,0.0,-1.0038984103944881,1
0,1,1,0,0,0,0,1,1,1,0.0,-1.0017711661684345,1
0,1,1,0,0,1,1,0,1,1,0.0,-1.0017711661684345,1
1,0,1,0,0,0,1,0,1,1,0.0,-1.0017711661684345,2
0,1,0,1,0,1,1,0,1,0,0.0,-1.0,1
0,1,0,1,0,0,0,1,1,0,0.0,-1.0,1
1,0,0,1,0,0,0,1,1,0,0.0,-1.0,1
0,1,0,1,1,0,0,1,1,1,0.0,-0.9959618034823545,1
1,0,0,1,1,0,0,1,1,1,0.0,-0.9959618034823545,1
1,0,0,0,1,1,1,0,0,0,0.0,-0.97,1
0,1,1,1,0,0,1,0,0,0,0.0,-0.9691740573976584,1
0,1,0,0,1,1,1,1,0,1,0.0,-0.8268609284524496,1
