0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.0,-4.726337789856061,3
0,0,0,1,1,0,1,1,0,1,0,1,1,1,0.0,-4.726337789856061,11
0,0,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-4.726333211155575,3
0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,-4.726333211155575,2
0,0,1,1,0,1,0,1,0,0,1,1,0,1,0.0,-4.725467724275568,2
0,0,1,1,0,1,0,1,0,0,1,1,1,1,0.0,-4.725467724275568,4
0,1,0,0,1,0,1,1,1,0,0,1,1,1,0.0,-4.723706000977071,1
0,1,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-4.723706000977071,5
0,1,1,0,0,1,0,1,1,1,1,0,0,0,0.0,-4.705060735471503,3
1,1,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-4.704661104892569,2
1,1,1,0,0,1,0,0,1,1,1,1,0,0,0.0,-4.704661104892569,2
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-4.702876945255741,1
0,0,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-4.702876945255741,1
1,0,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-4.702477314676807,3
1,0,1,1,0,1,0,0,0,1,1,1,0,1,0.0,-4.702477314676807,1
0,1,0,0,1,0,1,1,1,0,0,0,0,0,0.0,-4.701559748294507,1
0,1,0,0,1,0,1,1,1,0,0,0,1,0,0.0,-4.701559748294507,2
1,1,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-4.701160117715573,2
1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-4.701160117715573,2
0,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-4.699375958078745,2
0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-4.699375958078745,3
1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.0,-4.698976327499811,2
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-4.698976327499811,2
1,0,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-4.675296083818392,1
1,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-4.675296083818392,1
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-4.6752266900734,3
1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.0,-4.674827059494467,1
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-4.674637856277858,1
1,1,0,0,1,0,1,1,1,0,1,0,1,0,0.0,-4.673838666692799,2
0,1,1,0,0,1,0,1,1,1,0,0,0,1,0.0,-4.672599479894896,1
0,0,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-4.671585482732045,1
0,0,0,1,1,0,1,1,0,0,1,0,1,0,0.0,-4.671585482732045,2
1,0,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-4.671185852153112,1
0,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-4.670996648936503,2
0,1,0,0,1,0,1,1,1,0,1,0,1,1,0.0,-4.668958272553541,1
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-4.668812858720741,1
1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.0,-4.662329153176548,2
1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.0,-4.659701942998044,1
1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-4.659701942998044,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,-4.65817123224449,1
1,0,1,1,1,0,1,0,0,0,0,0,1,0,0.0,-4.65817123224449,1
1,1,1,0,1,0,1,0,1,0,0,0,0,1,0.0,-4.655544022065987,1
1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.0,-4.655544022065987,1
0,1,0,0,0,1,0,1,1,1,1,1,0,1,0.0,-4.65388657206357,1
0,0,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-4.652355861310017,2
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0.0,-4.634925784801839,2
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0.0,-4.634925784801839,1
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0,-4.634055719221346,2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0.0,-4.634055719221346,1
1,1,0,0,1,0,1,0,1,1,0,0,1,1,0.0,-4.632298574623335,3
1,1,0,0,1,0,1,0,1,1,0,0,0,1,0.0,-4.632298574623335,2
1,1,1,0,0,1,0,0,0,1,0,0,1,1,0.0,-4.63198112347678,1
0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-4.631740319381006,1
1,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-4.631428509042842,2
1,0,1,1,0,1,0,0,1,1,0,0,1,0,0.0,-4.629491576818911,1
0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-4.629110413867365,2
1,1,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-4.628339916135424,2
0,0,1,1,0,1,0,1,0,0,1,1,1,0,0.0,-4.628240348286872,1
1,1,1,0,1,0,1,0,1,0,0,1,1,0,0.0,-4.627182767870014,1
0,1,0,0,1,0,1,1,1,1,0,1,0,1,0.0,-4.626483203688861,1
0,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,-4.626483203688861,2
0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.0,-4.626165752542305,1
0,1,1,0,0,1,0,1,0,1,0,1,1,1,0.0,-4.626165752542305,2
1,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0,-4.625850369477556,2
1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.0,-4.625577283644121,2
0,0,1,1,1,0,1,1,0,0,0,0,0,1,0.0,-4.625398608233187,1
1,0,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-4.624998977654252,1
1,0,0,0,1,0,1,0,1,0,1,0,0,1,0.0,-4.622792672945703,1
0,0,0,1,1,0,1,1,1,0,1,1,0,0,0.0,-4.6200349985430815,1
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0.0,-4.619761912709647,4
0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-4.61697730201123,1
0,0,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-4.605649569267045,1
0,0,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-4.605649569267045,1
1,0,1,1,0,1,0,0,0,1,1,1,0,0,0.0,-4.605249938688112,1
1,1,0,0,1,0,1,1,1,0,0,0,0,0,0.0,-4.6044017660508025,1
1,1,0,0,1,0,1,0,1,1,0,1,0,0,0.0,-4.603937320427363,1
1,1,0,0,1,0,1,0,1,1,0,1,1,0,0.0,-4.603937320427363,1
0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.0,-4.603466885425804,2
1,1,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-4.60306725484687,2
1,1,1,0,0,1,0,0,1,0,1,1,0,0,0.0,-4.60306725484687,2
0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.0,-4.603022359088541,2
0,0,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-4.6028769452557405,1
1,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-4.6026227285096075,2
1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-4.602217975835041,2
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-4.602153160790535,1
0,0,0,1,1,0,1,1,0,0,0,0,1,0,0.0,-4.602148582090049,1
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0.0,-4.601283095210042,1
1,0,1,1,0,1,0,0,0,0,1,1,1,1,0.0,-4.600883464631108,1
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0.0,-4.600883464631108,1
0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-4.5993759580787446,1
1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-4.5991217413326115,1
1,1,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-4.5990987422672545,1
1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.0,-4.5913254321569426,2
1,0,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-4.589141641941181,1
1,0,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-4.578068707829696,1
0,1,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-4.572599479894896,1
0,0,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-4.571585482732045,1
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0,-4.558903015493428,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-4.55641346883556,2
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0.0,-4.556140383002125,2
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.0,-4.5510413885462295,1
0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.0,-4.5510413885462295,2
0,0,0,1,1,0,1,1,1,0,0,1,1,0,0.0,-4.550598097901085,1
0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.0,-4.5475404013692335,1
1,0,1,1,1,0,1,0,0,0,0,1,1,0,0.0,-4.527771601665558,1
1,1,1,0,0,1,0,1,1,0,1,0,0,0,0.0,-4.5063089031821,1
1,0,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-4.504995178546831,1
1,0,1,1,0,1,0,1,0,0,1,0,0,1,0.0,-4.504125112966338,1
0,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0,-4.501428509042842,1
0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-4.492792672945703,1
1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,-4.491914265952484,1
1,1,0,0,1,1,1,0,1,0,0,0,1,1,0.0,-4.48928705577398,1
1,1,0,0,0,1,0,0,0,1,1,0,0,1,0.0,-4.489083586579928,1
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0.0,-4.486320954088624,1
0,0,0,0,0,1,0,1,1,1,1,1,0,1,0.0,-4.4777209724557325,1
0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-4.45914164194118,1
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.0,-4.458047520133422,1
1,1,1,1,0,1,0,0,0,0,1,0,1,0,0.0,-4.458047520133422,1
1,1,0,0,0,0,1,0,1,1,1,0,1,0,0.0,-4.442895086661423,1
1,1,1,0,0,1,0,0,1,0,0,0,1,0,0.0,-4.440696733622076,1
1,0,0,1,1,0,1,0,0,1,1,0,1,1,0.0,-4.4392427888224475,1
1,0,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-4.4392427888224475,1
0,0,0,1,0,0,1,1,0,1,1,1,1,1,0.0,-4.434895925511187,1
0,0,1,1,0,1,0,1,0,0,0,1,1,1,0.0,-4.43269757247184,1
0,0,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-4.4126686891785925,1
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0.0,-4.374283569672544,1
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.0,-4.374283569672544,1
0,1,1,0,0,1,0,1,0,1,0,1,0,0,0.0,-4.359411319138926,1
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.0,-4.341285567417618,1
1,1,0,0,1,0,1,0,1,1,1,0,0,1,0.0,-4.339388202655249,1
0,0,0,1,0,0,1,1,0,1,1,1,0,0,0.0,-4.33766854952249,1
1,0,0,1,0,0,1,0,0,1,1,1,1,1,0.0,-4.310311665866727,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,-3.953214284436621,1
