0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,1,0,0.0,-5.456274129329828,173
0,0,1,0,0,0,1,0.0,-5.4539918009120765,523
1,0,0,1,1,1,0,0.0,-5.321808753915886,52
0,1,1,0,0,0,1,0.0,-5.3216082302275485,59
0,0,1,1,1,0,0,0.0,-5.275606245353203,55
1,1,0,1,1,0,0,0.0,-5.272903171548654,15
0,0,1,0,0,1,1,0.0,-5.271801416883227,39
1,1,0,0,0,1,1,0.0,-5.264273803007247,51
0,0,1,1,0,0,1,0.0,-5.195516362923552,18
1,1,0,0,1,1,0,0.0,-5.191452959937827,12
0,1,1,0,0,1,1,0.0,-5.039216969041919,2
0,1,0,0,0,1,1,0.0,-4.889799122843221,1
