0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,0,1,1,0.0,-2.0983600299451695,80
1,0,1,0,1,0,1,1,0.0,-2.0983600299451695,108
1,0,0,1,0,1,1,1,0.0,-2.093487424188877,49
1,0,1,1,0,1,1,1,0.0,-2.093487424188877,69
0,1,0,0,1,0,0,0,0.0,-2.09,128
0,1,1,0,1,0,0,0,0.0,-2.09,238
0,1,0,1,0,1,0,0,0.0,-2.0851273942437074,91
0,1,1,1,0,1,0,0,0.0,-2.0851273942437074,144
1,0,1,1,0,0,1,1,0.0,-1.8583600299451692,4
1,0,0,1,0,0,1,1,0.0,-1.8583600299451692,1
1,0,1,0,1,1,1,1,0.0,-1.8542602150431806,3
1,0,0,0,1,1,1,1,0.0,-1.8542602150431806,2
0,1,1,1,0,0,0,0,0.0,-1.8499999999999999,8
0,1,0,1,0,0,0,0,0.0,-1.8499999999999999,3
0,1,1,0,1,1,0,0,0.0,-1.845900185098011,9
0,1,0,0,1,1,0,0,0.0,-1.845900185098011,3
1,0,0,1,1,0,1,1,0.0,-1.8196599871374004,3
1,0,1,1,1,0,1,1,0.0,-1.8196599871374004,1
0,1,0,1,1,0,0,0,0.0,-1.8112999571922308,1
0,1,1,1,1,0,0,0,0.0,-1.8112999571922308,6
1,0,0,0,1,0,1,0,0.0,-1.81,1
1,0,1,0,1,0,1,0,0.0,-1.81,2
1,0,1,0,0,1,1,1,0.0,-1.8083600299451694,2
0,1,0,0,1,0,0,1,0.0,-1.8061100236831606,2
0,1,1,0,1,0,0,1,0.0,-1.8061100236831606,6
1,0,0,1,0,1,1,0,0.0,-1.8051273942437076,2
0,1,0,1,0,1,0,1,0.0,-1.8012374179268682,1
0,1,1,1,0,1,0,1,0.0,-1.8012374179268682,5
0,1,0,0,0,1,0,0,0.0,-1.7999999999999998,3
0,1,1,0,0,1,0,0,0.0,-1.7999999999999998,2
0,0,0,0,1,0,1,1,0.0,-1.7799999999999998,4
0,0,1,1,0,1,1,1,0.0,-1.7751273942437074,2
1,1,1,0,1,0,0,0,0.0,-1.7720334605849928,6
1,1,0,0,1,0,0,0,0.0,-1.7720334605849928,2
1,1,0,1,0,1,0,0,0.0,-1.7671608548287003,2
1,0,0,1,0,0,1,0,0.0,-1.5699999999999998,1
0,1,1,0,1,1,0,1,0.0,-1.5620102087811718,1
0,0,0,0,1,1,1,1,0.0,-1.535900185098011,1
1,1,1,0,1,1,0,0,0.0,-1.527933645683004,2
0,0,0,1,1,0,1,1,0.0,-1.5012999571922307,1
0,1,0,1,0,1,1,0,0.0,-1.3912267065879385,1
