0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,0,1,0,1,0,1,0.0,-1.0257581476005373,4
0,1,1,1,0,0,1,0,1,1,1,0.0,-1.0257581476005373,1
1,0,1,1,0,0,1,0,1,1,0,0.0,-1.0257581476005373,1
1,0,1,1,0,1,0,0,1,0,0,0.0,-1.0257581476005373,1
0,1,1,1,0,1,0,0,1,0,0,0.0,-1.0257581476005373,5
1,0,1,1,0,1,0,0,1,1,1,0.0,-1.0257581476005373,3
0,1,1,1,0,0,1,1,0,0,1,0.0,-1.0257581476005373,1
0,1,1,1,0,1,0,1,0,1,0,0.0,-1.0257581476005373,4
1,0,1,1,0,1,0,0,1,1,0,0.0,-1.0257581476005373,4
1,0,1,1,0,0,1,1,0,0,0,0.0,-1.0257581476005373,2
0,1,1,1,0,1,0,1,0,1,1,0.0,-1.0257581476005373,3
0,1,1,1,0,0,1,1,0,1,0,0.0,-1.0257581476005373,1
0,1,1,1,0,0,1,0,1,0,0,0.0,-1.0257581476005373,4
0,1,1,1,0,1,0,0,1,0,1,0.0,-1.0257581476005373,6
0,1,1,1,0,1,0,0,1,1,0,0.0,-1.0257581476005373,4
0,1,1,1,0,1,0,1,0,0,0,0.0,-1.0257581476005373,3
0,1,1,1,0,0,1,1,0,0,0,0.0,-1.0257581476005373,5
0,1,1,1,0,1,0,1,0,0,1,0.0,-1.0257581476005373,5
0,1,1,1,0,0,1,0,1,1,0,0.0,-1.0257581476005373,3
1,0,1,0,1,0,1,1,0,1,0,0.0,-0.9350087547572612,1
0,1,0,1,0,1,0,1,0,0,1,0.0,-0.9299999999999999,1
0,1,0,1,0,1,0,0,1,1,1,0.0,-0.9299999999999999,1
0,1,0,1,0,0,1,1,0,1,0,0.0,-0.9299999999999999,1
1,0,1,0,0,0,1,1,1,1,0,0.0,-0.8834704893913221,1
0,1,0,1,1,1,0,1,1,1,1,0.0,-0.8819354751864827,1
0,1,0,0,1,0,1,1,1,0,0,0.0,-0.8434704893913221,1
1,1,1,0,0,1,0,0,1,1,1,0.0,-0.8211671826140512,1
1,1,1,0,0,1,0,1,0,0,0,0.0,-0.8211671826140512,1
1,1,0,1,1,0,1,1,0,1,1,0.0,-0.819632168409212,1
0,1,0,1,1,0,0,1,0,0,1,0.0,-0.7984649857951607,1
1,0,1,1,1,1,0,1,0,1,1,0.0,-0.6992318881529593,1
