0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-7.964426674550444,1
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-7.964426674550444,3
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-7.96418370007558,2
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-7.96418370007558,4
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0.0,-7.9641125346331965,12
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0.0,-7.9641125346331965,2
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0.0,-7.963869560158331,6
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-7.963869560158331,6
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-7.96283213745898,5
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-7.96283213745898,1
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-7.962517997541733,7
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0.0,-7.962517997541733,4
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-7.958803653712968,7
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-7.958803653712968,13
0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0.0,-7.958489513795721,16
0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.0,-7.958489513795721,7
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0,-7.956541260698583,3
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-7.956541260698583,7
0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0.0,-7.956227120781335,1
0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-7.956227120781335,2
1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-7.955984146306472,1
1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-7.955984146306472,2
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0.0,-7.954946723607119,2
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0.0,-7.954946723607119,2
1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-7.95463258368987,3
1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-7.95463258368987,4
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0,-7.954426674550445,2
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0,-7.954426674550445,2
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0.0,-7.95418370007558,1
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-7.95418370007558,1
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0.0,-7.954112534633197,4
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.0,-7.954112534633197,5
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-7.953869560158333,3
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0.0,-7.95283213745898,3
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-7.95283213745898,2
0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-7.9526677071837835,2
0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-7.9526677071837835,4
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-7.952517997541731,1
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-7.952517997541731,2
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.0,-7.95242473270892,1
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,-7.95242473270892,4
0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-7.952353567266536,10
0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0.0,-7.952353567266536,4
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0.0,-7.952110592791671,3
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0,-7.952110592791671,3
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0.0,-7.95107317009232,1
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0.0,-7.95107317009232,5
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-7.950918239861107,2
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0.0,-7.950918239861107,3
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0.0,-7.950759030175073,2
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-7.950604099943858,2
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0.0,-7.950604099943858,3
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-7.948808178617861,3
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-7.948808178617861,7
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0.0,-7.948803653712968,2
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,-7.948803653712968,2
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0.0,-7.948494038700613,4
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0.0,-7.948494038700613,7
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0.0,-7.948489513795719,4
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0.0,-7.948489513795719,11
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-7.948192655832076,6
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0.0,-7.947878515914828,7
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-7.947878515914828,8
0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-7.947044686346308,2
0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-7.947044686346308,7
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0.0,-7.946730546429061,5
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-7.946730546429061,7
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0,-7.9409227647659995,3
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-7.9409227647659995,2
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0.0,-7.9406086248487515,4
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0.0,-7.940307241980215,1
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-7.939993102062967,4
