0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,1,1,0,0.0,-0.19092008027476537,7
1,1,0,0,1,1,1,0,0.0,-0.19092008027476537,4
0,1,0,0,1,1,1,0,0.0,-0.19092008027476537,9
0,1,0,0,0,0,1,0,0.0,-0.19092008027476537,7
0,1,0,1,0,0,1,0,0.0,-0.19092008027476537,9
1,1,1,0,0,1,1,0,0.0,-0.19092008027476537,14
0,1,1,1,0,1,1,0,0.0,-0.19092008027476537,14
1,1,1,0,1,0,1,0,0.0,-0.19092008027476537,11
1,1,0,0,0,1,1,0,0.0,-0.19092008027476537,8
1,1,0,1,1,0,1,0,0.0,-0.19092008027476537,10
1,1,0,1,0,1,1,0,0.0,-0.19092008027476537,16
1,1,1,0,1,1,1,0,0.0,-0.19092008027476537,9
0,1,0,1,0,1,1,0,0.0,-0.19092008027476537,14
0,1,1,0,1,1,1,0,0.0,-0.19092008027476537,9
0,1,1,0,1,0,1,0,0.0,-0.19092008027476537,7
1,1,1,1,0,0,1,0,0.0,-0.19092008027476537,26
0,1,0,0,1,0,1,0,0.0,-0.19092008027476537,6
1,1,0,0,0,0,1,0,0.0,-0.19092008027476537,9
1,1,0,1,1,1,1,0,0.0,-0.19092008027476537,26
1,1,1,0,0,0,1,0,0.0,-0.19092008027476537,10
0,1,1,1,0,0,1,0,0.0,-0.19092008027476537,12
1,1,0,0,1,0,1,0,0.0,-0.19092008027476537,9
0,1,1,0,0,0,1,0,0.0,-0.19092008027476537,8
0,1,0,1,1,1,1,0,0.0,-0.19092008027476537,9
0,1,1,1,1,1,1,0,0.0,-0.19092008027476537,13
1,1,0,1,0,0,1,0,0.0,-0.19092008027476537,15
1,1,1,1,1,1,1,0,0.0,-0.19092008027476537,17
0,1,1,1,1,0,1,0,0.0,-0.19092008027476537,14
1,1,1,1,0,1,1,0,0.0,-0.19092008027476537,26
1,1,1,1,1,0,1,0,0.0,-0.19092008027476537,16
0,1,0,1,1,0,1,0,0.0,-0.19092008027476537,6
0,1,0,0,0,1,1,0,0.0,-0.19092008027476537,7
0,0,0,0,0,1,0,1,0.0,-0.19,8
1,0,0,0,0,1,0,1,0.0,-0.19,17
1,0,0,1,0,1,0,1,0.0,-0.19,20
0,0,1,1,0,1,0,1,0.0,-0.19,19
1,0,1,1,0,0,0,1,0.0,-0.19,23
1,0,0,0,1,0,0,1,0.0,-0.19,13
1,0,1,0,0,1,0,1,0.0,-0.19,19
1,0,1,0,1,1,0,1,0.0,-0.19,19
1,0,1,0,0,0,0,1,0.0,-0.19,17
0,0,0,0,0,0,0,1,0.0,-0.19,14
1,0,1,0,1,0,0,1,0.0,-0.19,13
1,0,0,1,1,1,0,1,0.0,-0.19,15
0,0,1,0,1,0,0,1,0.0,-0.19,10
0,0,1,0,1,1,0,1,0.0,-0.19,12
0,0,1,0,0,0,0,1,0.0,-0.19,8
0,0,1,0,0,1,0,1,0.0,-0.19,16
1,0,0,0,0,0,0,1,0.0,-0.19,9
0,0,1,1,1,1,0,1,0.0,-0.19,16
1,0,1,1,0,1,0,1,0.0,-0.19,24
1,0,1,1,1,0,0,1,0.0,-0.19,23
0,0,0,1,0,1,0,1,0.0,-0.19,13
1,0,0,1,0,0,0,1,0.0,-0.19,31
1,0,0,0,1,1,0,1,0.0,-0.19,18
0,0,1,1,1,0,0,1,0.0,-0.19,16
0,0,0,1,1,1,0,1,0.0,-0.19,19
0,0,0,1,0,0,0,1,0.0,-0.19,15
1,0,0,1,1,0,0,1,0.0,-0.19,20
0,0,0,0,1,1,0,1,0.0,-0.19,11
1,0,1,1,1,1,0,1,0.0,-0.19,27
0,0,0,0,1,0,0,1,0.0,-0.19,7
0,0,0,1,1,0,0,1,0.0,-0.19,11
0,0,1,1,0,0,0,1,0.0,-0.19,25
0,0,1,1,1,1,1,1,0.0,-0.16747851860089244,1
1,0,0,0,0,0,1,1,0.0,-0.16747851860089244,1
1,0,1,1,0,1,1,1,0.0,-0.16747851860089244,2
0,0,1,0,1,1,1,1,0.0,-0.16747851860089244,2
0,0,1,1,0,1,1,1,0.0,-0.16747851860089244,2
1,0,1,0,0,0,1,1,0.0,-0.16747851860089244,2
0,0,0,1,0,0,1,1,0.0,-0.16747851860089244,2
1,0,1,1,1,1,1,1,0.0,-0.16747851860089244,1
0,0,1,0,0,0,1,1,0.0,-0.16747851860089244,1
1,0,1,0,1,0,1,1,0.0,-0.16747851860089244,1
1,0,1,0,0,1,1,1,0.0,-0.16747851860089244,3
1,0,0,1,0,0,1,1,0.0,-0.16747851860089244,1
0,0,0,0,1,1,1,1,0.0,-0.16747851860089244,1
1,0,0,1,1,1,1,1,0.0,-0.16747851860089244,4
1,0,1,1,1,0,1,1,0.0,-0.16747851860089244,2
1,0,0,0,0,1,1,1,0.0,-0.16747851860089244,1
0,0,1,0,0,1,1,1,0.0,-0.16747851860089244,2
1,0,1,1,0,0,1,1,0.0,-0.16747851860089244,2
1,0,0,1,1,0,1,1,0.0,-0.16747851860089244,3
0,0,0,1,0,1,1,1,0.0,-0.16747851860089244,6
1,0,1,0,1,1,1,1,0.0,-0.16747851860089244,5
0,0,0,0,1,0,1,1,0.0,-0.16747851860089244,2
1,0,0,0,1,0,1,1,0.0,-0.16747851860089244,3
0,0,0,0,0,0,1,1,0.0,-0.16747851860089244,2
0,0,1,1,0,0,1,1,0.0,-0.16747851860089244,3
1,0,0,1,0,1,1,1,0.0,-0.16747851860089244,2
0,0,1,1,1,0,1,1,0.0,-0.16747851860089244,2
0,1,0,1,1,0,0,0,0.0,-0.16,1
0,1,1,0,0,1,0,0,0.0,-0.16,1
0,1,0,0,1,0,0,0,0.0,-0.16,2
1,1,0,1,1,1,0,0,0.0,-0.16,2
0,1,1,0,0,0,0,0,0.0,-0.16,1
0,1,0,1,0,1,0,0,0.0,-0.16,3
0,1,1,0,1,0,0,0,0.0,-0.16,1
1,1,0,1,0,0,0,0,0.0,-0.16,1
0,1,0,1,1,1,0,0,0.0,-0.16,1
0,1,1,0,1,1,0,0,0.0,-0.16,1
0,1,1,1,1,0,0,0,0.0,-0.16,1
0,1,1,1,0,0,0,0,0.0,-0.16,1
1,1,0,0,1,1,0,0,0.0,-0.16,1
1,1,1,1,1,0,0,0,0.0,-0.16,2
1,1,1,0,0,1,0,0,0.0,-0.16,2
0,1,0,0,0,1,0,0,0.0,-0.16,2
1,1,1,0,1,1,0,0,0.0,-0.16,1
1,1,0,1,0,1,0,0,0.0,-0.16,2
1,1,1,0,0,0,0,0,0.0,-0.16,2
1,1,1,1,1,1,0,0,0.0,-0.16,1
1,0,1,1,0,0,1,0,0.0,-0.13,2
1,0,1,0,0,0,1,0,0.0,-0.13,2
0,0,1,1,1,1,1,0,0.0,-0.13,1
0,1,1,1,0,1,0,1,0.0,-0.11929222823955371,1
1,1,1,0,0,0,0,1,0.0,-0.11929222823955371,1
