0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,0,1,1,0,0.0,-1.697367059725528,21
0,0,1,1,0,0,0,0,1,1,1,0.0,-1.697367059725528,34
1,0,1,1,0,1,0,0,1,1,0,0.0,-1.697367059725528,40
0,0,0,1,0,1,0,0,1,1,1,0.0,-1.697367059725528,32
0,0,1,1,0,1,0,0,1,1,1,0.0,-1.697367059725528,47
1,0,1,1,0,0,0,0,1,1,0,0.0,-1.697367059725528,21
1,0,0,1,0,0,0,0,1,1,0,0.0,-1.697367059725528,19
0,0,0,1,0,0,0,0,1,1,1,0.0,-1.697367059725528,34
1,1,0,1,1,0,0,0,0,0,0,0.0,-1.6951294653468256,28
0,1,0,1,1,1,0,0,0,0,1,0.0,-1.6951294653468256,56
1,1,0,1,1,1,0,0,0,0,0,0.0,-1.6951294653468256,28
1,1,1,1,1,0,0,0,0,0,0,0.0,-1.6951294653468256,33
0,1,1,1,1,1,0,0,0,0,1,0.0,-1.6951294653468256,63
1,1,1,1,1,1,0,0,0,0,0,0.0,-1.6951294653468256,47
0,1,1,1,1,0,0,0,0,0,1,0.0,-1.6951294653468256,40
0,1,0,1,1,0,0,0,0,0,1,0.0,-1.6951294653468256,37
1,0,0,0,0,0,1,1,1,1,0,0.0,-1.6930071357314616,10
0,0,0,0,0,0,1,1,1,1,1,0.0,-1.6930071357314616,9
1,0,0,0,0,1,1,1,1,1,0,0.0,-1.6930071357314616,5
0,0,1,0,0,0,1,1,1,1,1,0.0,-1.6930071357314616,9
0,0,1,0,0,1,1,1,1,1,1,0.0,-1.6930071357314616,19
1,0,1,0,0,1,1,1,1,1,0,0.0,-1.6930071357314616,12
0,0,0,0,0,1,1,1,1,1,1,0.0,-1.6930071357314616,11
1,0,1,0,0,0,1,1,1,1,0,0.0,-1.6930071357314616,11
1,1,0,0,1,0,1,1,0,0,0,0.0,-1.6907695413527593,8
0,1,0,0,1,1,1,1,0,0,1,0.0,-1.6907695413527593,13
1,1,1,0,1,0,1,1,0,0,0,0.0,-1.6907695413527593,15
1,1,0,0,1,1,1,1,0,0,0,0.0,-1.6907695413527593,15
0,1,1,0,1,0,1,1,0,0,1,0.0,-1.6907695413527593,25
0,1,1,0,1,1,1,1,0,0,1,0.0,-1.6907695413527593,30
0,1,0,0,1,0,1,1,0,0,1,0.0,-1.6907695413527593,10
1,1,1,0,1,1,1,1,0,0,0,0.0,-1.6907695413527593,20
1,0,1,0,0,0,0,1,1,1,0,0.0,-1.6273670597255279,2
0,0,0,0,0,0,0,1,1,1,1,0.0,-1.6273670597255279,1
1,0,0,0,0,0,0,1,1,1,0,0.0,-1.6273670597255279,3
0,0,1,0,0,1,0,1,1,1,1,0.0,-1.6273670597255279,3
0,0,1,0,0,0,0,1,1,1,1,0.0,-1.6273670597255279,4
1,0,0,0,0,1,0,1,1,1,0,0.0,-1.6273670597255279,3
1,0,1,0,0,1,0,1,1,1,0,0.0,-1.6273670597255279,2
0,0,0,0,0,1,0,1,1,1,1,0.0,-1.6273670597255279,4
0,0,0,1,0,1,1,0,1,1,1,0.0,-1.6256039787034597,3
1,0,1,1,0,0,1,0,1,1,0,0.0,-1.6256039787034597,5
1,0,0,1,0,1,1,0,1,1,0,0.0,-1.6256039787034597,6
1,0,1,1,0,1,1,0,1,1,0,0.0,-1.6256039787034597,3
0,0,0,1,0,0,1,0,1,1,1,0.0,-1.6256039787034597,6
1,0,0,1,0,0,1,0,1,1,0,0.0,-1.6256039787034597,5
0,0,1,1,0,1,1,0,1,1,1,0.0,-1.6256039787034597,6
0,0,1,1,0,0,1,0,1,1,1,0.0,-1.6256039787034597,5
1,1,1,0,1,0,0,1,0,0,0,0.0,-1.6251294653468256,2
1,1,0,0,1,0,0,1,0,0,0,0.0,-1.6251294653468256,2
1,1,1,0,1,1,0,1,0,0,0,0.0,-1.6251294653468256,4
1,1,0,0,1,1,0,1,0,0,0,0.0,-1.6251294653468256,2
0,1,1,0,1,0,0,1,0,0,1,0.0,-1.6251294653468256,2
