0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,0,1,0,1,1,0,0,0,0.0,-2.2673670597255278,1
1,0,0,1,0,0,1,0,1,1,0,0,1,0.0,-2.2673670597255278,7
1,0,0,1,0,0,0,0,1,1,0,1,0,0.0,-2.2673670597255278,17
1,0,0,1,0,0,1,0,1,1,0,1,1,0.0,-2.2673670597255278,19
1,0,0,1,0,0,1,0,1,1,0,1,0,0.0,-2.2673670597255278,16
1,0,0,1,0,0,0,0,1,1,0,1,1,0.0,-2.2673670597255278,8
1,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-2.2673670597255278,8
1,0,0,1,0,0,0,0,1,1,0,0,0,0.0,-2.2673670597255278,8
1,0,0,1,0,0,1,1,0,0,1,0,1,0.0,-2.2651294653468255,6
1,0,0,1,0,0,1,1,0,0,1,1,1,0.0,-2.2651294653468255,27
1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,-2.2651294653468255,18
1,0,0,1,0,0,0,1,0,0,1,1,1,0.0,-2.2651294653468255,20
1,0,0,1,0,0,0,1,0,0,1,0,1,0.0,-2.2651294653468255,8
1,0,0,1,0,0,0,1,0,0,1,1,0,0.0,-2.2651294653468255,20
1,0,0,1,0,0,1,1,0,0,1,1,0,0.0,-2.2651294653468255,22
1,0,0,1,0,0,1,1,0,0,1,0,0,0.0,-2.2651294653468255,11
1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-2.263007135731461,10
1,0,0,0,1,1,0,0,1,1,0,0,0,0.0,-2.263007135731461,6
1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-2.263007135731461,7
1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2.263007135731461,8
1,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-2.263007135731461,7
1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2.263007135731461,16
1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-2.263007135731461,12
1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2.263007135731461,23
1,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-2.260769541352759,10
1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-2.260769541352759,15
1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-2.260769541352759,18
1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-2.260769541352759,17
1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-2.260769541352759,17
1,0,0,0,1,1,0,1,0,0,1,0,0,0.0,-2.260769541352759,8
1,0,0,0,1,1,1,1,0,0,1,1,1,0.0,-2.260769541352759,22
1,0,0,0,1,1,0,1,0,0,1,1,1,0.0,-2.260769541352759,20
0,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-2.2601680986831663,10
0,1,1,1,0,0,1,0,1,1,0,0,0,0.0,-2.2601680986831663,6
0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-2.2601680986831663,8
0,1,1,1,0,0,0,0,1,1,0,0,0,0.0,-2.2601680986831663,6
0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-2.2601680986831663,8
0,1,1,1,0,0,1,0,1,1,0,1,1,0.0,-2.2601680986831663,12
