0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,0,0,1,0,0.0,-0.6532118412229259,23
1,1,0,1,0,1,1,0,1,0.0,-0.6532118412229259,19
0,1,0,1,0,1,0,1,0,0.0,-0.6532118412229259,25
0,1,0,1,1,0,0,1,1,0.0,-0.6532118412229259,35
0,1,0,1,1,0,0,1,0,0.0,-0.6532118412229259,29
0,1,0,1,0,1,1,0,1,0.0,-0.6532118412229259,35
1,1,0,1,1,0,1,0,0,0.0,-0.6532118412229259,25
0,1,0,1,1,0,1,0,0,0.0,-0.6532118412229259,27
0,1,0,1,0,1,0,1,1,0.0,-0.6532118412229259,47
1,1,0,1,0,1,0,1,0,0.0,-0.6532118412229259,20
1,1,0,1,1,0,0,1,1,0.0,-0.6532118412229259,33
1,1,0,1,0,1,1,0,0,0.0,-0.6532118412229259,18
0,1,0,1,0,1,1,0,0,0.0,-0.6532118412229259,37
0,1,0,1,1,0,1,0,1,0.0,-0.6532118412229259,55
1,1,0,1,1,0,1,0,1,0.0,-0.6532118412229259,36
1,1,0,1,0,1,0,1,1,0.0,-0.6532118412229259,34
1,0,1,0,0,1,1,0,0,0.0,-0.65,17
1,0,1,0,0,1,1,0,1,0.0,-0.65,29
1,0,1,0,1,0,0,1,0,0.0,-0.65,22
0,0,1,0,0,1,1,0,1,0.0,-0.65,22
1,0,1,0,0,1,0,1,0,0.0,-0.65,13
0,0,1,0,0,1,0,1,1,0.0,-0.65,35
0,0,1,0,1,0,0,1,1,0.0,-0.65,35
0,0,1,0,0,1,0,1,0,0.0,-0.65,20
1,0,1,0,1,0,1,0,1,0.0,-0.65,44
0,0,1,0,1,0,1,0,1,0.0,-0.65,33
1,0,1,0,1,0,1,0,0,0.0,-0.65,18
0,0,1,0,0,1,1,0,0,0.0,-0.65,13
0,0,1,0,1,0,0,1,0,0.0,-0.65,21
0,0,1,0,1,0,1,0,0,0.0,-0.65,24
1,0,1,0,1,0,0,1,1,0.0,-0.65,44
1,0,1,0,0,1,0,1,1,0.0,-0.65,34
1,0,1,1,1,0,0,1,1,0.0,-0.5734675705115593,2
0,0,1,1,1,0,0,1,1,0.0,-0.5734675705115593,1
0,0,1,1,1,0,1,0,1,0.0,-0.5734675705115593,1
0,0,1,1,1,0,0,1,0,0.0,-0.5734675705115593,3
1,0,1,1,0,1,1,0,0,0.0,-0.5734675705115593,1
1,0,1,1,0,1,1,0,1,0.0,-0.5734675705115593,3
1,0,1,1,0,1,0,1,1,0.0,-0.5734675705115593,3
0,0,1,1,0,1,0,1,0,0.0,-0.5734675705115593,1
1,0,1,1,1,0,1,0,1,0.0,-0.5734675705115593,4
0,0,1,1,0,1,0,1,1,0.0,-0.5734675705115593,1
1,0,1,1,1,0,0,1,0,0.0,-0.5734675705115593,3
0,0,1,1,0,1,1,0,1,0.0,-0.5734675705115593,1
0,0,1,1,0,1,1,0,0,0.0,-0.5734675705115593,2
0,1,0,0,1,0,0,1,0,0.0,-0.5700000000000001,1
0,1,0,0,1,0,1,0,0,0.0,-0.5700000000000001,1
1,1,0,0,0,1,0,1,0,0.0,-0.5700000000000001,1
1,1,0,0,1,0,1,0,1,0.0,-0.5700000000000001,2
0,1,0,0,0,1,0,1,1,0.0,-0.5700000000000001,1
0,1,0,0,0,1,0,1,0,0.0,-0.5700000000000001,1
0,1,0,0,0,1,1,0,0,0.0,-0.5700000000000001,3
1,1,0,0,0,1,0,1,1,0.0,-0.5700000000000001,1
1,1,0,0,1,0,0,1,1,0.0,-0.5700000000000001,5
0,1,0,0,0,1,1,0,1,0.0,-0.5700000000000001,3
0,1,0,0,1,0,0,1,1,0.0,-0.5700000000000001,3
0,1,0,0,1,0,1,0,1,0.0,-0.5700000000000001,2
0,0,0,1,0,1,1,0,0,0.0,-0.55,1
0,0,0,1,1,0,0,1,1,0.0,-0.55,2
1,0,0,1,1,0,0,1,1,0.0,-0.55,3
1,0,0,1,1,0,1,0,1,0.0,-0.55,2
0,0,0,1,0,1,0,1,1,0.0,-0.55,2
1,0,0,1,0,1,0,1,1,0.0,-0.55,1
1,0,0,1,0,1,1,0,1,0.0,-0.55,2
1,0,0,1,1,0,1,0,0,0.0,-0.55,1
0,1,1,0,1,0,1,0,0,0.0,-0.5471769549607546,1
1,1,1,0,0,1,0,1,1,0.0,-0.5471769549607546,1
0,1,1,0,0,1,0,1,1,0.0,-0.5471769549607546,1
0,1,1,0,0,1,1,0,0,0.0,-0.5471769549607546,1
0,1,1,0,1,0,0,1,1,0.0,-0.5471769549607546,1
0,1,1,0,1,0,1,0,1,0.0,-0.5471769549607546,1
1,1,1,0,1,0,1,0,0,0.0,-0.5471769549607546,1
0,1,0,1,1,0,1,1,1,0.0,-0.5051152191118857,1
1,1,0,1,1,0,0,0,1,0.0,-0.5032118412229258,1
0,1,0,1,0,1,0,0,1,0.0,-0.5032118412229258,1
1,0,1,0,0,1,1,1,1,0.0,-0.5019033778889599,1
0,0,1,0,1,0,1,1,1,0.0,-0.5019033778889599,1
0,1,1,1,1,0,1,0,0,0.0,-0.42385636669523974,1
1,1,1,1,1,0,0,1,1,0.0,-0.42385636669523974,1
