0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-4.188894475892225,2
1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-4.187259739258983,8
0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-4.187259739258983,8
0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-4.185910464975183,2
1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-4.183856366695239,1
0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-4.183856366695239,2
0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-4.182221630061998,4
1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-4.182221630061998,4
1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-4.108894475892225,1
0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-4.108894475892225,7
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.104000965455482,2
1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.104000965455482,3
1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,-4.100948574172167,2
0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,-4.100948574172167,4
1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-4.098962856258497,1
0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-4.098962856258497,2
1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,-4.098894475892225,1
1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.097259739258982,4
0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.097259739258982,5
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0.0,-4.096055063735425,2
0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0.0,-4.096055063735425,3
1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-4.094000965455482,2
0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-4.094000965455482,1
0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.0,-4.093856366695239,1
0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-4.09236622882224,2
1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-4.09236622882224,3
0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-4.092221630061998,2
1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-4.092221630061998,1
0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-4.09101695453844,1
1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-4.09101695453844,1
1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.0889628562584965,1
0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.0889628562584965,1
0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,-4.087328119625256,3
1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,-4.087328119625256,1
1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-4.072521824589676,1
0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-4.072521824589676,2
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0.0,-4.067483715392691,2
0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0.0,-4.067483715392691,1
0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0.0,-4.0645759228696186,1
0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-4.062521824589676,1
0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0,-4.062097587566522,1
1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0,-4.062097587566522,2
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-4.060887087956433,3
1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-4.060887087956433,1
0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-4.058894475892225,1
1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-4.058894475892225,1
0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0.0,-4.057511756608678,1
0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0.0,-4.0570594783695375,2
1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0.0,-4.0570594783695375,1
1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0.0,-4.055848978759449,1
0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0.0,-4.055848978759449,2
1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0.0,-4.054151685846465,1
0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0.0,-4.053856366695239,1
1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0.0,-4.053856366695239,2
1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-4.052473647411692,1
1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.0,-4.052097587566522,2
0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-4.050948574172168,1
0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0.0,-4.050462850933281,1
1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0.0,-4.050462850933281,2
1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-4.04956585488862,2
0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-4.04956585488862,1
1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-4.048894475892225,1
0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-4.048894475892225,2
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-4.047511756608678,1
1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-4.047511756608678,1
0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-4.047259739258982,3
0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0.0,-4.045910464975182,1
1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0.0,-4.0458770199754355,3
0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0.0,-4.0458770199754355,1
1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-4.045424741736296,1
0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-4.045424741736296,1
1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0.0,-4.043856366695239,1
0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0.0,-4.043856366695239,3
1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-4.042473647411692,2
0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-4.042221630061998,2
0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0,-4.040838910778451,1
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0.0,-4.040838910778451,2
1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-4.0301463542871545,1
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-4.0301463542871545,1
0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-4.023467570511559,1
0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-4.022049732176114,3
1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-4.018511617653913,1
0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-4.018511617653913,6
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-4.015521668791502,1
0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-4.015370948400519,2
1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-4.014103830456057,1
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-4.013467570511559,1
0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-4.012049732176115,2
1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-4.011832833878318,1
0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-4.010414995542873,1
1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-4.010414995542873,1
1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0.0,-4.008709630330923,1
0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0.0,-4.008709630330923,2
0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0.0,-4.007425046680462,2
0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0.0,-4.0051652136638864,2
1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0.0,-4.0051652136638864,4
1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-4.0037362117672775,1
0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-4.0037362117672775,1
0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-4.000763728610866,1
1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-4.000763728610866,1
0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0.0,-4.000613008219883,1
1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0.0,-4.000613008219883,3
1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3.9987096303309233,1
0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-3.9987096303309233,1
0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.9972193119438297,2
1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.9972193119438297,1
0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-3.9971769549607545,1
1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-3.9971769549607545,2
1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.9970748936976817,2
0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.9970748936976817,4
1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-3.9970685915528463,1
1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.9951652136638867,1
0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-3.9948901189784,2
1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-3.9948901189784,1
1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-3.993530477030645,1
0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0.0,-3.992667106499826,2
1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-3.990613008219883,1
0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-3.990613008219883,2
0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-3.9892310532406974,1
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,-3.989122689832789,1
1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.9889782715866415,2
0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.9889782715866415,2
0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-3.9870949192090106,1
1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-3.9870949192090106,1
1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-3.985827801264549,1
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-3.985433854919605,2
1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-3.9837737029846054,1
0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-3.983255382345158,2
0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0.0,-3.983211841222926,1
1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.0,-3.983211841222926,1
1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-3.9821389663513647,4
0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-3.9821389663513647,3
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0.0,-3.980733384346929,2
1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-3.9801463542871547,1
0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-3.9790803328497137,1
1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0.0,-3.978847595147302,1
1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-3.977445596216473,4
1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-3.9754601825757683,1
0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-3.9754601825757683,1
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0.0,-3.9752659395028687,1
1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-3.975158760234118,1
0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-3.975158760234118,2
0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-3.9751152191118857,2
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0.0,-3.9732118412229256,2
1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-3.9727874826268716,1
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0.0,-3.9726367622358882,2
0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-3.972336979028374,2
0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-3.9722004525670975,1
0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-3.9715771045896844,1
1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-3.9715771045896844,1
0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-3.970146354287155,1
0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0.0,-3.969098647713687,1
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0.0,-3.969098647713687,1
0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-3.968792562361338,1
1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-3.968792562361338,2
1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-3.9685116176539132,1
1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.0,-3.965115219111885,1
0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0.0,-3.965115219111885,2
1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0,-3.964690860515831,1
0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0,-3.964690860515831,2
1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-3.9634804824786443,2
0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-3.9626367622358885,1
1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-3.962336979028374,1
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0.0,-3.9618098313221664,1
0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0.0,-3.961002025602647,2
1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0.0,-3.961002025602647,1
1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0.0,-3.960846660641281,1
0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0.0,-3.960804303658206,1
0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0.0,-3.9607022423951332,2
0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0.0,-3.9588944758922247,1
1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0.0,-3.9588944758922247,1
0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-3.958517467675851,2
1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0.0,-3.9571578257280966,1
1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0.0,-3.956771722125181,1
0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,-3.9551652136638866,3
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.0,-3.950797853781184,1
1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-3.949169567024964,1
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-3.949169567024964,3
0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-3.948517467675851,1
1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-3.9471769549607547,1
1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0.0,-3.947074893697682,1
0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-3.9448901189783996,1
1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-3.943530477030645,1
1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-3.9388932882003194,1
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-3.9388932882003194,1
0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0.0,-3.9369442172583424,1
0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-3.9368391899203767,1
0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0.0,-3.935204453287135,1
1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0.0,-3.935204453287135,1
0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0.0,-3.9348901189784,1
1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0.0,-3.9327259964111385,1
0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-3.9215771045896846,1
1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-3.9215771045896846,1
1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0.0,-3.919098647713687,1
1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0.0,-3.9174837153926902,1
1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0.0,-3.9154937307943922,1
0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-3.91046285093328,1
0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0.0,-3.9088944758922244,1
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-3.907547829074335,1
1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-3.907547829074335,1
0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.9073971086833517,2
0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0.0,-3.9058770199754353,1
0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-3.9054247417362955,1
1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-3.9054247417362955,2
0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.9038589941611503,1
1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.9038589941611503,4
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0.0,-3.8994512069632945,2
0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.8957623720501102,2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0.0,-3.890409368152029,1
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-3.8901463542871544,1
0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0.0,-3.8898004182457515,1
0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0.0,-3.886064380685073,1
1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-3.885252843850412,1
0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.0,-3.885032656012741,1
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-3.8834675705115593,1
0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0.0,-3.8824634664319717,1
1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0.0,-3.881703796134711,1
0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0.0,-3.8814945414905395,1
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0.0,-3.8798004182457517,1
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0.0,-3.8781656816125096,1
0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-3.8752528438504124,1
1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-3.8736181072171707,1
1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0.0,-3.8733979193794994,1
0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0.0,-3.871175177771786,2
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0.0,-3.8700690595014695,3
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-3.8691210794918436,2
0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,-3.867486342858602,1
1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,-3.867486342858602,1
1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0.0,-3.8651652136638868,1
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0.0,-3.8621333389605206,1
1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,-3.858709630330923,1
1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0.0,-3.857547829074335,1
1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.0,-3.8534277669432027,1
0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0.0,-3.8521813832609393,1
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.8519033778889593,1
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0.0,-3.8504986023272783,1
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.0,-3.8504986023272783,1
0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-3.8496917293825246,1
1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0.0,-3.8486369665939026,1
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0.0,-3.848505990263069,2
0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.848365263366758,1
1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0.0,-3.845827801264549,1
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0,-3.8432118412229257,1
0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-3.8419033778889595,1
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.0,-3.8417930303099603,1
1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.840268641255718,1
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-3.840146354287154,1
1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0.0,-3.839691729382524,1
1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0.0,-3.8383618719084156,1
0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-3.8320848512280126,1
0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0.0,-3.8319776190882338,1
