0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,0,0.0,-0.1,11
1,0,0,1,0,0,0.0,-0.1,20
1,0,1,0,1,0,0.0,-0.1,26
0,0,1,0,1,1,0.0,-0.1,37
1,0,1,0,0,1,0.0,-0.1,41
1,1,1,0,0,0,0.0,-0.1,29
1,1,1,0,0,1,0.0,-0.1,47
1,1,1,0,1,1,0.0,-0.1,40
0,0,0,1,0,0,0.0,-0.1,31
1,1,1,0,1,0,0.0,-0.1,34
0,1,0,1,1,1,0.0,-0.1,23
1,1,0,1,1,0,0.0,-0.1,18
1,0,0,1,0,1,0.0,-0.1,24
1,1,0,1,1,1,0.0,-0.1,33
0,1,1,0,1,1,0.0,-0.1,41
1,0,0,1,1,1,0.0,-0.1,41
0,0,0,1,0,1,0.0,-0.1,38
0,1,0,1,0,0,0.0,-0.1,21
0,1,1,0,1,0,0.0,-0.1,29
0,1,0,1,0,1,0.0,-0.1,28
1,0,1,0,0,0,0.0,-0.1,28
0,1,0,1,1,0,0.0,-0.1,20
0,1,1,0,0,0,0.0,-0.1,34
0,0,1,0,1,0,0.0,-0.1,31
0,1,1,0,0,1,0.0,-0.1,54
0,0,0,1,1,0,0.0,-0.1,29
0,0,1,0,0,1,0.0,-0.1,31
1,0,1,0,1,1,0.0,-0.1,34
1,1,0,1,0,1,0.0,-0.1,33
0,0,0,1,1,1,0.0,-0.1,36
0,0,1,0,0,0,0.0,-0.1,34
1,0,0,1,1,0,0.0,-0.1,24
