0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,0,0.0,-0.37,17
1,1,0,0,1,1,0,0.0,-0.37,12
1,0,1,1,0,0,0,0.0,-0.37,26
0,1,0,0,1,1,1,0.0,-0.37,24
0,0,1,0,1,1,0,0.0,-0.37,23
0,0,1,1,0,0,0,0.0,-0.37,39
0,1,0,0,1,0,1,0.0,-0.37,36
1,1,0,1,0,0,1,0.0,-0.37,42
1,0,1,0,1,1,0,0.0,-0.37,14
1,1,0,0,1,0,1,0.0,-0.37,23
0,0,1,0,1,0,0,0.0,-0.37,29
0,1,0,0,1,0,0,0.0,-0.37,22
1,0,1,1,0,0,1,0.0,-0.37,40
0,1,0,1,0,0,0,0.0,-0.37,27
1,0,1,0,1,1,1,0.0,-0.37,23
0,0,1,1,0,1,0,0.0,-0.37,23
1,0,1,0,1,0,1,0.0,-0.37,26
0,0,1,0,1,0,1,0.0,-0.37,28
1,0,1,1,0,1,1,0.0,-0.37,33
0,1,0,0,1,1,0,0.0,-0.37,35
0,1,0,1,0,1,0,0.0,-0.37,43
1,1,0,1,0,1,0,0.0,-0.37,31
0,0,1,0,1,1,1,0.0,-0.37,25
0,1,0,1,0,1,1,0.0,-0.37,45
0,1,0,1,0,0,1,0.0,-0.37,53
1,1,0,1,0,0,0,0.0,-0.37,26
1,1,0,1,0,1,1,0.0,-0.37,25
0,0,1,1,0,1,1,0.0,-0.37,46
1,0,1,1,0,1,0,0.0,-0.37,27
0,0,1,1,0,0,1,0.0,-0.37,43
1,1,0,0,1,1,1,0.0,-0.37,27
1,1,0,0,1,0,0,0.0,-0.37,25
0,1,1,0,1,0,1,0.0,-0.2788944758922248,1
1,1,1,1,0,1,1,0.0,-0.2788944758922248,1
0,1,1,1,0,1,0,0.0,-0.2788944758922248,2
1,1,1,0,1,1,0,0.0,-0.2788944758922248,1
0,1,1,0,1,0,0,0.0,-0.2788944758922248,2
0,1,1,0,1,1,1,0.0,-0.2788944758922248,2
1,1,1,1,0,0,1,0.0,-0.2788944758922248,4
0,1,1,1,0,1,1,0.0,-0.2788944758922248,1
0,1,1,1,0,0,0,0.0,-0.2788944758922248,2
1,1,1,1,0,0,0,0.0,-0.2788944758922248,4
1,1,1,0,1,1,1,0.0,-0.2788944758922248,2
0,1,1,1,0,0,1,0.0,-0.2788944758922248,4
1,1,1,1,0,1,0,0.0,-0.2788944758922248,1
1,1,1,0,1,0,1,0.0,-0.2788944758922248,2
1,0,0,1,0,0,1,0.0,-0.27,1
1,0,0,0,1,0,1,0.0,-0.27,1
0,0,0,1,0,0,1,0.0,-0.27,1
0,0,0,1,0,1,0,0.0,-0.27,1
0,0,0,1,0,0,0,0.0,-0.27,5
1,0,0,0,1,1,1,0.0,-0.27,1
1,0,0,0,1,0,0,0.0,-0.27,1
0,0,0,0,1,1,1,0.0,-0.27,2
