0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,0,0.0,-0.16999999999999998,30
0,1,0,1,0,1,0,0.0,-0.16999999999999998,34
1,0,0,0,0,1,1,0.0,-0.16999999999999998,19
0,1,1,1,0,0,1,0.0,-0.16999999999999998,23
1,1,0,0,0,1,1,0.0,-0.16999999999999998,27
1,1,0,0,1,1,0,0.0,-0.16999999999999998,24
1,0,0,0,1,1,1,0.0,-0.16999999999999998,23
1,0,0,0,1,1,0,0.0,-0.16999999999999998,36
0,1,0,1,1,1,0,0.0,-0.16999999999999998,37
1,1,1,0,0,0,0,0.0,-0.16999999999999998,25
0,1,1,1,1,0,0,0.0,-0.16999999999999998,37
0,1,0,1,0,1,1,0.0,-0.16999999999999998,25
1,1,0,0,1,1,1,0.0,-0.16999999999999998,17
0,0,0,1,0,1,0,0.0,-0.16999999999999998,42
0,0,1,1,1,0,1,0.0,-0.16999999999999998,23
0,0,0,1,1,1,1,0.0,-0.16999999999999998,28
1,0,1,0,1,0,1,0.0,-0.16999999999999998,26
0,0,0,1,1,1,0,0.0,-0.16999999999999998,44
1,0,1,0,0,0,1,0.0,-0.16999999999999998,22
1,1,1,0,0,0,1,0.0,-0.16999999999999998,21
0,0,0,1,0,1,1,0.0,-0.16999999999999998,34
1,0,1,0,1,0,0,0.0,-0.16999999999999998,49
0,1,0,1,1,1,1,0.0,-0.16999999999999998,33
0,0,1,1,0,0,0,0.0,-0.16999999999999998,46
0,1,1,1,1,0,1,0.0,-0.16999999999999998,35
0,1,1,1,0,0,0,0.0,-0.16999999999999998,20
0,0,1,1,1,0,0,0.0,-0.16999999999999998,56
1,1,1,0,1,0,1,0.0,-0.16999999999999998,21
1,0,0,0,0,1,0,0.0,-0.16999999999999998,32
1,1,1,0,1,0,0,0.0,-0.16999999999999998,32
1,0,1,0,0,0,0,0.0,-0.16999999999999998,43
0,0,1,1,0,0,1,0.0,-0.16999999999999998,29
0,1,1,1,0,1,1,0.0,-0.1194111662044582,1
0,0,1,1,1,1,1,0.0,-0.1194111662044582,1
0,0,1,1,0,1,0,0.0,-0.1194111662044582,2
0,0,1,1,0,1,1,0.0,-0.1194111662044582,1
0,1,1,1,0,1,0,0.0,-0.1194111662044582,1
0,0,0,1,0,0,0,0.0,-0.11,1
