0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-6.4745406315512835,5
1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0.0,-6.4745406315512835,12
1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0.0,-6.472356841335522,24
1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.0,-6.472356841335522,17
0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0.0,-6.471740319381006,24
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-6.471740319381006,14
0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0.0,-6.469556529165244,31
0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-6.469556529165244,32
1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0.0,-6.468725260616811,25
1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0.0,-6.468725260616811,23
1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-6.466541470401047,31
1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.0,-6.466541470401047,26
0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0.0,-6.465924948446531,22
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0.0,-6.465924948446531,33
0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0.0,-6.46374115823077,34
0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0.0,-6.46374115823077,59
1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.0,-6.375129465346825,6
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0,-6.375129465346825,2
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-6.372502255168323,6
1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0,-6.372502255168323,8
0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-6.372329153176548,6
0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0.0,-6.372329153176548,7
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-6.369701942998043,4
0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-6.369701942998043,9
1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-6.369314094412353,2
1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-6.369314094412353,10
1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-6.366686884233848,8
