0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,1,1,0,0.0,-0.9021485820900489,16
0,1,1,0,0,0,1,1,1,0,0.0,-0.9021485820900489,16
0,1,1,0,0,0,0,1,1,0,0.0,-0.9021485820900489,22
1,0,1,0,0,0,0,1,1,0,0.0,-0.9021485820900489,22
1,0,1,0,0,1,1,1,1,0,0.0,-0.9021485820900489,27
0,1,1,0,0,1,0,1,1,0,0.0,-0.9021485820900489,26
1,0,1,0,0,0,1,1,1,0,0.0,-0.9021485820900489,18
0,1,1,0,0,1,1,1,1,0,0.0,-0.9021485820900489,24
1,0,1,0,0,0,1,0,0,1,0.0,-0.8999999999999999,13
0,1,1,0,0,0,0,0,0,1,0.0,-0.8999999999999999,18
0,1,1,0,0,1,0,0,0,1,0.0,-0.8999999999999999,25
1,0,1,0,0,1,1,0,0,1,0.0,-0.8999999999999999,29
1,0,1,0,0,1,0,0,0,1,0.0,-0.8999999999999999,28
1,0,1,0,0,0,0,0,0,1,0.0,-0.8999999999999999,24
0,1,1,0,0,1,1,0,0,1,0.0,-0.8999999999999999,19
0,1,1,0,0,0,1,0,0,1,0.0,-0.8999999999999999,26
1,0,0,1,1,0,1,1,1,0,0.0,-0.8977886580959825,18
1,0,0,1,1,0,0,1,1,0,0.0,-0.8977886580959825,28
0,1,0,1,1,0,0,1,1,0,0.0,-0.8977886580959825,28
1,0,0,1,1,1,1,1,1,0,0.0,-0.8977886580959825,30
0,1,0,1,1,1,0,1,1,0,0.0,-0.8977886580959825,38
1,0,0,1,1,1,0,1,1,0,0.0,-0.8977886580959825,19
0,1,0,1,1,1,1,1,1,0,0.0,-0.8977886580959825,35
0,1,0,1,1,0,1,1,1,0,0.0,-0.8977886580959825,22
1,0,0,1,1,1,1,0,0,1,0.0,-0.8956400760059335,27
1,0,0,1,1,0,0,0,0,1,0.0,-0.8956400760059335,23
0,1,0,1,1,1,0,0,0,1,0.0,-0.8956400760059335,41
0,1,0,1,1,0,1,0,0,1,0.0,-0.8956400760059335,38
1,0,0,1,1,0,1,0,0,1,0.0,-0.8956400760059335,14
0,1,0,1,1,1,1,0,0,1,0.0,-0.8956400760059335,39
0,1,0,1,1,0,0,0,0,1,0.0,-0.8956400760059335,29
1,0,0,1,1,1,0,0,0,1,0.0,-0.8956400760059335,30
0,1,1,0,0,0,0,1,0,0,0.0,-0.85,2
1,0,1,0,0,1,0,1,0,0,0.0,-0.85,1
1,0,1,0,0,1,1,1,0,0,0.0,-0.85,1
0,1,1,0,0,0,1,1,0,0,0.0,-0.85,1
0,1,1,0,0,1,1,1,0,0,0.0,-0.85,2
1,0,1,0,0,0,1,1,0,0,0.0,-0.85,1
1,0,1,0,0,0,0,1,0,0,0.0,-0.85,2
0,1,1,0,0,1,0,1,0,0,0.0,-0.85,5
0,1,0,1,1,0,1,1,0,0,0.0,-0.8456400760059336,3
1,0,0,1,1,1,1,1,0,0,0.0,-0.8456400760059336,3
0,1,0,1,1,1,0,1,0,0,0.0,-0.8456400760059336,2
0,1,0,1,1,1,1,1,0,0,0.0,-0.8456400760059336,2
1,0,0,1,1,1,0,1,0,0,0.0,-0.8456400760059336,3
1,0,0,1,1,0,0,1,0,0,0.0,-0.8456400760059336,5
0,1,0,1,1,0,0,1,0,0,0.0,-0.8456400760059336,5
1,0,0,1,1,0,1,1,0,0,0.0,-0.8456400760059336,3
0,1,1,0,0,0,1,0,1,1,0.0,-0.8418680033424715,1
0,1,1,0,0,1,0,0,1,1,0.0,-0.8418680033424715,2
1,0,1,0,0,1,1,0,1,1,0.0,-0.8418680033424715,3
1,0,1,0,0,1,0,0,1,1,0.0,-0.8418680033424715,2
1,0,1,0,0,0,1,0,1,1,0.0,-0.8418680033424715,1
0,1,1,0,0,0,0,0,1,1,0.0,-0.8418680033424715,4
1,0,1,0,0,0,0,0,1,1,0.0,-0.8418680033424715,2
0,1,1,0,0,1,1,0,1,1,0.0,-0.8418680033424715,2
1,0,0,1,1,1,0,0,1,1,0.0,-0.8375080793484051,2
