0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-7.964426674550444,14
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-7.96418370007558,10
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-7.9641125346331965,7
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-7.963869560158331,12
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-7.96283213745898,4
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-7.962517997541733,8
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-7.958803653712968,3
0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-7.958489513795721,10
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-7.956541260698583,10
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-7.956298286223719,9
0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-7.956227120781335,9
1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0.0,-7.955984146306472,9
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0.0,-7.954946723607119,14
1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-7.95463258368987,17
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-7.954426674550445,10
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-7.95418370007558,8
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-7.954112534633197,15
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0.0,-7.953869560158333,7
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-7.95283213745898,5
0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,-7.9526677071837835,8
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-7.952517997541731,10
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-7.95242473270892,4
0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0.0,-7.952353567266536,8
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-7.952110592791671,6
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0,-7.95107317009232,8
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-7.950918239861107,7
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-7.950759030175073,13
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-7.950604099943858,11
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-7.948808178617861,5
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-7.948803653712968,8
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-7.948494038700613,6
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0.0,-7.948489513795719,7
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-7.948192655832076,12
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-7.947878515914828,10
0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-7.947044686346308,6
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-7.946730546429061,8
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-7.9409227647659995,6
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-7.9406086248487515,5
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-7.940307241980215,14
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0.0,-7.939993102062967,10
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-7.938808178617861,5
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-7.938494038700613,3
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-7.938192655832077,7
0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0.0,-7.937878515914829,5
1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,-7.9370492112512,3
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0.0,-7.936735071333951,4
0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-7.936433688465415,11
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-7.936119548548168,9
0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-7.911719844860696,8
0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-7.911405704943448,1
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-7.908853393878256,4
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-7.908539253961008,10
1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-7.903890829182602,3
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-7.903834431008835,2
1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-7.903576689265355,4
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-7.903520291091587,5
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-7.901719844860696,1
0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0.0,-7.901405704943448,2
1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0.0,-7.900967980026395,3
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-7.900653840109147,5
0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-7.899960877494035,4
