0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,0,1,1,0,0.0,-0.7921485820900488,19
0,1,0,0,1,0,1,1,0,0.0,-0.7921485820900488,38
0,1,0,0,1,1,1,1,0,0.0,-0.7921485820900488,36
0,1,0,0,0,0,1,1,0,0.0,-0.7921485820900488,30
1,1,0,0,0,1,1,1,0,0.0,-0.7921485820900488,21
1,1,0,0,1,1,1,1,0,0.0,-0.7921485820900488,32
1,1,0,0,1,0,1,1,0,0.0,-0.7921485820900488,28
0,1,0,0,0,1,1,1,0,0.0,-0.7921485820900488,27
0,1,0,0,1,1,0,0,1,0.0,-0.79,33
1,1,0,0,1,0,0,0,1,0.0,-0.79,34
0,1,0,0,0,1,0,0,1,0.0,-0.79,29
0,1,0,0,0,0,0,0,1,0.0,-0.79,36
0,1,0,0,1,0,0,0,1,0.0,-0.79,44
1,1,0,0,1,1,0,0,1,0.0,-0.79,35
1,1,0,0,0,1,0,0,1,0.0,-0.79,27
1,1,0,0,0,0,0,0,1,0.0,-0.79,23
1,0,1,1,1,1,1,1,0,0.0,-0.7877886580959824,19
1,0,1,1,1,0,1,1,0,0.0,-0.7877886580959824,18
0,0,1,1,0,0,1,1,0,0.0,-0.7877886580959824,10
1,0,1,1,0,1,1,1,0,0.0,-0.7877886580959824,11
0,0,1,1,1,0,1,1,0,0.0,-0.7877886580959824,24
0,0,1,1,1,1,1,1,0,0.0,-0.7877886580959824,18
1,0,1,1,0,0,1,1,0,0.0,-0.7877886580959824,18
0,0,1,1,0,1,1,1,0,0.0,-0.7877886580959824,13
1,0,1,1,1,0,0,0,1,0.0,-0.7856400760059337,23
1,0,1,1,0,0,0,0,1,0.0,-0.7856400760059337,15
0,0,1,1,0,1,0,0,1,0.0,-0.7856400760059337,19
1,0,1,1,0,1,0,0,1,0.0,-0.7856400760059337,23
0,0,1,1,0,0,0,0,1,0.0,-0.7856400760059337,28
0,0,1,1,1,1,0,0,1,0.0,-0.7856400760059337,32
1,0,1,1,1,1,0,0,1,0.0,-0.7856400760059337,23
0,0,1,1,1,0,0,0,1,0.0,-0.7856400760059337,19
1,1,0,0,0,1,1,0,0,0.0,-0.74,1
1,1,0,0,0,0,1,0,0,0.0,-0.74,6
0,1,0,0,1,1,1,0,0,0.0,-0.74,6
0,1,0,0,1,0,1,0,0,0.0,-0.74,11
1,1,0,0,1,1,1,0,0,0.0,-0.74,4
0,1,0,0,0,1,1,0,0,0.0,-0.74,7
1,1,0,0,1,0,1,0,0,0.0,-0.74,10
1,0,1,1,0,0,1,0,0,0.0,-0.7356400760059336,1
1,0,1,1,1,1,1,0,0,0.0,-0.7356400760059336,5
1,0,1,1,1,0,1,0,0,0.0,-0.7356400760059336,3
0,0,1,1,0,1,1,0,0,0.0,-0.7356400760059336,4
0,0,1,1,1,1,1,0,0,0.0,-0.7356400760059336,7
0,0,1,1,0,0,1,0,0,0.0,-0.7356400760059336,3
1,0,1,1,0,1,1,0,0,0.0,-0.7356400760059336,3
0,0,1,1,1,0,1,0,0,0.0,-0.7356400760059336,8
1,1,0,0,0,0,0,1,1,0.0,-0.7318680033424714,1
0,1,0,0,0,0,0,1,1,0.0,-0.7318680033424714,2
1,1,0,0,1,1,0,1,1,0.0,-0.7318680033424714,3
0,1,0,0,0,1,0,1,1,0.0,-0.7318680033424714,1
0,1,0,0,1,0,0,1,1,0.0,-0.7318680033424714,4
1,1,0,0,0,1,0,1,1,0.0,-0.7318680033424714,2
1,1,0,0,1,0,0,1,1,0.0,-0.7318680033424714,3
0,1,0,0,1,1,0,1,1,0.0,-0.7318680033424714,3
1,0,1,1,1,1,0,1,1,0.0,-0.727508079348405,1
0,0,1,1,0,1,0,1,1,0.0,-0.727508079348405,1
1,0,1,1,0,1,0,1,1,0.0,-0.727508079348405,2
0,0,1,1,1,0,0,1,1,0.0,-0.727508079348405,1
1,0,1,1,0,0,0,1,1,0.0,-0.727508079348405,1
0,0,1,1,0,0,0,1,1,0.0,-0.727508079348405,1
0,0,1,1,1,1,0,1,1,0.0,-0.727508079348405,3
1,0,0,1,0,1,1,1,0,0.0,-0.7221485820900487,1
1,0,0,1,1,1,1,1,0,0.0,-0.7221485820900487,4
1,0,0,1,0,0,1,1,0,0.0,-0.7221485820900487,1
0,0,0,1,1,1,1,1,0,0.0,-0.7221485820900487,3
0,0,0,1,0,0,1,1,0,0.0,-0.7221485820900487,2
0,0,0,1,1,0,1,1,0,0.0,-0.7221485820900487,4
1,0,0,1,1,0,1,1,0,0.0,-0.7221485820900487,1
0,1,1,0,1,1,1,1,0,0.0,-0.7203855010679806,5
1,1,1,0,1,1,1,1,0,0.0,-0.7203855010679806,2
1,1,1,0,0,1,1,1,0,0.0,-0.7203855010679806,2
1,1,1,0,0,0,1,1,0,0.0,-0.7203855010679806,2
0,1,1,0,0,0,1,1,0,0.0,-0.7203855010679806,4
0,1,1,0,1,0,1,1,0,0.0,-0.7203855010679806,1
1,1,1,0,1,0,1,1,0,0.0,-0.7203855010679806,4
1,0,0,1,0,0,0,0,1,0.0,-0.72,1
1,0,0,1,1,1,0,0,1,0.0,-0.72,1
0,0,0,1,1,1,0,0,1,0.0,-0.72,2
1,0,0,1,1,0,0,0,1,0.0,-0.72,3
0,0,0,1,0,1,0,0,1,0.0,-0.72,2
0,0,0,1,0,0,0,0,1,0.0,-0.72,3
1,1,1,0,0,0,0,0,1,0.0,-0.7182369189779318,1
0,1,1,0,0,0,0,0,1,0.0,-0.7182369189779318,1
0,1,1,0,1,0,0,0,1,0.0,-0.7182369189779318,3
1,1,1,0,1,0,0,0,1,0.0,-0.7182369189779318,3
1,1,1,0,0,1,0,0,1,0.0,-0.7182369189779318,2
0,1,1,0,1,1,0,0,1,0.0,-0.7182369189779318,2
1,1,1,0,1,1,0,0,1,0.0,-0.7182369189779318,2
0,1,0,0,1,1,0,1,0,0.0,-0.6699999999999999,1
0,0,0,1,1,1,1,0,0,0.0,-0.6699999999999999,1
1,1,0,0,1,1,0,1,0,0.0,-0.6699999999999999,1
0,1,0,0,1,0,0,1,0,0.0,-0.6699999999999999,1
1,0,0,1,1,0,1,0,0,0.0,-0.6699999999999999,1
1,1,0,0,1,1,1,0,1,0.0,-0.6683107440715709,1
1,1,0,0,1,0,1,0,1,0.0,-0.6683107440715709,1
0,1,0,0,1,1,1,0,1,0.0,-0.6683107440715709,2
0,1,1,0,1,1,1,0,0,0.0,-0.6682369189779318,1
1,1,1,0,1,0,1,0,0,0.0,-0.6682369189779318,1
0,1,1,0,1,0,1,0,0,0.0,-0.6682369189779318,1
1,1,1,0,0,1,1,0,0,0.0,-0.6682369189779318,2
0,0,1,1,1,0,0,1,0,0.0,-0.6656400760059336,2
1,0,1,1,1,0,0,1,0,0.0,-0.6656400760059336,1
1,0,1,1,1,0,1,0,1,0.0,-0.6639508200775045,1
0,0,0,1,1,1,0,1,1,0.0,-0.6618680033424713,1
1,0,0,1,1,0,0,1,1,0.0,-0.6618680033424713,1
0,0,0,1,0,0,0,1,1,0.0,-0.6618680033424713,1
1,1,1,0,1,1,0,1,1,0.0,-0.6601049223204032,1
0,1,1,0,1,1,0,1,1,0.0,-0.6601049223204032,1
1,0,1,0,1,1,0,0,1,0.0,-0.61,1
0,0,1,0,0,0,1,0,0,0.0,-0.56,1
