0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,0,1,1,0.0,-1.07,39
0,1,1,0,0,1,0,0,1,1,0.0,-1.07,20
0,1,1,0,0,0,1,1,0,0,0.0,-1.07,12
1,0,1,0,0,0,1,1,0,1,0.0,-1.07,26
0,1,1,0,0,0,1,1,0,1,0.0,-1.07,22
0,1,1,0,0,0,1,0,1,1,0.0,-1.07,9
0,1,1,0,0,1,0,1,0,1,0.0,-1.07,11
1,0,1,0,0,1,0,1,0,0,0.0,-1.07,18
1,0,1,0,0,0,1,1,0,0,0.0,-1.07,17
0,1,1,0,0,1,0,0,1,0,0.0,-1.07,15
0,1,1,0,0,1,0,1,0,0,0.0,-1.07,8
0,1,1,0,0,0,1,0,1,0,0.0,-1.07,21
1,0,1,0,0,0,1,0,1,1,0.0,-1.07,29
1,0,1,0,0,1,0,0,1,0,0.0,-1.07,29
1,0,1,0,0,1,0,1,0,1,0.0,-1.07,28
1,0,1,0,0,0,1,0,1,0,0.0,-1.07,23
0,1,0,1,1,1,0,1,0,1,0.0,-1.0684649857951607,24
1,0,0,1,1,1,0,0,1,1,0.0,-1.0684649857951607,40
0,1,0,1,1,0,1,1,0,0,0.0,-1.0684649857951607,13
0,1,0,1,1,1,0,0,1,0,0.0,-1.0684649857951607,22
1,0,0,1,1,0,1,0,1,1,0.0,-1.0684649857951607,38
1,0,0,1,1,0,1,0,1,0,0.0,-1.0684649857951607,36
0,1,0,1,1,1,0,1,0,0,0.0,-1.0684649857951607,25
0,1,0,1,1,1,0,0,1,1,0.0,-1.0684649857951607,31
1,0,0,1,1,1,0,1,0,1,0.0,-1.0684649857951607,39
0,1,0,1,1,0,1,1,0,1,0.0,-1.0684649857951607,20
0,1,0,1,1,0,1,0,1,1,0.0,-1.0684649857951607,36
0,1,0,1,1,0,1,0,1,0,0.0,-1.0684649857951607,22
1,0,0,1,1,0,1,1,0,1,0.0,-1.0684649857951607,43
1,0,0,1,1,0,1,1,0,0,0.0,-1.0684649857951607,29
1,0,0,1,1,1,0,1,0,0,0.0,-1.0684649857951607,32
1,0,0,1,1,1,0,0,1,0,0.0,-1.0684649857951607,42
0,1,0,0,1,1,0,1,0,0,0.0,-1.03,2
0,1,0,0,1,1,0,0,1,0,0.0,-1.03,5
1,0,0,0,1,1,0,1,0,1,0.0,-1.03,8
1,0,0,0,1,0,1,1,0,1,0.0,-1.03,5
0,1,0,0,1,0,1,1,0,1,0.0,-1.03,4
1,0,0,0,1,0,1,1,0,0,0.0,-1.03,6
0,1,0,0,1,1,0,0,1,1,0.0,-1.03,9
0,1,0,0,1,0,1,0,1,0,0.0,-1.03,5
0,1,0,0,1,0,1,1,0,0,0.0,-1.03,3
1,0,0,0,1,1,0,0,1,0,0.0,-1.03,9
1,0,0,0,1,1,0,1,0,0,0.0,-1.03,10
1,0,0,0,1,1,0,0,1,1,0.0,-1.03,12
0,1,0,0,1,0,1,0,1,1,0.0,-1.03,9
1,0,0,0,1,0,1,0,1,0,0.0,-1.03,15
0,1,0,0,1,1,0,1,0,1,0.0,-1.03,5
1,0,0,0,1,0,1,0,1,1,0.0,-1.03,8
0,1,1,1,0,0,1,1,0,0,0.0,-1.0257581476005373,2
0,1,1,1,0,1,0,1,0,0,0.0,-1.0257581476005373,1
0,1,1,1,0,1,0,1,0,1,0.0,-1.0257581476005373,1
1,0,1,1,0,0,1,0,1,1,0.0,-1.0257581476005373,1
1,0,1,1,0,1,0,0,1,0,0.0,-1.0257581476005373,3
0,1,1,1,0,1,0,0,1,1,0.0,-1.0257581476005373,3
1,0,1,1,0,1,0,1,0,1,0.0,-1.0257581476005373,3
1,0,1,1,0,0,1,1,0,1,0.0,-1.0257581476005373,4
1,0,1,1,0,0,1,1,0,0,0.0,-1.0257581476005373,5
0,1,1,1,0,1,0,0,1,0,0.0,-1.0257581476005373,7
1,0,1,1,0,1,0,1,0,0,0.0,-1.0257581476005373,2
0,1,1,1,0,0,1,0,1,1,0.0,-1.0257581476005373,4
1,0,1,1,0,0,1,0,1,0,0.0,-1.0257581476005373,8
0,1,1,1,0,0,1,0,1,0,0.0,-1.0257581476005373,3
1,0,1,1,0,1,0,0,1,1,0.0,-1.0257581476005373,5
0,1,1,1,0,0,1,1,0,1,0.0,-1.0257581476005373,2
1,0,1,0,1,1,0,0,1,0,0.0,-0.9350087547572612,1
1,0,1,0,1,1,0,0,1,1,0.0,-0.9350087547572612,1
0,1,1,0,1,1,0,0,1,0,0.0,-0.9350087547572612,1
1,0,1,0,1,0,1,1,0,1,0.0,-0.9350087547572612,1
1,0,1,0,1,0,1,0,1,1,0.0,-0.9350087547572612,1
1,0,0,1,0,0,1,1,0,0,0.0,-0.9299999999999999,1
0,1,0,1,1,0,1,1,1,0,0.0,-0.8819354751864827,1
1,0,1,0,0,1,0,0,0,1,0.0,-0.88,1
0,1,0,0,1,1,0,1,1,0,0.0,-0.8434704893913221,1
0,0,0,1,1,0,1,1,0,1,0.0,-0.8284649857951607,1
0,0,1,1,0,1,0,0,1,1,0.0,-0.7857581476005373,1
0,0,1,0,1,0,1,0,1,0,0.0,-0.6950087547572612,1
