seed, qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,n,sparsity
333,301320.0,20.0,110.08,317080.36,1775.64,15760.36,20.58,1.0,1.0,0.008041143417358398,2.2106776237487793,0.0586705207824707,0.5800611972808838,0.0,23,0.5
333,209120.0,20.0,63.98,224880.36,1494.64,15760.36,20.58,1.0,1.0,0.0035064220428466797,2.247418165206909,0.06050252914428711,0.04202127456665039,0.0,23,1.0
333,177160.0,20.0,48.0,193084.76,1337.24,15924.76,20.58,1.0,1.0,0.00899815559387207,1.9756715297698975,0.06251740455627441,0.33055710792541504,0.0009999275207519531,24,0.5
333,175760.0,20.0,47.3,191684.36,2233.64,15924.36,20.58,1.0,1.0,0.003999471664428711,2.0956003665924072,0.06183505058288574,0.04396247863769531,0.0010018348693847656,24,1.0
333,208160.0,20.0,63.5,223920.36,2562.64,15760.36,20.58,1.0,1.0,0.011003255844116211,2.2108330726623535,0.07260918617248535,0.4998350143432617,0.0010008811950683594,25,0.5
333,190440.0,20.0,54.64,206364.36,1052.64,15924.36,20.58,94.0,94.0,0.0039980411529541016,2.198861598968506,0.06447601318359375,0.045000553131103516,0.0009999275207519531,25,1.0
333,185840.0,20.0,52.34,201765.16,11474.84,15925.16,20.58,52.0,52.0,0.011156082153320312,2.0757529735565186,0.058686256408691406,0.6366260051727295,0.0009996891021728516,26,0.5
333,205240.0,20.0,62.04,221000.76,1497.24,15760.76,20.58,38.0,38.0,0.004998683929443359,2.3139543533325195,0.06855368614196777,0.04799985885620117,0.0,26,1.0
333,305240.0,20.0,112.04,321000.36,2034.64,15760.36,20.58,1.0,1.0,0.012016534805297852,2.2086522579193115,0.0629887580871582,0.843740701675415,0.0008873939514160156,27,0.5
333,200400.0,20.0,59.62,216324.36,1437.64,15924.36,20.58,5.0,5.0,0.0040204524993896484,2.2940404415130615,0.056862592697143555,0.0440216064453125,0.0009987354278564453,27,1.0
333,299760.0,20.0,109.3,315519.16,2167.84,15759.16,20.58,1.0,1.0,0.012998104095458984,2.1959779262542725,0.06151151657104492,0.8758335113525391,0.0010056495666503906,28,0.5
333,201760.0,20.0,60.3,217684.36,1015.64,15924.36,20.58,1.0,1.0,0.004078865051269531,2.1295669078826904,0.0796511173248291,0.05003833770751953,0.0010876655578613281,28,1.0
333,207880.0,20.0,63.36,223805.16,1578.84,15925.16,20.58,1.0,1.0,0.012999773025512695,2.4485161304473877,0.06909441947937012,0.6689331531524658,0.0,29,0.5
333,240640.0,20.0,79.74,256399.96,1876.04,15759.96,20.58,1.0,1.0,0.004107236862182617,2.239476442337036,0.07306075096130371,0.05599093437194824,0.0009999275207519531,29,1.0
333,199600.0,20.0,59.22,215524.36,1764.64,15924.36,20.58,56.0,56.0,0.01500082015991211,2.203446626663208,0.06458592414855957,1.2874863147735596,0.0009999275207519531,30,0.5
333,286560.0,20.0,102.7,302319.96,1633.04,15759.96,20.58,1.0,1.0,0.003998279571533203,5.591912269592285,0.06710290908813477,0.0520169734954834,0.0010023117065429688,30,1.0
333,408480.0,20.0,163.66,424239.56,2730.44,15759.56,20.58,1.0,1.0,0.014997482299804688,2.1175382137298584,0.0619204044342041,0.6084067821502686,0.001123666763305664,31,0.5
333,220960.0,20.0,69.9,236719.96,1503.04,15759.96,20.58,1.0,1.0,0.005122661590576172,2.0487329959869385,0.08341240882873535,0.05600094795227051,0.0,31,1.0
333,224920.0,20.0,71.88,240842.76,1410.24,15922.76,20.58,54.0,54.0,0.015998125076293945,2.2168197631835938,0.061742544174194336,0.8630964756011963,0.000997304916381836,32,0.5
333,350760.0,20.0,134.8,366520.36,1690.64,15760.36,20.58,1.0,1.0,0.004999399185180664,2.1259567737579346,0.06333494186401367,0.04994964599609375,0.0,32,1.0
333,202320.0,20.0,60.58,218243.16,1638.84,15923.16,20.58,1.0,1.0,0.016001224517822266,2.098689556121826,0.060217857360839844,1.7965807914733887,0.0,33,0.5
333,253960.0,20.0,86.4,269719.96,1531.04,15759.96,20.58,56.0,56.0,0.004999637603759766,2.1555087566375732,0.06685948371887207,0.04804801940917969,0.0010006427764892578,33,1.0
333,318320.0,20.0,118.58,334079.96,4259.04,15759.96,20.58,19.0,19.0,0.01751422882080078,2.1792221069335938,0.06276845932006836,0.8475229740142822,0.0010020732879638672,34,0.5
333,164200.0,20.0,41.52,180124.36,1137.64,15924.36,20.58,17.0,17.0,0.0040166378021240234,2.150733709335327,0.06710195541381836,0.05400252342224121,0.0009996891021728516,34,1.0
333,329680.0,20.0,124.26,345442.36,3425.64,15762.36,20.58,118.0,118.0,0.01772928237915039,2.1903393268585205,0.06850910186767578,3.010728359222412,0.0010209083557128906,35,0.5
333,211480.0,20.0,65.16,227241.16,1563.84,15761.16,20.58,46.0,46.0,0.005045175552368164,2.0782973766326904,0.06174182891845703,0.054999351501464844,0.0010020732879638672,35,1.0
333,230080.0,20.0,74.46,246004.36,2373.64,15924.36,20.58,1.0,1.0,0.0195310115814209,2.1287765502929688,0.06251287460327148,1.4722886085510254,0.0010035037994384766,36,0.5
333,311480.0,20.0,115.16,327239.96,2120.04,15759.96,20.58,32.0,32.0,0.005015373229980469,2.037841320037842,0.07260799407958984,0.057117462158203125,0.0,36,1.0
333,217080.0,20.0,67.96,233004.76,1655.24,15924.76,20.58,93.0,93.0,0.019509315490722656,2.1003332138061523,0.08002281188964844,2.237520456314087,0.0010547637939453125,37,0.5
333,241960.0,20.0,80.4,257719.96,1621.04,15759.96,20.58,14.0,14.0,0.004997730255126953,2.1637845039367676,0.06200718879699707,0.054952144622802734,0.0009918212890625,37,1.0
333,307920.0,20.0,113.38,323846.36,2235.64,15926.36,20.58,1.0,1.0,0.02200031280517578,2.2414629459381104,0.06799125671386719,1.4319887161254883,0.0,38,0.5
333,231200.0,20.0,75.02,246959.56,1650.44,15759.56,20.58,1.0,1.0,0.019372940063476562,2.177129030227661,0.06351137161254883,0.05500030517578125,0.0,38,1.0
333,244080.0,20.0,81.46,259840.36,2712.64,15760.36,20.58,1.0,1.0,0.023999691009521484,2.2207441329956055,0.06352400779724121,1.9500319957733154,0.0,39,0.5
333,199840.0,20.0,59.34,215764.36,1369.64,15924.36,20.58,28.0,28.0,0.006021976470947266,3.0824923515319824,0.06073904037475586,0.05683159828186035,0.0,39,1.0
333,195000.0,20.0,56.92,210925.16,1624.84,15925.16,20.58,24.0,24.0,0.023024797439575195,2.2450366020202637,0.06438231468200684,2.5547454357147217,0.0,40,0.5
333,296920.0,20.0,107.88,312680.36,2334.64,15760.36,20.58,1.0,1.0,0.00500035285949707,1.9970388412475586,0.06524777412414551,0.06052088737487793,0.0010004043579101562,40,1.0
333,303680.0,20.0,111.26,319606.36,2223.64,15926.36,20.58,11.0,11.0,0.02400064468383789,2.181471109390259,0.07300162315368652,2.223053216934204,0.0009999275207519531,41,0.5
333,197120.0,20.0,57.98,212880.36,1710.64,15760.36,20.58,14.0,14.0,0.00499725341796875,2.2198331356048584,0.06600832939147949,0.06009840965270996,0.0009698867797851562,41,1.0
333,229840.0,20.0,74.34,245765.16,1892.84,15925.16,20.58,1.0,1.0,0.02510976791381836,2.1726064682006836,0.07453632354736328,4.474368333816528,0.001004934310913086,42,0.5
333,333760.0,20.0,126.3,349519.96,1913.04,15759.96,20.58,125.0,125.0,0.005998134613037109,2.3199400901794434,0.07990002632141113,0.06399989128112793,0.0009982585906982422,42,1.0
333,269640.0,20.0,94.24,285401.16,3375.84,15761.16,20.58,263.0,263.0,0.02458810806274414,2.239509344100952,0.06782245635986328,4.1718385219573975,0.0009980201721191406,43,0.5
333,277400.0,20.0,98.12,293324.76,6074.24,15924.76,20.58,1.0,1.0,0.0049970149993896484,2.2881572246551514,0.06278085708618164,0.060106754302978516,0.0010004043579101562,43,1.0
333,218120.0,20.0,68.48,234043.96,1794.04,15923.96,20.58,1.0,1.0,0.027001619338989258,2.1337509155273438,0.07000350952148438,8.983299016952515,0.001001119613647461,44,0.5
333,212440.0,20.0,65.64,228199.16,1763.84,15759.16,20.58,1.0,1.0,0.0050084590911865234,2.136786460876465,0.07101035118103027,0.0615537166595459,0.0,44,1.0
333,281400.0,20.0,100.12,297327.56,1430.44,15927.56,20.58,20.0,20.0,0.029613733291625977,1.9908640384674072,0.06890130043029785,3.315119743347168,0.0010068416595458984,45,0.5
333,287560.0,20.0,103.2,303319.96,2614.04,15759.96,20.58,34.0,34.0,0.007013797760009766,2.1253116130828857,0.06787538528442383,0.06306910514831543,0.0010006427764892578,45,1.0
333,225200.0,20.0,72.02,241123.16,1888.84,15923.16,20.58,1.0,1.0,0.028929710388183594,2.215852737426758,0.07451128959655762,5.5061304569244385,0.0010001659393310547,46,0.5
333,312560.0,20.0,115.7,328319.96,2204.04,15759.96,20.58,1.0,1.0,0.005015373229980469,1.9834721088409424,0.07658123970031738,0.06652426719665527,0.0010023117065429688,46,1.0
333,312960.0,20.0,115.9,328883.96,2158.04,15923.96,20.58,1.0,1.0,0.03150796890258789,2.2808194160461426,0.06573200225830078,5.908203125,0.0010004043579101562,47,0.5
333,255480.0,20.0,87.16,271239.16,1677.84,15759.16,20.58,17.0,17.0,0.005999326705932617,2.1372270584106445,0.0695943832397461,0.0676875114440918,0.0010228157043457031,47,1.0
333,191520.0,20.0,55.18,207279.96,3491.04,15759.96,20.58,175.0,175.0,0.03351283073425293,2.296027183532715,0.06600475311279297,5.554415464401245,0.0009801387786865234,48,0.5
333,186000.0,20.0,52.42,201924.76,1047.24,15924.76,20.58,31.0,31.0,0.005990505218505859,2.2839629650115967,0.07656073570251465,0.06932806968688965,0.0009999275207519531,48,1.0
333,242880.0,20.0,80.86,258805.16,1841.84,15925.16,20.58,35.0,35.0,0.03551506996154785,2.318565607070923,0.07000851631164551,4.166672468185425,0.0009946823120117188,49,0.5
333,266480.0,20.0,92.66,282239.56,1734.44,15759.56,20.58,34.0,34.0,0.011000394821166992,2.182112693786621,0.0765841007232666,0.07452154159545898,0.0010390281677246094,49,1.0
333,296800.0,20.0,107.82,312725.96,1968.04,15925.96,20.58,56.0,56.0,0.04199409484863281,2.1894400119781494,0.0727231502532959,4.646369695663452,0.0009987354278564453,50,0.5
333,335520.0,20.0,127.18,351280.36,2194.64,15760.36,20.58,21.0,21.0,0.006996870040893555,2.223546028137207,0.07105493545532227,0.07200098037719727,0.0,50,1.0
333,257520.0,20.0,88.18,273280.36,4500.64,15760.36,20.58,24.0,24.0,0.03603196144104004,2.2716386318206787,0.06972432136535645,5.312569618225098,0.0010020732879638672,51,0.5
333,170680.0,20.0,44.76,186604.76,1399.24,15924.76,20.58,9.0,9.0,0.00700068473815918,2.079399824142456,0.06889986991882324,0.07299566268920898,0.0009999275207519531,51,1.0
