0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,1,1,0,0.0,-0.37,11
1,1,0,1,1,0,1,0,0.0,-0.37,8
1,0,1,0,0,1,0,1,0.0,-0.37,12
1,1,1,0,0,0,0,0,0.0,-0.37,10
0,1,0,1,1,1,1,0,0.0,-0.37,20
1,1,0,1,0,0,1,0,0.0,-0.37,15
0,0,1,0,0,1,0,1,0.0,-0.37,14
0,0,1,0,1,1,1,1,0.0,-0.37,14
1,1,0,1,0,1,1,0,0.0,-0.37,12
0,1,0,1,0,1,0,0,0.0,-0.37,12
0,1,1,0,0,0,1,0,0.0,-0.37,10
0,1,0,1,0,0,0,0,0.0,-0.37,17
0,1,1,0,1,1,1,0,0.0,-0.37,11
1,1,0,1,0,0,0,0,0.0,-0.37,15
1,1,1,0,0,0,1,0,0.0,-0.37,12
1,0,1,0,1,0,1,1,0.0,-0.37,16
1,1,1,0,1,1,0,0,0.0,-0.37,14
0,1,0,1,0,0,1,0,0.0,-0.37,17
1,0,1,0,1,1,0,1,0.0,-0.37,17
1,0,0,1,0,1,1,1,0.0,-0.37,14
1,0,1,0,0,0,1,1,0.0,-0.37,17
0,0,1,0,0,0,1,1,0.0,-0.37,18
1,0,1,0,1,1,1,1,0.0,-0.37,19
1,0,0,1,0,1,0,1,0.0,-0.37,26
1,0,0,1,1,0,0,1,0.0,-0.37,17
0,1,1,0,1,0,0,0,0.0,-0.37,18
0,1,1,0,1,1,0,0,0.0,-0.37,15
1,1,0,1,1,1,0,0,0.0,-0.37,6
0,1,1,0,1,0,1,0,0.0,-0.37,15
0,1,0,1,0,1,1,0,0.0,-0.37,10
0,0,0,1,0,0,1,1,0.0,-0.37,16
1,0,1,0,0,1,1,1,0.0,-0.37,8
1,0,0,1,0,0,0,1,0.0,-0.37,25
0,1,0,1,1,0,1,0,0.0,-0.37,18
0,0,0,1,0,1,1,1,0.0,-0.37,8
0,1,1,0,0,1,0,0,0.0,-0.37,11
0,0,1,0,0,1,1,1,0.0,-0.37,21
0,0,0,1,1,0,0,1,0.0,-0.37,20
1,1,1,0,0,1,1,0,0.0,-0.37,6
0,0,0,1,1,0,1,1,0.0,-0.37,25
1,1,0,1,1,0,0,0,0.0,-0.37,15
1,1,0,1,1,1,1,0,0.0,-0.37,16
1,0,1,0,0,0,0,1,0.0,-0.37,20
1,0,0,1,1,1,0,1,0.0,-0.37,22
1,1,0,1,0,1,0,0,0.0,-0.37,22
1,0,0,1,0,0,1,1,0.0,-0.37,31
0,0,1,0,1,0,1,1,0.0,-0.37,10
0,0,1,0,0,0,0,1,0.0,-0.37,18
0,0,0,1,1,1,0,1,0.0,-0.37,17
1,1,1,0,1,0,1,0,0.0,-0.37,9
0,1,1,0,0,1,1,0,0.0,-0.37,6
1,0,0,1,1,0,1,1,0.0,-0.37,14
1,0,0,1,1,1,1,1,0.0,-0.37,14
1,1,1,0,0,1,0,0,0.0,-0.37,12
0,0,0,1,1,1,1,1,0.0,-0.37,21
0,1,1,0,0,0,0,0,0.0,-0.37,13
0,0,0,1,0,0,0,1,0.0,-0.37,18
0,1,0,1,1,1,0,0,0.0,-0.37,16
1,0,1,0,1,0,0,1,0.0,-0.37,19
0,1,0,1,1,0,0,0,0.0,-0.37,16
1,1,1,0,1,0,0,0,0.0,-0.37,24
0,0,1,0,1,1,0,1,0.0,-0.37,14
0,0,0,1,0,1,0,1,0.0,-0.37,19
0,0,1,0,1,0,0,1,0.0,-0.37,22
1,1,1,1,0,1,1,0,0.0,-0.22177116616843456,1
1,0,1,1,1,1,0,1,0.0,-0.22177116616843456,1
