0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,0,0,1,0,0,1,0,0.0,-1.98,27
0,0,1,1,0,0,1,0,0,0,1,0,0.0,-1.98,33
0,0,1,1,0,0,1,0,0,0,1,1,0.0,-1.98,39
0,0,1,1,0,0,0,1,0,0,1,1,0.0,-1.98,18
0,0,1,0,1,1,0,1,0,0,1,1,0.0,-1.9741906373139195,11
0,0,1,0,1,1,0,1,0,0,1,0,0.0,-1.9741906373139195,22
0,0,1,0,1,1,1,0,0,0,1,0,0.0,-1.9741906373139195,29
0,0,1,0,1,1,1,0,0,0,1,1,0.0,-1.9741906373139195,30
1,1,0,1,0,0,0,1,0,0,1,0,0.0,-1.9728010389576385,26
1,1,0,1,0,0,1,0,0,0,1,1,0.0,-1.9728010389576385,36
1,1,0,1,0,0,1,0,0,0,1,0,0.0,-1.9728010389576385,43
1,1,0,1,0,0,0,1,0,0,1,1,0.0,-1.9728010389576385,28
0,0,1,1,0,0,1,0,1,1,0,0,0.0,-1.9721485820900493,30
0,0,1,1,0,0,0,1,1,1,0,0,0.0,-1.9721485820900493,18
0,0,1,1,0,0,1,0,1,1,0,1,0.0,-1.9721485820900493,17
0,0,1,1,0,0,0,1,1,1,0,1,0.0,-1.9721485820900493,22
1,1,0,0,1,1,1,0,0,0,1,1,0.0,-1.966991676271558,21
1,1,0,0,1,1,0,1,0,0,1,1,0.0,-1.966991676271558,17
1,1,0,0,1,1,0,1,0,0,1,0,0.0,-1.966991676271558,16
1,1,0,0,1,1,1,0,0,0,1,0,0.0,-1.966991676271558,30
0,0,1,0,1,1,1,0,1,1,0,0,0.0,-1.9663392194039688,27
0,0,1,0,1,1,0,1,1,1,0,0,0.0,-1.9663392194039688,13
0,0,1,0,1,1,1,0,1,1,0,1,0.0,-1.9663392194039688,17
0,0,1,0,1,1,0,1,1,1,0,1,0.0,-1.9663392194039688,11
1,1,0,1,0,0,1,0,1,1,0,0,0.0,-1.9649496210476873,31
1,1,0,1,0,0,1,0,1,1,0,1,0.0,-1.9649496210476873,18
1,1,0,1,0,0,0,1,1,1,0,1,0.0,-1.9649496210476873,19
1,1,0,1,0,0,0,1,1,1,0,0,0.0,-1.9649496210476873,22
1,1,0,0,1,1,1,0,1,1,0,1,0.0,-1.9591402583616069,15
1,1,0,0,1,1,0,1,1,1,0,0,0.0,-1.9591402583616069,9
1,1,0,0,1,1,1,0,1,1,0,0,0.0,-1.9591402583616069,14
1,1,0,0,1,1,0,1,1,1,0,1,0.0,-1.9591402583616069,15
0,0,1,0,0,1,1,0,0,0,1,1,0.0,-1.94,6
0,0,1,0,0,1,0,1,0,0,1,1,0.0,-1.94,4
0,0,1,0,0,1,1,0,0,0,1,0,0.0,-1.94,6
0,0,1,0,0,1,0,1,0,0,1,0,0.0,-1.94,9
0,0,1,1,1,0,1,0,0,0,1,0,0.0,-1.9391740573976586,6
0,0,1,1,1,0,0,1,0,0,1,0,0.0,-1.9391740573976586,9
0,0,1,1,1,0,1,0,0,0,1,1,0.0,-1.9391740573976586,7
0,0,1,1,1,0,0,1,0,0,1,1,0.0,-1.9391740573976586,12
1,1,0,0,0,1,1,0,0,0,1,1,0.0,-1.9328010389576384,5
1,1,0,0,0,1,1,0,0,0,1,0,0.0,-1.9328010389576384,9
1,1,0,0,0,1,0,1,0,0,1,0,0.0,-1.9328010389576384,11
1,1,0,0,0,1,0,1,0,0,1,1,0.0,-1.9328010389576384,9
0,0,1,0,0,1,0,1,1,1,0,0,0.0,-1.9321485820900492,4
0,0,1,0,0,1,0,1,1,1,0,1,0.0,-1.9321485820900492,4
0,0,1,0,0,1,1,0,1,1,0,0,0.0,-1.9321485820900492,5
0,0,1,0,0,1,1,0,1,1,0,1,0.0,-1.9321485820900492,4
1,1,0,1,1,0,0,1,0,0,1,0,0.0,-1.9319750963552966,7
1,1,0,1,1,0,0,1,0,0,1,1,0.0,-1.9319750963552966,8
1,1,0,1,1,0,1,0,0,0,1,0,0.0,-1.9319750963552966,18
1,1,0,1,1,0,1,0,0,0,1,1,0.0,-1.9319750963552966,12
0,0,1,1,1,0,1,0,1,1,0,1,0.0,-1.9313226394877074,7
0,0,1,1,1,0,0,1,1,1,0,0,0.0,-1.9313226394877074,7
0,0,1,1,1,0,1,0,1,1,0,0,0.0,-1.9313226394877074,11
0,0,1,1,1,0,0,1,1,1,0,1,0.0,-1.9313226394877074,9
1,1,0,0,0,1,1,0,1,1,0,1,0.0,-1.9249496210476873,3
1,1,0,0,0,1,0,1,1,1,0,1,0.0,-1.9249496210476873,3
1,1,0,0,0,1,0,1,1,1,0,0,0.0,-1.9249496210476873,4
1,1,0,0,0,1,1,0,1,1,0,0,0.0,-1.9249496210476873,6
1,1,0,1,1,0,0,1,1,1,0,1,0.0,-1.924123678445346,2
1,1,0,1,1,0,1,0,1,1,0,1,0.0,-1.924123678445346,7
1,1,0,1,1,0,0,1,1,1,0,0,0.0,-1.924123678445346,9
1,1,0,1,1,0,1,0,1,1,0,0,0.0,-1.924123678445346,10
0,0,1,1,0,1,1,0,0,0,1,1,0.0,-1.8338984103944882,1
0,0,1,1,0,1,0,1,0,0,1,0,0.0,-1.8338984103944882,1
0,0,1,0,1,0,1,0,0,0,1,1,0.0,-1.83,1
0,0,1,0,1,0,0,1,0,0,1,1,0.0,-1.83,1
0,0,1,0,1,0,1,0,0,0,1,0,0.0,-1.83,1
1,1,0,1,0,1,1,0,0,0,1,1,0.0,-1.8266994493521262,2
0,0,1,1,0,1,1,0,1,1,0,1,0.0,-1.8260469924845375,1
0,0,1,1,0,1,0,1,1,1,0,0,0.0,-1.8260469924845375,2
1,1,0,0,1,0,1,0,0,0,1,0,0.0,-1.8228010389576381,3
0,0,1,0,1,0,1,0,1,1,0,0,0.0,-1.8221485820900494,3
1,1,0,1,0,1,1,0,1,1,0,1,0.0,-1.8188480314421756,2
1,1,0,1,0,1,0,1,1,1,0,1,0.0,-1.8188480314421756,1
1,1,0,0,1,0,0,1,1,1,0,1,0.0,-1.8149496210476874,1
1,1,0,0,1,0,1,0,1,1,0,0,0.0,-1.8149496210476874,1
1,1,0,0,1,0,1,0,1,1,0,1,0.0,-1.8149496210476874,2
1,0,1,1,0,0,1,0,0,0,1,0,0.0,-1.768650796231546,1
1,0,1,1,0,0,1,0,0,0,1,1,0.0,-1.768650796231546,1
1,0,1,1,0,0,0,1,1,1,0,1,0.0,-1.7607993783215954,1
0,1,0,0,1,1,0,1,1,1,0,0,0.0,-1.7563392194039684,1
1,0,1,0,1,1,1,0,1,1,0,0,0.0,-1.754990015635515,1
1,0,1,0,1,1,0,1,1,1,0,0,0.0,-1.754990015635515,2
1,0,1,0,1,1,1,0,1,1,0,1,0.0,-1.754990015635515,2
0,0,1,1,0,0,1,0,0,1,1,1,0.0,-1.7381286709227868,1
0,1,1,1,0,0,1,0,0,0,1,1,0.0,-1.7377066420778169,1
0,0,1,0,1,1,0,1,1,0,0,1,0.0,-1.7341906373139198,1
1,1,0,1,0,0,1,0,1,0,0,1,0.0,-1.7328010389576383,1
1,1,0,1,0,0,1,0,1,0,1,0,0.0,-1.7241092686768478,1
1,0,1,1,1,0,0,1,1,1,0,0,0.0,-1.7199734357192535,1
1,1,0,1,0,0,1,0,0,1,0,0,0.0,-1.7128010389576382,1
1,1,0,1,0,0,0,1,0,1,0,1,0.0,-1.7128010389576382,1
0,1,1,0,0,1,0,1,1,1,0,0,0.0,-1.6898552241678662,1
0,1,0,1,0,1,0,1,0,0,1,0,0.0,-1.6238984103944885,1
0,0,1,1,0,1,1,0,0,1,1,1,0.0,-1.592027081317275,1
