0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,0.0,-0.48,65
1,1,0,0,0,0,0.0,-0.48,70
0,1,1,0,0,0,0.0,-0.48,61
1,1,1,0,0,0,0.0,-0.48,100
0,1,0,0,0,1,0.0,-0.48,61
0,1,1,0,0,1,0.0,-0.48,61
1,1,0,0,0,1,0.0,-0.48,85
1,1,1,0,0,1,0.0,-0.48,92
0,0,1,1,1,0,0.0,-0.4756400760059336,40
1,0,1,1,1,1,0.0,-0.4756400760059336,41
1,0,0,1,1,0,0.0,-0.4756400760059336,45
0,0,0,1,1,0,0.0,-0.4756400760059336,37
1,0,0,1,1,1,0.0,-0.4756400760059336,49
0,0,0,1,1,1,0.0,-0.4756400760059336,35
1,0,1,1,1,0,0.0,-0.4756400760059336,51
0,0,1,1,1,1,0.0,-0.4756400760059336,30
0,0,0,0,1,0,0.0,-0.41,2
0,0,0,0,1,1,0.0,-0.41,4
1,0,0,0,1,1,0.0,-0.41,4
1,0,0,0,1,0,0.0,-0.41,4
0,0,1,0,1,0,0.0,-0.41,5
1,0,1,0,1,1,0.0,-0.41,11
1,0,1,0,1,0,0.0,-0.41,4
0,0,1,0,1,1,0.0,-0.41,3
1,1,0,1,0,0,0.0,-0.40823691897793185,4
1,1,1,1,0,1,0.0,-0.40823691897793185,3
1,1,1,1,0,0,0.0,-0.40823691897793185,5
0,1,0,1,0,0,0.0,-0.40823691897793185,4
0,1,1,1,0,1,0.0,-0.40823691897793185,7
1,1,0,1,0,1,0.0,-0.40823691897793185,8
0,1,1,1,0,0,0.0,-0.40823691897793185,3
0,1,0,1,0,1,0.0,-0.40823691897793185,4
0,0,1,1,0,1,0.0,-0.3,1
1,1,1,0,1,1,0.0,-0.2979317589320195,1
