0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,1,0,0,0,1,0,0,0.0,-4.5752266900734,61
1,1,1,0,0,1,0,0,1,1,0,0,0.0,-4.574637856277858,60
1,0,0,1,1,0,1,0,0,0,1,0,0.0,-4.571585482732045,66
1,1,0,0,1,0,1,0,1,0,1,0,0.0,-4.570996648936503,65
0,0,1,1,0,1,0,1,0,1,0,1,0.0,-4.5694113191389265,60
0,1,1,0,0,1,0,1,1,1,0,1,0.0,-4.568822485343384,70
0,0,0,1,1,0,1,1,0,0,1,1,0.0,-4.565770111797571,70
0,1,0,0,1,0,1,1,1,0,1,1,0.0,-4.565181278002029,59
1,0,1,1,0,1,0,0,0,1,1,0,0.0,-4.505649569267045,28
1,1,1,0,0,1,0,0,1,1,1,0,0.0,-4.505060735471503,28
1,0,0,1,1,0,1,0,0,0,0,0,0.0,-4.502148582090049,25
1,1,0,0,1,0,1,0,1,0,0,0,0.0,-4.501559748294507,25
0,0,1,1,0,1,0,1,0,1,1,1,0.0,-4.499834198332572,21
0,1,1,0,0,1,0,1,1,1,1,1,0.0,-4.499245364537029,20
0,0,0,1,1,0,1,1,0,0,0,1,0.0,-4.496333211155575,21
0,1,0,0,1,0,1,1,1,0,0,1,0.0,-4.495744377360033,19
0,0,1,1,0,1,0,1,0,1,0,0,0.0,-4.4452266900734,18
1,0,1,1,0,1,0,0,0,1,0,1,0.0,-4.444827059494466,8
0,1,1,0,0,1,0,1,1,1,0,0,0.0,-4.444637856277858,10
1,1,1,0,0,1,0,0,1,1,0,1,0.0,-4.444238225698925,8
0,0,0,1,1,0,1,1,0,0,1,0,0.0,-4.4415854827320445,13
1,0,0,1,1,0,1,0,0,0,1,1,0.0,-4.441185852153112,12
0,1,0,0,1,0,1,1,1,0,1,0,0.0,-4.440996648936503,11
1,1,0,0,1,0,1,0,1,0,1,1,0.0,-4.44059701835757,9
1,0,0,1,0,1,0,0,0,1,1,0,0.0,-4.432329153176548,4
1,1,0,0,0,1,0,0,1,1,1,0,0.0,-4.431740319381006,4
1,0,1,1,1,0,1,0,0,0,0,0,0.0,-4.428171232244491,6
1,1,1,0,1,0,1,0,1,0,0,0,0.0,-4.427582398448949,9
0,0,0,1,0,1,0,1,0,1,1,1,0.0,-4.426513782242075,4
0,1,0,0,0,1,0,1,1,1,1,1,0.0,-4.425924948446532,4
0,0,1,1,1,0,1,1,0,0,0,1,0.0,-4.422355861310018,5
0,1,1,0,1,0,1,1,1,0,0,1,0.0,-4.421767027514475,4
