0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,1,0,0,1,0,0.0,-4.167409980875393,22
0,0,0,1,1,0,0,1,1,1,0.0,-4.162940476510284,6
1,0,1,1,1,0,1,1,0,0,0.0,-4.1610207250387505,7
1,1,0,0,1,0,0,0,0,1,0.0,-4.16053411212863,6
0,0,1,1,0,1,1,1,1,0,0.0,-4.160340010064658,5
1,1,1,0,0,1,1,0,0,0,0.0,-4.157933645683004,8
0,1,1,0,1,0,1,0,1,0,0.0,-4.151237417926868,19
1,0,0,1,0,1,0,1,0,1,0.0,-4.150611627414001,8
1,0,0,0,1,0,0,1,1,1,0.0,-4.146860681488807,7
1,0,1,0,0,1,1,1,1,0,0.0,-4.144260215043181,4
0,1,0,0,0,1,0,0,1,1,0.0,-4.140828320302118,11
0,1,0,1,1,0,0,0,0,1,0.0,-4.139333430970148,10
0,0,0,1,1,0,0,1,0,1,0.0,-4.138500651543637,4
1,0,0,1,1,0,0,1,1,1,0.0,-4.137193837250497,3
0,1,1,1,0,1,1,0,0,0,0.0,-4.136732964524523,10
0,0,1,1,0,1,1,1,0,0,0.0,-4.135900185098011,4
1,1,0,0,1,0,0,0,1,1,0.0,-4.1350041657569605,9
1,0,1,1,0,1,1,1,1,0,0.0,-4.13459337080487,2
1,1,1,0,0,1,1,0,1,0,0.0,-4.132403699311334,5
0,1,0,0,1,0,0,0,0,1,0.0,-4.1285006515436375,7
0,1,1,0,0,1,1,0,0,0,0.0,-4.125900185098011,6
0,0,0,1,0,0,1,1,1,1,0.0,-4.102925908804534,3
0,0,1,1,1,1,0,1,1,0,0.0,-4.095739782158878,2
1,1,1,0,1,1,0,0,0,0,0.0,-4.093333417777224,3
1,0,0,0,0,0,1,1,1,1,0.0,-4.086846113783056,1
1,0,1,0,1,1,0,1,1,0,0.0,-4.079659987137401,4
0,0,1,1,1,0,1,1,1,0,0.0,-4.079567219210354,1
0,1,0,1,0,0,1,0,0,1,0.0,-4.079318863264398,4
0,0,0,1,0,0,1,1,0,1,0.0,-4.078486083837887,7
1,1,1,0,1,0,1,0,0,0,0.0,-4.0771608548286995,4
1,1,0,0,0,0,1,0,1,1,0.0,-4.07498959805121,2
0,1,1,1,1,1,0,0,0,0,0.0,-4.072132736618743,5
0,0,1,1,1,1,0,1,0,0,0.0,-4.071299957192231,7
0,0,0,1,0,1,0,1,1,1,0.0,-4.069158121585604,8
0,1,0,0,0,0,1,0,0,1,0.0,-4.068486083837887,7
1,1,1,0,1,1,0,0,1,0,0.0,-4.067803471405554,7
1,1,0,0,0,1,0,0,0,1,0.0,-4.066751757203949,9
0,1,1,0,1,1,0,0,0,0,0.0,-4.061299957192231,4
0,1,1,1,1,0,1,0,0,0,0.0,-4.055960173670218,3
0,0,1,1,1,0,1,1,0,0,0.0,-4.055127394243707,7
1,0,1,1,1,0,1,1,1,0,0.0,-4.0538205799505675,3
1,0,0,0,0,1,0,1,1,1,0.0,-4.053078326564126,1
1,1,1,0,1,0,1,0,1,0,0.0,-4.05163090845703,1
0,1,0,1,0,1,0,0,0,1,0.0,-4.045551076045468,4
0,1,1,0,1,0,1,0,0,0,0.0,-4.045127394243707,4
0,0,0,1,0,1,0,1,0,1,0.0,-4.0447182966189565,7
1,0,0,1,0,1,0,1,1,1,0.0,-4.043411482325817,1
1,1,0,0,0,1,0,0,1,1,0.0,-4.04122181083228,2
0,1,0,0,0,1,0,0,0,1,0.0,-4.034718296618957,4
1,0,0,1,0,0,0,1,0,1,0.0,-3.9458933307950432,1
0,1,1,0,1,1,1,0,1,0,0.0,-3.9384375602171104,1
0,1,0,0,0,0,0,0,1,1,0.0,-3.9361100236831605,1
1,0,0,0,0,0,0,1,1,1,0.0,-3.8483600299451695,1
0,1,0,0,1,1,0,0,1,1,0.0,-3.7406289290379866,1
0,0,1,1,1,0,0,1,0,0,0.0,-3.67,1
0,0,0,1,0,1,1,1,0,1,0.0,-3.6691045655548544,1
1,1,0,0,0,1,1,0,1,1,0.0,-3.6656080797681776,1
0,0,1,1,0,0,1,1,0,0,0.0,-3.65,1
0,1,0,0,1,0,1,1,1,1,0.0,-3.644323465652624,2
0,0,0,0,1,0,1,1,1,1,0.0,-3.582114129625232,1
1,1,0,1,1,0,0,0,0,1,0.0,-3.477260222350184,1
0,1,1,1,0,1,1,0,1,0,0.0,-3.4572828131743307,1
