0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,1,0,0.0,-0.5032118412229258,26
0,1,0,1,0,1,0,1,0.0,-0.5032118412229258,30
1,1,0,1,0,1,1,1,0.0,-0.5032118412229258,26
1,1,0,1,0,1,0,0,0.0,-0.5032118412229258,24
0,1,0,1,0,1,1,1,0.0,-0.5032118412229258,28
1,1,0,1,0,1,0,1,0.0,-0.5032118412229258,34
0,1,0,1,0,1,0,0,0.0,-0.5032118412229258,36
0,1,0,1,1,0,1,0,0.0,-0.5032118412229258,31
0,1,0,1,1,0,0,0,0.0,-0.5032118412229258,34
1,1,0,1,1,0,0,0,0.0,-0.5032118412229258,25
1,1,0,1,0,1,1,0,0.0,-0.5032118412229258,33
1,1,0,1,1,0,0,1,0.0,-0.5032118412229258,27
1,1,0,1,1,0,1,0,0.0,-0.5032118412229258,33
0,1,0,1,1,0,0,1,0.0,-0.5032118412229258,27
0,1,0,1,1,0,1,1,0.0,-0.5032118412229258,26
1,1,0,1,1,0,1,1,0.0,-0.5032118412229258,24
0,0,1,0,1,0,0,0,0.0,-0.5,20
0,0,1,0,0,1,0,0,0.0,-0.5,42
1,0,1,0,0,1,0,0,0.0,-0.5,26
1,0,1,0,0,1,0,1,0.0,-0.5,34
1,0,1,0,1,0,0,1,0.0,-0.5,27
1,0,1,0,1,0,1,0,0.0,-0.5,31
0,0,1,0,0,1,1,0,0.0,-0.5,30
0,0,1,0,1,0,0,1,0.0,-0.5,23
1,0,1,0,0,1,1,0,0.0,-0.5,32
0,0,1,0,1,0,1,1,0.0,-0.5,17
1,0,1,0,0,1,1,1,0.0,-0.5,40
0,0,1,0,0,1,1,1,0.0,-0.5,30
1,0,1,0,1,0,0,0,0.0,-0.5,20
0,0,1,0,0,1,0,1,0.0,-0.5,28
0,0,1,0,1,0,1,0,0.0,-0.5,30
1,0,1,0,1,0,1,1,0.0,-0.5,30
0,0,1,1,0,1,0,1,0.0,-0.42346757051155925,1
1,0,1,1,0,1,1,1,0.0,-0.42346757051155925,3
0,0,1,1,1,0,0,0,0.0,-0.42346757051155925,2
1,0,1,1,1,0,1,0,0.0,-0.42346757051155925,3
0,0,1,1,1,0,1,0,0.0,-0.42346757051155925,2
1,0,1,1,1,0,0,1,0.0,-0.42346757051155925,3
0,0,1,1,0,1,0,0,0.0,-0.42346757051155925,2
0,0,1,1,0,1,1,1,0.0,-0.42346757051155925,2
1,0,1,1,1,0,1,1,0.0,-0.42346757051155925,3
0,0,1,1,1,0,0,1,0.0,-0.42346757051155925,1
0,1,0,0,0,1,0,1,0.0,-0.42000000000000004,2
0,1,0,0,0,1,1,1,0.0,-0.42000000000000004,3
0,1,0,0,0,1,0,0,0.0,-0.42000000000000004,1
1,1,0,0,1,0,0,1,0.0,-0.42000000000000004,2
1,1,0,0,0,1,0,1,0.0,-0.42000000000000004,3
0,1,0,0,1,0,1,1,0.0,-0.42000000000000004,2
1,1,0,0,0,1,1,0,0.0,-0.42000000000000004,6
0,1,0,0,0,1,1,0,0.0,-0.42000000000000004,1
1,1,0,0,1,0,1,0,0.0,-0.42000000000000004,4
1,1,0,0,1,0,0,0,0.0,-0.42000000000000004,5
1,1,0,0,1,0,1,1,0.0,-0.42000000000000004,2
0,1,0,0,1,0,0,0,0.0,-0.42000000000000004,2
0,0,0,1,1,0,0,1,0.0,-0.4,1
0,0,0,1,1,0,0,0,0.0,-0.4,1
1,0,0,1,1,0,0,1,0.0,-0.4,1
1,0,0,1,0,1,1,0,0.0,-0.4,1
0,0,0,1,0,1,0,0,0.0,-0.4,1
1,0,0,1,1,0,1,0,0.0,-0.4,1
1,0,0,1,1,0,1,1,0.0,-0.4,1
0,1,1,0,0,1,0,1,0.0,-0.3971769549607546,1
1,1,1,0,1,0,1,0,0.0,-0.3971769549607546,1
1,1,1,0,0,1,1,0,0.0,-0.3971769549607546,1
0,1,1,0,0,1,1,0,0.0,-0.3971769549607546,1
0,1,1,0,1,0,0,0,0.0,-0.3971769549607546,2
0,1,1,0,1,0,1,1,0.0,-0.3971769549607546,3
0,1,1,0,1,0,1,0,0.0,-0.3971769549607546,1
1,1,1,0,0,1,0,1,0.0,-0.3971769549607546,1
0,1,1,0,0,1,1,1,0.0,-0.3971769549607546,1
0,1,1,0,0,1,0,0,0.0,-0.3971769549607546,2
