0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,1,1,1,0.0,-3.5104741595704017,163
0,1,0,1,0,1,0,0,1,0.0,-3.502114129625232,157
1,0,1,0,1,0,1,1,0,0.0,-3.4983600299451694,116
0,1,1,0,1,0,0,0,0,0.0,-3.4899999999999998,135
1,0,0,1,0,0,1,1,1,0.0,-3.4068606814888063,44
1,0,1,0,1,1,1,1,0,0.0,-3.4042602150431804,51
0,1,0,1,0,0,0,0,1,0.0,-3.3985006515436367,37
0,1,1,0,1,1,0,0,0,0.0,-3.395900185098011,52
1,0,0,0,0,1,1,1,1,0.0,-3.346846113783057,17
1,0,1,1,1,0,1,1,0,0.0,-3.3396599871374,19
0,1,0,0,0,1,0,0,1,0.0,-3.3384860838378874,19
0,1,1,1,1,0,0,0,0,0.0,-3.3312999571922304,9
1,0,1,1,0,1,1,1,0,0.0,-3.323487424188877,29
0,1,1,1,0,1,0,0,0,0.0,-3.3151273942437074,20
1,0,0,0,1,0,1,1,1,0.0,-3.3130783265641264,15
0,1,0,0,1,0,0,0,1,0.0,-3.3047182966189568,22
1,0,0,1,0,1,1,0,1,0.0,-3.2221141296252322,9
0,1,0,1,0,1,0,1,1,0.0,-3.218224153308393,5
1,0,1,0,1,0,1,0,0,0.0,-3.21,5
0,1,1,0,1,0,0,1,0,0.0,-3.2061100236831606,7
0,0,0,1,0,1,1,1,1,0.0,-3.1921141296252324,4
1,1,0,1,0,1,0,0,1,0.0,-3.184147590210225,10
0,0,1,0,1,0,1,1,0,0.0,-3.18,6
1,1,1,0,1,0,0,0,0,0.0,-3.1720334605849927,2
1,0,0,1,0,0,1,0,1,0.0,-3.118500651543637,1
1,0,1,0,1,1,1,0,0,0.0,-3.115900185098011,1
0,1,0,1,0,0,0,1,1,0.0,-3.1146106752267975,3
1,0,1,1,1,1,1,1,0,0.0,-3.1106875664791187,2
0,0,0,1,0,0,1,1,1,0.0,-3.088500651543637,1
0,0,1,0,1,1,1,1,0,0.0,-3.0859001850980112,5
1,1,0,1,0,0,0,0,1,0.0,-3.0805341121286296,2
0,1,0,0,0,1,0,1,1,0.0,-3.054596107521048,3
1,0,1,1,1,0,1,0,0,0.0,-3.051299957192231,4
0,1,1,1,1,0,0,1,0,0.0,-3.0474099808753916,3
1,0,1,1,0,1,1,0,0,0.0,-3.0351273942437076,2
0,1,1,1,0,1,0,1,0,0.0,-3.031237417926868,1
0,0,0,0,0,1,1,1,1,0.0,-3.0284860838378878,2
0,1,0,0,1,0,0,1,1,0.0,-3.020828320302118,2
0,0,1,1,0,1,1,1,0,0.0,-3.005127394243708,3
1,1,1,1,0,1,0,0,0,0.0,-2.9971608548287003,2
0,0,0,0,1,0,1,1,1,0.0,-2.9947182966189576,1
1,0,1,1,0,0,1,1,0,0.0,-2.9383600299451693,2
1,0,0,0,1,1,1,1,1,0.0,-2.937464595500025,1
0,1,0,1,1,0,0,0,1,0.0,-2.9045189053548253,1
1,0,0,0,0,0,1,0,1,0.0,-2.82,1
0,1,0,0,0,0,0,1,1,0.0,-2.8161100236831604,1
0,1,1,0,1,0,1,0,0,0.0,-2.796099312344231,1
0,0,0,0,0,0,1,1,1,0.0,-2.79,1
1,0,1,1,0,0,1,0,0,0.0,-2.65,1
