0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,0.0,-0.3351273942437076,100
0,1,1,1,1,0,0.0,-0.3351273942437076,187
1,1,1,0,0,0,0.0,-0.3351273942437076,111
0,1,1,0,1,0,0.0,-0.3351273942437076,158
0,0,0,1,1,1,0.0,-0.33,112
0,0,0,0,1,1,0.0,-0.33,93
1,0,0,1,0,1,0.0,-0.33,92
1,0,0,0,0,1,0.0,-0.33,93
0,0,1,0,1,0,0.0,-0.28,2
0,0,1,1,1,0,0.0,-0.28,6
1,0,1,1,0,0,0.0,-0.28,7
1,1,0,0,0,1,0.0,-0.2785006515436371,1
1,1,0,1,0,1,0.0,-0.2785006515436371,3
0,1,0,1,1,1,0.0,-0.2785006515436371,6
0,1,0,0,1,1,0.0,-0.2785006515436371,8
1,1,1,1,1,0,0.0,-0.2734874241888771,4
1,0,0,0,1,1,0.0,-0.2683600299451695,2
1,0,0,1,1,1,0.0,-0.2683600299451695,3
0,1,1,1,0,0,0.0,-0.2651273942437076,1
0,1,1,0,0,0,0.0,-0.2651273942437076,2
1,1,0,1,0,0,0.0,-0.26,1
0,1,0,0,1,0,0.0,-0.26,3
0,0,0,1,0,1,0.0,-0.26,1
0,0,0,0,0,1,0.0,-0.26,1
1,0,1,0,0,1,0.0,-0.2584860838378876,1
1,0,1,1,0,1,0.0,-0.2584860838378876,1
0,0,1,1,1,1,0.0,-0.2584860838378876,1
