0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,0,0,1,0,0.0,-2.46,71
0,1,0,0,0,1,1,0,1,0.0,-2.46,68
1,1,0,0,0,1,1,0,0,0.0,-2.46,78
0,1,0,1,0,0,0,1,1,0.0,-2.46,60
1,0,1,1,1,0,0,1,0,0.0,-2.4582369189779314,71
0,0,1,1,1,0,0,1,1,0.0,-2.4582369189779314,56
1,0,1,0,1,1,1,0,0,0.0,-2.458236918977932,73
0,0,1,0,1,1,1,0,1,0.0,-2.458236918977932,73
1,1,0,0,0,0,0,1,0,0.0,-2.32,25
1,1,0,0,0,1,0,0,0,0.0,-2.32,20
0,1,0,0,0,1,0,0,1,0.0,-2.32,20
0,1,0,0,0,0,0,1,1,0.0,-2.32,18
0,0,1,0,1,1,0,0,1,0.0,-2.3182369189779317,15
1,0,1,0,1,1,0,0,0,0.0,-2.3182369189779317,17
0,0,1,0,1,0,0,1,1,0.0,-2.3182369189779317,26
1,0,1,0,1,0,0,1,0,0.0,-2.3182369189779317,27
1,1,0,1,0,0,1,1,0,0.0,-2.311771166168435,13
0,1,0,1,0,0,1,1,1,0.0,-2.311771166168435,10
1,1,0,1,0,1,1,0,0,0.0,-2.311285567417618,7
0,1,0,1,0,1,1,0,1,0.0,-2.311285567417618,13
0,0,1,1,1,0,1,1,1,0.0,-2.3100080851463662,8
1,0,1,1,1,0,1,1,0,0.0,-2.3100080851463662,11
0,0,1,1,1,1,1,0,1,0.0,-2.3095224863955495,8
1,0,1,1,1,1,1,0,0,0.0,-2.3095224863955495,6
0,0,0,1,1,0,0,1,1,0.0,-2.29,4
0,0,0,0,1,1,1,0,1,0.0,-2.29,11
1,0,0,1,1,0,0,1,0,0.0,-2.29,14
1,0,0,0,1,1,1,0,0,0.0,-2.29,14
1,1,1,1,0,0,0,1,0,0.0,-2.2870433441022175,6
0,1,1,1,0,0,0,1,1,0.0,-2.2870433441022175,5
0,1,1,0,0,1,1,0,1,0.0,-2.287043344102218,9
1,1,1,0,0,1,1,0,0,0.0,-2.287043344102218,10
1,1,0,1,0,0,0,1,1,0.0,-2.179702302074075,6
1,1,0,0,0,1,1,0,1,0.0,-2.1797023020740753,2
1,0,1,1,1,0,0,1,1,0.0,-2.177939221052007,4
1,0,1,0,1,1,1,0,1,0.0,-2.1779392210520068,4
0,1,0,0,0,0,1,1,1,0.0,-2.1717711661684347,3
1,1,0,0,0,0,1,1,0,0.0,-2.1717711661684347,5
1,1,0,1,0,1,0,0,0,0.0,-2.171285567417618,5
0,0,1,0,1,0,1,1,1,0.0,-2.1700080851463666,1
1,0,1,0,1,0,1,1,0,0.0,-2.1700080851463666,4
0,1,0,0,0,1,1,0,0,0.0,-2.17,1
0,1,0,1,0,0,0,1,0,0.0,-2.17,3
0,0,1,1,1,1,0,0,1,0.0,-2.1695224863955493,2
0,0,1,0,1,1,1,0,0,0.0,-2.168236918977932,5
0,0,1,1,1,0,0,1,0,0.0,-2.1682369189779314,4
1,0,0,0,1,0,0,1,0,0.0,-2.15,3
0,0,0,0,1,1,0,0,1,0.0,-2.15,3
1,0,0,0,1,1,0,0,0,0.0,-2.15,2
0,0,0,0,1,0,0,1,1,0.0,-2.15,3
0,1,1,0,0,1,0,0,1,0.0,-2.147043344102218,1
0,1,1,0,0,0,0,1,1,0.0,-2.147043344102218,2
1,1,1,0,0,0,0,1,0,0.0,-2.147043344102218,5
1,0,0,1,1,0,1,1,0,0.0,-2.141771166168435,4
0,0,0,1,1,0,1,1,1,0.0,-2.141771166168435,3
0,0,0,1,1,1,1,0,1,0.0,-2.141285567417618,1
1,0,0,1,1,1,1,0,0,0.0,-2.141285567417618,2
1,1,1,1,0,0,1,1,0,0.0,-2.1388145102706524,3
1,1,1,1,0,1,1,0,0,0.0,-2.138328911519835,1
0,1,1,1,0,1,1,0,1,0.0,-2.138328911519835,3
0,1,0,1,1,0,0,1,1,0.0,-2.120325982273054,3
1,1,0,0,1,1,1,0,0,0.0,-2.120325982273054,1
1,1,0,1,1,0,0,1,0,0.0,-2.120325982273054,1
0,1,0,0,1,1,1,0,1,0.0,-2.120325982273054,2
0,0,1,0,0,1,1,0,1,0.0,-2.11,1
1,0,1,0,0,1,1,0,0,0.0,-2.11,1
1,0,1,1,0,0,0,1,0,0.0,-2.11,2
1,1,0,0,0,0,0,1,1,0.0,-2.039702302074075,3
1,1,0,0,0,1,0,0,1,0.0,-2.039702302074075,2
1,0,1,0,1,1,0,0,1,0.0,-2.0379392210520066,1
1,0,1,0,1,0,0,1,1,0.0,-2.0379392210520066,3
1,1,0,1,0,1,1,0,1,0.0,-2.0309878694916925,1
0,1,0,0,0,1,0,0,0,0.0,-2.03,1
1,0,1,1,1,0,1,1,1,0.0,-2.029710387220442,1
0,0,1,0,1,0,0,1,0,0.0,-2.0282369189779317,2
0,0,1,0,1,1,0,0,0,0.0,-2.0282369189779317,1
0,1,0,1,0,0,1,1,0,0.0,-2.0217711661684348,1
1,0,0,0,1,1,1,0,1,0.0,-2.0097023020740754,1
1,0,0,1,1,0,0,1,1,0.0,-2.009702302074075,2
0,0,0,0,1,0,1,1,1,0.0,-2.0017711661684348,2
0,0,0,1,1,1,0,0,1,0.0,-2.001285567417618,2
0,1,1,0,0,0,1,1,1,0.0,-1.9988145102706525,1
1,1,1,1,0,1,0,0,0,0.0,-1.9983289115198353,3
0,1,1,1,0,0,0,1,0,0.0,-1.997043344102218,1
1,1,0,0,1,1,0,0,0,0.0,-1.980325982273054,1
1,0,1,0,0,1,0,0,0,0.0,-1.97,1
0,0,1,0,0,1,0,0,1,0.0,-1.97,2
1,0,1,1,0,0,1,1,0,0.0,-1.9617711661684345,1
1,0,1,1,0,1,1,0,0,0.0,-1.9612855674176175,1
0,1,0,0,0,0,1,1,0,0.0,-1.8817711661684344,1
0,1,0,1,0,1,0,0,0,0.0,-1.8812855674176177,1
1,0,0,0,0,1,1,0,0,0.0,-1.5699999999999998,1
