0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,0,1,0,0,0.0,-1.5249392981102674,32
1,0,1,0,1,1,1,0,0,0.0,-1.5249392981102674,49
1,0,1,1,1,0,0,1,0,0.0,-1.5249392981102674,34
1,0,1,0,1,1,0,1,0,0.0,-1.5249392981102674,61
0,0,1,0,1,1,1,0,1,0.0,-1.5249392981102674,61
0,0,1,1,1,0,1,0,1,0.0,-1.5249392981102674,46
0,0,1,0,1,1,0,1,1,0.0,-1.5249392981102674,80
0,0,1,1,1,0,0,1,1,0.0,-1.5249392981102674,83
1,1,0,0,0,1,1,0,0,0.0,-1.52,19
1,1,0,1,0,0,0,1,0,0.0,-1.52,26
1,1,0,0,0,1,0,1,0,0.0,-1.52,31
0,1,0,1,0,0,0,1,1,0.0,-1.52,57
1,1,0,1,0,0,1,0,0,0.0,-1.52,23
0,1,0,0,0,1,0,1,1,0.0,-1.52,75
0,1,0,1,0,0,1,0,1,0.0,-1.52,37
0,1,0,0,0,1,1,0,1,0.0,-1.52,52
1,0,1,0,1,1,1,1,0,0.0,-1.3881424097845658,6
0,0,1,1,1,0,1,1,1,0.0,-1.3881424097845658,6
1,0,1,1,1,0,1,1,0,0.0,-1.3881424097845658,7
0,0,1,0,1,1,1,1,1,0.0,-1.3881424097845658,5
1,0,1,0,1,1,0,0,0,0.0,-1.3849392981102673,2
0,0,1,0,1,1,0,0,1,0.0,-1.3849392981102673,7
1,0,1,1,1,0,0,0,0,0.0,-1.3849392981102673,6
0,0,1,1,1,0,0,0,1,0.0,-1.3849392981102673,17
1,1,0,0,0,1,1,1,0,0.0,-1.3832031116742984,5
0,1,0,1,0,0,1,1,1,0.0,-1.3832031116742984,1
0,1,0,0,0,1,1,1,1,0.0,-1.3832031116742984,10
0,1,0,0,0,1,0,0,1,0.0,-1.38,2
0,1,0,1,0,0,0,0,1,0.0,-1.38,5
1,1,0,1,0,0,0,0,0,0.0,-1.38,3
1,1,0,0,0,1,0,0,0,0.0,-1.38,6
1,0,1,1,1,1,0,1,0,0.0,-1.3768426759992272,5
1,0,1,1,1,1,1,0,0,0.0,-1.3768426759992272,7
0,0,1,1,1,1,1,0,1,0.0,-1.3768426759992272,8
0,0,1,1,1,1,0,1,1,0.0,-1.3768426759992272,2
1,0,1,0,1,0,0,1,0,0.0,-1.3749392981102675,2
0,0,1,0,1,0,1,0,1,0.0,-1.3749392981102675,5
0,0,1,0,1,0,0,1,1,0.0,-1.3749392981102675,4
1,0,1,0,1,0,1,0,0,0.0,-1.3749392981102675,3
0,1,0,1,0,1,1,0,1,0.0,-1.3719033778889598,5
1,1,0,1,0,1,0,1,0,0.0,-1.3719033778889598,5
0,1,0,1,0,1,0,1,1,0.0,-1.3719033778889598,8
1,1,0,1,0,1,1,0,0,0.0,-1.3719033778889598,4
1,1,0,0,0,0,1,0,0,0.0,-1.37,4
1,1,0,0,0,0,0,1,0,0.0,-1.37,4
0,1,0,0,0,0,1,0,1,0.0,-1.37,2
0,1,0,0,0,0,0,1,1,0.0,-1.37,3
1,0,0,1,1,0,0,1,0,0.0,-1.3399999999999999,1
1,0,0,0,1,1,0,1,0,0.0,-1.3399999999999999,2
1,0,0,1,1,0,1,0,0,0.0,-1.3399999999999999,3
0,0,0,1,1,0,1,0,1,0.0,-1.3399999999999999,5
1,0,0,0,1,1,1,0,0,0.0,-1.3399999999999999,1
0,0,0,1,1,0,0,1,1,0.0,-1.3399999999999999,7
0,0,0,0,1,1,0,1,1,0.0,-1.3399999999999999,6
1,1,1,0,0,1,0,1,0,0.0,-1.3320334605849928,1
1,1,1,1,0,0,0,1,0,0.0,-1.3320334605849928,2
0,1,1,1,0,0,1,0,1,0.0,-1.3320334605849928,3
0,1,1,0,0,1,1,0,1,0.0,-1.3320334605849928,2
0,1,1,0,0,1,0,1,1,0.0,-1.3320334605849928,2
1,1,1,1,0,0,1,0,0,0.0,-1.3320334605849928,2
0,1,1,1,0,0,0,1,1,0.0,-1.3320334605849928,4
0,0,1,0,1,1,0,1,0,0.0,-1.2449392981102676,1
0,0,1,1,1,0,0,1,0,0.0,-1.2449392981102676,1
1,0,1,0,1,1,0,1,1,0.0,-1.2433045614770255,1
1,0,1,1,1,0,1,0,1,0.0,-1.2433045614770255,2
1,0,1,0,1,1,1,0,1,0.0,-1.2433045614770255,2
1,1,0,1,0,0,1,0,1,0.0,-1.2383652633667581,1
1,1,0,0,0,1,1,0,1,0.0,-1.2383652633667581,2
1,1,0,0,0,1,0,1,1,0.0,-1.2383652633667581,2
0,0,1,1,1,1,0,0,1,0.0,-1.236842675999227,2
1,0,1,0,1,0,0,0,0,0.0,-1.2349392981102674,1
1,1,0,0,0,0,1,1,0,0.0,-1.2332031116742985,1
1,1,0,1,0,1,0,0,0,0.0,-1.2319033778889596,1
0,1,0,1,0,1,0,0,1,0.0,-1.2319033778889596,1
0,1,0,0,0,0,0,0,1,0.0,-1.23,1
0,0,0,0,1,1,1,1,1,0.0,-1.2032031116742983,1
1,0,0,0,1,1,1,1,0,0.0,-1.2032031116742983,2
1,1,1,0,0,1,0,0,0,0.0,-1.192033460584993,1
1,1,1,1,0,0,0,0,0,0.0,-1.192033460584993,1
0,1,1,1,0,1,0,1,1,0.0,-1.1839368384739526,1
0,1,1,0,0,0,0,1,1,0.0,-1.182033460584993,1
0,1,0,1,1,0,1,0,1,0.0,-1.1501412316184219,1
0,1,0,1,1,0,0,1,1,0.0,-1.1501412316184219,1
0,0,1,1,0,0,0,1,1,0.0,-1.15,1
0,0,1,1,1,0,0,0,0,0.0,-1.1049392981102675,1
1,1,0,0,0,1,1,1,1,0.0,-1.1015683750410565,1
1,1,0,1,0,1,0,1,1,0.0,-1.0902686412557179,1
1,1,1,1,0,0,1,0,1,0.0,-1.0503987239517512,1
1,1,1,0,1,1,1,0,0,0.0,-0.5671139903136826,1
