0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,1,1,0,1,0.0,-1.7886354972081593,1
0,1,1,0,0,1,0,1,0,1,0.0,-1.7886354972081593,1
1,0,0,0,0,1,0,1,1,0,0.0,-1.781299957192231,1
1,0,1,1,1,0,0,1,1,0,0.0,-1.776465170856118,1
0,1,1,0,1,0,1,0,1,0,0.0,-1.7757581476005377,1
1,0,1,0,1,0,0,1,0,1,0.0,-1.7708855418442453,1
1,0,1,0,1,0,1,1,0,1,0.0,-1.7708855418442453,1
0,1,0,0,0,1,0,0,0,1,0.0,-1.77,1
1,0,0,0,0,1,1,0,0,1,0.0,-1.77,1
1,0,1,1,1,0,0,0,0,1,0.0,-1.7651652136638871,1
0,1,1,1,1,0,1,0,0,1,0.0,-1.7651652136638871,1
0,1,0,0,1,1,1,1,0,0,0.0,-1.746439724411077,1
1,0,0,0,1,1,1,1,0,0,0.0,-1.746439724411077,1
0,1,1,1,0,0,0,1,0,0,0.0,-1.7432118412229258,1
1,0,0,0,1,1,1,0,1,1,0.0,-1.7423399095090883,2
1,0,1,1,0,0,0,0,1,1,0.0,-1.739112026320937,1
0,1,0,0,1,1,1,1,1,0,0.0,-1.7077396816033081,1
1,0,1,1,0,0,1,1,1,0,0.0,-1.7045117984151568,1
0,0,0,1,1,0,0,0,1,0,0.0,-1.6161952248404239,1
1,1,1,0,0,1,1,1,0,1,0.0,-1.6131238439212345,1
1,1,1,0,1,0,1,1,0,1,0.0,-1.59537388855732,1
1,1,1,1,1,0,0,0,0,1,0.0,-1.589653560376962,1
