0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,0,0,1,0,0,0.0,-1.9209200802747652,28
1,1,1,1,0,0,0,1,0,0,0.0,-1.9209200802747652,62
0,0,1,1,1,0,0,1,0,1,0.0,-1.9209200802747652,38
0,1,1,1,0,0,0,1,0,1,0.0,-1.9209200802747652,75
0,0,1,0,1,0,0,0,1,1,0.0,-1.92,23
1,1,1,0,0,0,0,0,1,0,0.0,-1.92,27
1,0,1,0,1,0,0,0,1,0,0.0,-1.92,34
0,1,1,0,0,0,0,0,1,1,0.0,-1.92,48
1,1,0,1,0,1,1,1,0,0,0.0,-1.9165601562806986,92
1,0,0,1,1,1,1,1,0,0,0.0,-1.9165601562806986,56
0,0,0,1,1,1,1,1,0,1,0.0,-1.9165601562806986,53
0,1,0,1,0,1,1,1,0,1,0.0,-1.9165601562806986,94
1,1,0,0,0,1,1,0,1,0,0.0,-1.9156400760059336,57
0,1,0,0,0,1,1,0,1,1,0.0,-1.9156400760059336,93
0,0,0,0,1,1,1,0,1,1,0.0,-1.9156400760059336,42
1,0,0,0,1,1,1,0,1,0,0.0,-1.9156400760059336,40
0,0,0,1,1,0,1,1,0,1,0.0,-1.850920080274765,6
1,1,0,1,0,0,1,1,0,0,0.0,-1.850920080274765,19
0,1,0,1,0,0,1,1,0,1,0.0,-1.850920080274765,14
1,0,0,1,1,0,1,1,0,0,0.0,-1.850920080274765,10
1,0,0,0,1,0,1,0,1,0,0.0,-1.8499999999999999,6
1,1,0,0,0,0,1,0,1,0,0.0,-1.8499999999999999,9
0,1,0,0,0,0,1,0,1,1,0.0,-1.8499999999999999,14
0,0,0,0,1,0,1,0,1,1,0.0,-1.8499999999999999,15
0,1,1,1,0,1,0,1,0,1,0.0,-1.8491569992526968,3
1,1,1,1,0,1,0,1,0,0,0.0,-1.8491569992526968,9
0,0,1,1,1,1,0,1,0,1,0.0,-1.8491569992526968,10
1,0,1,1,1,1,0,1,0,0,0.0,-1.8491569992526968,4
0,1,1,0,0,1,0,0,1,1,0.0,-1.8482369189779317,1
1,0,1,0,1,1,0,0,1,0,0.0,-1.8482369189779317,1
0,0,1,0,1,1,0,0,1,1,0.0,-1.8482369189779317,2
1,1,1,0,0,1,0,0,1,0,0.0,-1.8482369189779317,6
0,0,0,1,1,1,0,1,0,1,0.0,-1.740920080274765,2
1,0,0,1,1,1,0,1,0,0,0.0,-1.740920080274765,2
0,0,0,0,1,1,0,0,1,1,0.0,-1.74,1
1,0,1,0,1,0,1,0,1,0,0.0,-1.7379317589320196,1
1,0,0,1,1,1,1,0,1,0,0.0,-1.6326562096937152,1
0,1,0,0,0,1,1,1,1,1,0.0,-1.6179075043311109,1
1,1,0,1,0,1,1,0,0,0,0.0,-1.6156400760059335,1
