0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,1,0,0,1,1,1,0,1,1,0,0.0,-0.9345406315512839,23
1,1,0,1,1,1,1,0,1,1,0,0.0,-0.9345406315512839,15
1,1,0,1,0,0,1,0,1,1,0,0.0,-0.9345406315512839,15
1,1,0,1,0,1,1,0,1,1,0,0.0,-0.9345406315512839,19
1,1,0,0,0,1,1,0,1,1,0,0.0,-0.9345406315512839,22
1,1,0,1,0,1,1,1,1,0,0,0.0,-0.9345406315512839,12
1,1,0,0,1,0,1,0,1,1,0,0.0,-0.9345406315512839,29
1,1,0,1,1,1,1,1,1,0,0,0.0,-0.9345406315512839,19
1,1,0,0,0,0,1,0,1,1,0,0.0,-0.9345406315512839,27
1,1,0,0,1,1,1,1,1,0,0,0.0,-0.9345406315512839,16
1,1,0,1,1,0,1,1,1,0,0,0.0,-0.9345406315512839,16
1,1,0,1,1,0,1,0,1,1,0,0.0,-0.9345406315512839,25
1,1,0,0,0,0,1,1,1,0,0,0.0,-0.9345406315512839,16
1,1,0,1,0,0,1,1,1,0,0,0.0,-0.9345406315512839,15
1,1,0,0,1,0,1,1,1,0,0,0.0,-0.9345406315512839,17
1,1,0,0,0,1,1,1,1,0,0,0.0,-0.9345406315512839,13
1,0,1,0,0,1,1,0,0,1,0,0.0,-0.9294111662044582,8
1,0,1,0,0,0,1,0,0,1,0,0.0,-0.9294111662044582,15
1,0,1,1,1,0,1,1,0,0,0,0.0,-0.9294111662044582,5
1,0,1,0,0,1,1,1,0,0,0,0.0,-0.9294111662044582,5
1,0,1,0,1,0,1,0,0,1,0,0.0,-0.9294111662044582,12
1,0,1,0,1,1,1,1,0,0,0,0.0,-0.9294111662044582,7
1,0,1,1,1,1,1,0,0,1,0,0.0,-0.9294111662044582,8
1,0,1,0,1,0,1,1,0,0,0,0.0,-0.9294111662044582,10
1,0,1,1,0,0,1,1,0,0,0,0.0,-0.9294111662044582,7
1,0,1,1,0,1,1,1,0,0,0,0.0,-0.9294111662044582,6
1,0,1,1,0,1,1,0,0,1,0,0.0,-0.9294111662044582,10
1,0,1,1,1,0,1,0,0,1,0,0.0,-0.9294111662044582,10
1,0,1,1,0,0,1,0,0,1,0,0.0,-0.9294111662044582,12
1,0,1,0,0,0,1,1,0,0,0,0.0,-0.9294111662044582,5
1,0,1,0,1,1,1,0,0,1,0,0.0,-0.9294111662044582,13
1,0,1,1,1,1,1,1,0,0,0,0.0,-0.9294111662044582,9
0,1,0,1,1,1,0,0,1,1,1,0.0,-0.9251294653468256,10
0,1,0,1,1,0,0,1,1,0,1,0.0,-0.9251294653468256,14
0,1,0,1,1,0,0,0,1,1,1,0.0,-0.9251294653468256,9
0,1,0,0,1,1,0,0,1,1,1,0.0,-0.9251294653468256,6
0,1,0,1,0,0,0,1,1,0,1,0.0,-0.9251294653468256,8
0,1,0,0,1,0,0,0,1,1,1,0.0,-0.9251294653468256,13
0,1,0,0,0,1,0,0,1,1,1,0.0,-0.9251294653468256,9
0,1,0,0,1,1,0,1,1,0,1,0.0,-0.9251294653468256,12
0,1,0,1,1,1,0,1,1,0,1,0.0,-0.9251294653468256,9
0,1,0,0,0,0,0,0,1,1,1,0.0,-0.9251294653468256,20
0,1,0,0,0,0,0,1,1,0,1,0.0,-0.9251294653468256,13
0,1,0,1,0,1,0,0,1,1,1,0.0,-0.9251294653468256,6
0,1,0,0,0,1,0,1,1,0,1,0.0,-0.9251294653468256,9
0,1,0,1,0,0,0,0,1,1,1,0.0,-0.9251294653468256,13
0,1,0,1,0,1,0,1,1,0,1,0.0,-0.9251294653468256,6
0,1,0,0,1,0,0,1,1,0,1,0.0,-0.9251294653468256,7
0,0,1,1,1,1,0,1,0,0,1,0.0,-0.92,2
0,0,1,0,1,1,0,1,0,0,1,0.0,-0.92,7
0,0,1,0,0,0,0,0,0,1,1,0.0,-0.92,3
0,0,1,0,0,0,0,1,0,0,1,0.0,-0.92,2
0,0,1,1,0,1,0,1,0,0,1,0.0,-0.92,3
0,0,1,1,1,0,0,0,0,1,1,0.0,-0.92,5
0,0,1,0,1,0,0,1,0,0,1,0.0,-0.92,5
0,0,1,1,1,0,0,1,0,0,1,0.0,-0.92,3
0,0,1,0,1,0,0,0,0,1,1,0.0,-0.92,4
0,0,1,0,0,1,0,1,0,0,1,0.0,-0.92,7
0,0,1,1,1,1,0,0,0,1,1,0.0,-0.92,3
0,0,1,0,1,1,0,0,0,1,1,0.0,-0.92,9
0,0,1,1,0,0,0,0,0,1,1,0.0,-0.92,4
0,0,1,0,0,1,0,0,0,1,1,0.0,-0.92,7
0,0,1,1,0,1,0,0,0,1,1,0.0,-0.92,5
0,0,1,1,0,0,0,1,0,0,1,0.0,-0.92,4
1,0,0,1,0,1,1,0,1,1,0,0.0,-0.8994111662044582,1
1,0,0,0,0,0,1,1,1,0,0,0.0,-0.8994111662044582,5
1,0,0,1,1,0,1,1,1,0,0,0.0,-0.8994111662044582,3
1,0,0,1,1,1,1,1,1,0,0,0.0,-0.8994111662044582,1
1,0,0,1,0,0,1,1,1,0,0,0.0,-0.8994111662044582,3
1,0,0,0,0,0,1,0,1,1,0,0.0,-0.8994111662044582,7
1,0,0,1,1,1,1,0,1,1,0,0.0,-0.8994111662044582,2
1,0,0,0,0,1,1,0,1,1,0,0.0,-0.8994111662044582,8
