0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.0,-9.482782306827307,3
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-9.482782306827307,2
1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.0,-9.482782306827307,5
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-9.482782306827307,4
1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0.0,-9.480915774009594,8
1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0.0,-9.480915774009594,11
1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0.0,-9.480915774009594,25
1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0.0,-9.480915774009594,14
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0.0,-9.480358177319822,2
0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,-9.480358177319822,1
0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0.0,-9.480358177319822,5
0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0.0,-9.480358177319822,2
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-9.47849164450211,3
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0.0,-9.47849164450211,8
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-9.47849164450211,8
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0.0,-9.47849164450211,13
1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0.0,-9.469928801415158,3
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.0,-9.469928801415158,5
1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0.0,-9.469928801415158,5
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0.0,-9.469928801415158,7
1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0.0,-9.469306760674392,3
1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0.0,-9.469306760674392,5
1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-9.469306760674392,6
1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0.0,-9.469306760674392,11
0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,-9.467504671907673,1
0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0.0,-9.467504671907673,4
0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.0,-9.467504671907673,1
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,-9.467504671907673,1
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0.0,-9.466882631166909,6
0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0.0,-9.466882631166909,6
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.0,-9.466882631166909,9
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0.0,-9.466882631166909,4
1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0.0,-9.438893743473141,4
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0.0,-9.438893743473141,4
1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0.0,-9.438893743473141,5
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0.0,-9.438893743473141,6
0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0.0,-9.436469613965658,3
0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0.0,-9.436469613965658,2
0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0.0,-9.436469613965658,2
0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0.0,-9.436469613965658,4
1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0.0,-9.431980658672728,13
1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0.0,-9.431980658672728,11
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0.0,-9.431980658672728,7
1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0.0,-9.431980658672728,22
0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.0,-9.429556529165243,3
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0.0,-9.429556529165243,13
0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0.0,-9.429556529165243,9
0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0.0,-9.429556529165243,8
1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0.0,-9.426040238060992,5
1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0,-9.426040238060992,10
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0.0,-9.426040238060992,6
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.0,-9.426040238060992,12
0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0,-9.423616108553508,2
0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0.0,-9.423616108553508,3
0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-9.423616108553508,2
0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-9.423616108553508,4
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-9.420371645337527,5
1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0.0,-9.420371645337527,5
1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0.0,-9.420371645337527,13
1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-9.420371645337527,3
0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0.0,-9.417947515830042,1
0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.0,-9.417947515830042,6
