0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3334.289999999998,52
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3334.290000000001,155
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3326.6499999999996,85
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3326.6500000000005,174
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3325.67,23
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3325.669999999999,63
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3314.48,79
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3314.4799999999987,76
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3301.1500000000005,137
0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3301.1499999999987,18
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3293.51,97
0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3293.5099999999993,13
0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3288.04,17
1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3288.0400000000004,22
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3270.499999999999,6
1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3270.5000000000005,11
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3267.6500000000005,7
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3267.649999999999,25
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3267.4699999999993,10
0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3267.47,3
1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3261.3699999999994,13
0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3261.370000000001,13
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3261.000000000001,20
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3260.999999999999,31
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3260.9400000000005,8
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3260.939999999999,19
0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3254.9900000000002,3
1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3254.9900000000002,8
0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3254.8999999999996,2
1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3254.9000000000005,15
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,-3250.9100000000003,3
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-3250.909999999999,11
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3246.9399999999987,2
1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3246.9400000000005,13
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3241.9100000000008,9
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3241.909999999999,14
1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3241.4800000000014,3
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3241.479999999999,8
1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3241.420000000001,1
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3241.4199999999996,10
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3239.2999999999993,5
1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3239.3000000000006,14
0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3237.3599999999988,3
1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3237.3599999999997,11
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3234.5599999999995,4
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3234.56,8
1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3234.5000000000005,7
0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3234.499999999998,2
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.029411764705882353,-3301.1500000000005,2
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3227.129999999999,2
1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3227.1300000000006,15
0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3226.8599999999988,1
1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3226.86,8
1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3224.72,7
0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3224.7200000000003,4
0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0.0,-3222.16,4
1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.0,-3222.1600000000008,7
0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3219.319999999999,4
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3219.3199999999997,9
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0.0,-3217.15,1
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0.0,-3217.1499999999996,4
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3210.29,1
0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.029411764705882353,-3288.04,2
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3209.629999999999,1
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3209.6299999999997,5
0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3209.4500000000003,2
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3209.4499999999994,4
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3208.949999999999,1
1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3208.9499999999994,1
1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.029411764705882353,-3234.5000000000005,2
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3201.99,1
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3201.99,8
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3201.9300000000003,4
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3201.929999999999,4
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3200.6899999999996,2
0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.029411764705882353,-3226.8599999999988,2
1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.029411764705882353,-3226.86,2
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3196.6099999999988,1
1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3196.6100000000006,2
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-3192.7099999999996,2
0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3191.7000000000003,1
1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3191.58,6
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3189.819999999999,2
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3189.8199999999997,7
1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.0,-3189.020000000001,2
1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3188.25,1
0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3188.249999999999,1
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0.0,-3187.74,2
0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,-3186.610000000001,2
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3184.2200000000007,2
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3184.2199999999993,3
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3183.7100000000005,2
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3183.709999999999,3
1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3183.1499999999996,2
0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3182.4300000000017,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3182.409999999999,2
1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3181.41,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3181.409999999999,2
1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-3180.2299999999996,1
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3176.49,3
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3176.180000000001,1
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.0,-3176.119999999999,1
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,-3176.120000000001,2
0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-3172.720000000002,1
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-3172.719999999999,2
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,-3172.6600000000017,1
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-3172.6599999999994,1
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3171.8699999999976,2
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3171.870000000001,9
1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3170.7099999999996,1
0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3168.8499999999995,1
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3168.8499999999995,3
1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0.0,-3168.5500000000006,1
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3164.229999999999,2
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3164.2300000000005,8
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3162.720000000001,1
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3162.7199999999993,4
0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3162.6600000000008,1
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3162.6599999999994,1
1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.0,-3158.84,1
0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.0,-3157.590000000001,8
1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.0,-3157.5899999999992,3
0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0.0,-3152.850000000001,2
1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3152.67,1
0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3152.059999999998,4
1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3152.06,4
0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-3149.4499999999994,5
1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0.0,-3149.390000000001,3
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-3148.0399999999986,1
1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3147.2100000000005,1
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3147.0999999999985,3
1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3147.1,6
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0.0,-3146.2299999999996,1
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0.0,-3146.2300000000005,1
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-3145.8399999999992,1
1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-3145.8399999999997,1
