0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,0,1,0,1,0,0,1,0.0,-3.1082369189779318,3
0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-3.1082369189779318,5
0,0,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.1082369189779318,11
1,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-3.1082369189779318,4
0,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-3.1082369189779318,9
0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3.1082369189779318,14
1,0,1,1,0,0,0,0,1,0,1,1,0,0.0,-3.1082369189779318,11
0,0,1,1,0,0,0,0,1,0,1,1,0,0.0,-3.1082369189779318,11
0,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.1082369189779318,7
1,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-3.1082369189779318,11
1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.1082369189779318,16
0,0,1,1,0,0,0,1,0,1,0,0,1,0.0,-3.1082369189779318,6
0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-3.1082369189779318,19
1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-3.1082369189779318,5
1,0,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.1082369189779318,15
1,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-3.1082369189779318,20
0,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-3.1076834378253775,2
0,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3.107683437825378,8
1,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-3.107683437825378,23
1,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.1076834378253775,14
1,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-3.107683437825378,18
0,1,0,0,1,1,0,0,1,0,1,1,0,0.0,-3.107683437825378,11
0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-3.107683437825378,10
1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-3.1076834378253775,8
0,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.1076834378253775,9
1,1,0,0,1,1,1,1,0,1,0,0,1,0.0,-3.1076834378253775,12
1,1,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.1076834378253775,7
