0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,1,0,0.0,-0.31,26
0,0,1,0,1,0,0,0.0,-0.31,30
0,0,1,0,0,1,1,0.0,-0.31,23
0,0,1,0,0,0,0,0.0,-0.31,27
0,0,1,1,0,0,1,0.0,-0.31,18
0,0,1,0,1,1,1,0.0,-0.31,22
0,0,1,1,0,0,0,0.0,-0.31,28
0,0,1,1,0,1,0,0.0,-0.31,25
0,0,1,0,1,0,1,0.0,-0.31,36
0,0,1,0,1,1,0,0.0,-0.31,31
0,0,1,0,0,0,1,0.0,-0.31,32
0,0,1,1,1,0,0,0.0,-0.31,33
0,0,1,1,0,1,1,0.0,-0.31,33
0,0,1,1,1,0,1,0.0,-0.31,23
0,0,1,1,1,1,0,0.0,-0.31,23
0,0,1,1,1,1,1,0.0,-0.31,29
1,1,0,0,1,0,0,0.0,-0.3097991228432211,35
1,1,0,0,0,0,0,0.0,-0.3097991228432211,37
1,1,0,0,0,1,0,0.0,-0.3097991228432211,33
1,1,0,1,0,0,0,0.0,-0.3097991228432211,37
1,1,0,1,1,1,1,0.0,-0.3097991228432211,32
1,1,0,1,1,1,0,0.0,-0.3097991228432211,39
1,1,0,0,0,1,1,0.0,-0.3097991228432211,30
1,1,0,0,1,1,1,0.0,-0.3097991228432211,25
1,1,0,0,1,1,0,0.0,-0.3097991228432211,37
1,1,0,1,0,0,1,0.0,-0.3097991228432211,26
1,1,0,1,1,0,0,0.0,-0.3097991228432211,46
1,1,0,0,1,0,1,0.0,-0.3097991228432211,42
1,1,0,1,0,1,1,0.0,-0.3097991228432211,24
1,1,0,1,1,0,1,0.0,-0.3097991228432211,30
1,1,0,1,0,1,0,0.0,-0.3097991228432211,33
1,1,0,0,0,0,1,0.0,-0.3097991228432211,38
1,0,1,1,0,0,1,0.0,-0.21917405739765844,1
1,0,1,0,0,1,1,0.0,-0.21917405739765844,1
1,0,1,1,0,1,0,0.0,-0.21917405739765844,1
1,0,1,0,1,1,1,0.0,-0.21917405739765844,1
1,0,1,0,0,0,1,0.0,-0.21917405739765844,1
1,0,1,1,1,0,0,0.0,-0.21917405739765844,1
1,0,1,0,1,0,1,0.0,-0.21917405739765844,1
1,0,1,1,1,1,0,0.0,-0.21917405739765844,1
1,0,1,1,0,0,0,0.0,-0.21917405739765844,1
1,0,1,0,1,1,0,0.0,-0.21917405739765844,1
0,1,0,0,0,0,1,0.0,-0.21,1
1,0,0,0,0,1,1,0.0,-0.2,1
1,0,0,0,0,0,1,0.0,-0.2,1
0,1,1,1,1,0,1,0.0,-0.19871025758449823,1
0,1,1,1,1,1,1,0.0,-0.19871025758449823,1
0,1,1,1,0,0,1,0.0,-0.19871025758449823,1
0,1,1,1,0,0,0,0.0,-0.19871025758449823,1
