0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,0,0,0.0,-0.35000000000000003,80
1,0,0,0,1,0,1,0.0,-0.35000000000000003,74
1,0,0,0,1,1,1,0.0,-0.35000000000000003,44
1,0,0,0,1,1,0,0.0,-0.35000000000000003,48
0,0,0,1,1,0,0,0.0,-0.35000000000000003,89
0,0,0,1,1,1,0,0.0,-0.35000000000000003,105
0,0,0,1,1,1,1,0.0,-0.35000000000000003,63
0,0,0,1,1,0,1,0.0,-0.35000000000000003,94
1,1,1,0,0,0,0,0.0,-0.3451273942437076,41
1,1,1,0,0,1,1,0.0,-0.3451273942437076,29
1,1,1,0,0,0,1,0.0,-0.3451273942437076,39
0,1,1,1,0,0,0,0.0,-0.3451273942437076,73
0,1,1,1,0,1,1,0.0,-0.3451273942437076,35
0,1,1,1,0,1,0,0.0,-0.3451273942437076,49
1,1,1,0,0,1,0,0.0,-0.3451273942437076,32
0,1,1,1,0,0,1,0.0,-0.3451273942437076,56
1,0,1,0,0,1,1,0.0,-0.29000000000000004,1
0,0,1,1,0,0,1,0.0,-0.29000000000000004,1
0,0,1,1,0,1,1,0.0,-0.29000000000000004,1
1,0,1,0,0,0,0,0.0,-0.29000000000000004,2
0,0,1,1,0,1,0,0.0,-0.29000000000000004,3
1,0,1,0,0,0,1,0.0,-0.29000000000000004,4
1,0,1,0,0,1,0,0.0,-0.29000000000000004,5
0,0,1,1,0,0,0,0.0,-0.29000000000000004,5
1,0,0,1,1,1,0,0.0,-0.2883600299451695,1
1,0,0,1,1,1,1,0.0,-0.2883600299451695,2
1,0,0,1,1,0,0,0.0,-0.2883600299451695,1
0,1,0,1,1,0,0,0.0,-0.28538440339341825,1
1,1,0,0,1,0,1,0.0,-0.28538440339341825,2
1,1,0,0,1,0,0,0.0,-0.28538440339341825,2
1,1,0,0,1,1,0,0.0,-0.28538440339341825,1
0,1,0,1,1,0,1,0.0,-0.28538440339341825,1
0,1,0,1,1,1,0,0.0,-0.28538440339341825,2
1,1,1,1,0,0,1,0.0,-0.2834874241888771,2
1,1,1,1,0,1,1,0.0,-0.2834874241888771,1
1,1,1,1,0,0,0,0.0,-0.2834874241888771,2
0,0,0,0,1,1,0,0.0,-0.28,1
0,0,0,0,1,1,1,0.0,-0.28,2
0,0,0,0,1,0,1,0.0,-0.28,1
0,0,0,0,1,0,0,0.0,-0.28,2
1,0,1,0,1,1,1,0.0,-0.27398318807081334,1
1,0,1,0,1,1,0,0.0,-0.27398318807081334,1
0,0,1,1,1,0,0,0.0,-0.27398318807081334,1
