0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,1,1,1,0,0.0,-0.6834675705115593,30
1,0,1,0,0,1,1,0,1,0.0,-0.6834675705115593,26
1,0,0,0,0,1,1,0,1,0.0,-0.6834675705115593,36
0,0,0,0,1,1,1,0,1,0.0,-0.6834675705115593,30
1,1,0,0,0,1,1,1,0,0.0,-0.6834675705115593,48
0,0,0,0,1,1,1,1,1,0.0,-0.6834675705115593,47
0,1,0,0,1,1,1,0,0,0.0,-0.6834675705115593,43
0,0,1,0,1,1,1,1,1,0.0,-0.6834675705115593,35
0,1,1,0,1,1,1,0,0,0.0,-0.6834675705115593,37
0,1,0,0,1,1,1,1,0,0.0,-0.6834675705115593,31
1,0,0,0,0,1,1,1,1,0.0,-0.6834675705115593,36
1,1,1,0,0,1,1,1,0,0.0,-0.6834675705115593,38
1,0,1,0,0,1,1,1,1,0.0,-0.6834675705115593,36
1,1,1,0,0,1,1,0,0,0.0,-0.6834675705115593,42
0,0,1,0,1,1,1,0,1,0.0,-0.6834675705115593,42
1,1,0,0,0,1,1,0,0,0.0,-0.6834675705115593,60
1,1,1,1,0,0,0,0,0,0.0,-0.6799999999999999,17
0,0,0,1,1,0,0,0,1,0.0,-0.6799999999999999,21
1,0,1,1,0,0,0,1,1,0.0,-0.6799999999999999,14
0,1,0,1,1,0,0,1,0,0.0,-0.6799999999999999,14
0,1,1,1,1,0,0,1,0,0.0,-0.6799999999999999,15
0,0,1,1,1,0,0,0,1,0.0,-0.6799999999999999,8
1,1,0,1,0,0,0,1,0,0.0,-0.6799999999999999,22
0,0,1,1,1,0,0,1,1,0.0,-0.6799999999999999,14
1,1,0,1,0,0,0,0,0,0.0,-0.6799999999999999,25
1,1,1,1,0,0,0,1,0,0.0,-0.6799999999999999,15
0,1,1,1,1,0,0,0,0,0.0,-0.6799999999999999,18
1,0,1,1,0,0,0,0,1,0.0,-0.6799999999999999,13
0,1,0,1,1,0,0,0,0,0.0,-0.6799999999999999,13
1,0,0,1,0,0,0,1,1,0.0,-0.6799999999999999,19
0,0,0,1,1,0,0,1,1,0.0,-0.6799999999999999,13
1,0,0,1,0,0,0,0,1,0.0,-0.6799999999999999,20
1,1,1,0,1,1,1,1,0,0.0,-0.5972521998201291,1
1,1,0,0,1,1,1,0,0,0.0,-0.5972521998201291,5
1,1,1,0,1,1,1,0,0,0.0,-0.5972521998201291,2
1,0,1,0,1,1,1,1,1,0.0,-0.5972521998201291,1
1,0,0,0,1,1,1,0,1,0.0,-0.5972521998201291,2
1,1,0,0,1,1,1,1,0,0.0,-0.5972521998201291,4
1,0,1,0,1,1,1,0,1,0.0,-0.5972521998201291,1
1,0,0,0,1,1,1,1,1,0.0,-0.5972521998201291,5
1,1,0,1,1,0,0,0,0,0.0,-0.5937846293085698,1
1,1,1,1,1,0,0,0,0,0.0,-0.5937846293085698,1
1,1,0,1,1,0,0,1,0,0.0,-0.5937846293085698,1
1,1,1,1,1,0,0,1,0,0.0,-0.5937846293085698,2
0,0,0,0,0,1,1,0,1,0.0,-0.5934675705115593,1
0,0,1,0,0,1,1,1,1,0.0,-0.5934675705115593,2
0,1,0,0,0,1,1,0,0,0.0,-0.5934675705115593,2
0,0,1,0,0,1,1,0,1,0.0,-0.5934675705115593,1
0,1,1,0,0,1,1,1,0,0.0,-0.5934675705115593,1
0,0,0,0,0,1,1,1,1,0.0,-0.5934675705115593,3
0,1,0,0,0,1,1,1,0,0.0,-0.5934675705115593,2
0,1,1,0,0,1,1,0,0,0.0,-0.5934675705115593,1
0,0,1,0,1,0,1,0,1,0.0,-0.5900000000000001,1
1,1,0,0,0,0,1,1,0,0.0,-0.5900000000000001,1
0,1,0,0,1,0,1,0,0,0.0,-0.5900000000000001,1
1,1,1,0,0,0,1,0,0,0.0,-0.5900000000000001,2
0,0,0,0,1,0,1,0,1,0.0,-0.5900000000000001,3
1,1,1,0,0,0,1,1,0,0.0,-0.5900000000000001,3
1,0,0,0,0,0,1,0,1,0.0,-0.5900000000000001,4
0,0,0,0,1,0,1,1,1,0.0,-0.5900000000000001,3
0,1,1,0,1,0,1,0,0,0.0,-0.5900000000000001,2
0,0,1,1,0,0,0,0,1,0.0,-0.59,2
0,1,1,1,0,0,0,1,0,0.0,-0.59,1
0,1,0,1,0,0,0,0,0,0.0,-0.59,1
0,0,1,1,1,1,0,0,1,0.0,-0.5855268810480266,1
1,0,0,1,0,1,0,0,1,0.0,-0.5855268810480266,1
0,1,0,1,1,1,0,0,0,0.0,-0.5855268810480266,2
1,1,0,1,0,1,0,1,0,0.0,-0.5855268810480266,1
1,1,1,1,0,1,0,1,0,0.0,-0.5855268810480266,2
1,0,1,1,0,1,0,0,1,0.0,-0.5855268810480266,3
1,1,1,1,0,1,0,0,0,0.0,-0.5855268810480266,2
0,0,1,1,1,1,0,1,1,0.0,-0.5855268810480266,4
1,0,1,1,0,1,0,1,1,0.0,-0.5855268810480266,1
1,0,0,1,0,1,0,1,1,0.0,-0.5855268810480266,4
0,0,1,0,1,1,1,1,0,0.0,-0.5834675705115593,1
1,0,0,0,0,1,1,0,0,0.0,-0.5834675705115593,2
0,0,1,0,1,1,1,0,0,0.0,-0.5834675705115593,1
0,0,0,0,1,1,1,1,0,0.0,-0.5834675705115593,2
0,0,0,0,1,1,1,0,0,0.0,-0.5834675705115593,2
1,0,0,0,0,1,1,1,0,0.0,-0.5834675705115593,2
1,1,1,0,0,1,1,1,1,0.0,-0.5829597138679307,1
1,1,0,0,0,1,1,0,1,0.0,-0.5829597138679307,2
0,1,1,0,1,1,1,1,1,0.0,-0.5829597138679307,4
0,1,1,0,1,1,1,0,1,0.0,-0.5829597138679307,3
1,1,1,0,0,1,1,0,1,0.0,-0.5829597138679307,3
0,1,0,0,1,1,1,0,1,0.0,-0.5829597138679307,3
1,0,0,1,0,0,0,1,0,0.0,-0.58,1
1,0,0,1,0,0,0,0,0,0.0,-0.58,2
1,1,0,1,0,0,0,1,1,0.0,-0.5794921433563713,1
0,1,0,1,1,0,0,1,1,0.0,-0.5794921433563713,1
1,1,0,1,0,0,0,0,1,0.0,-0.5794921433563713,1
1,1,1,1,0,0,0,1,1,0.0,-0.5794921433563713,1
0,1,0,1,1,0,0,0,1,0.0,-0.5794921433563713,1
0,1,0,0,1,1,0,0,0,0.0,-0.49,1
0,1,1,0,1,0,1,1,1,0.0,-0.48949214335637137,1
1,0,0,1,0,1,0,0,0,0.0,-0.48552688104802655,1
