0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,1,0,0.0,-0.75,20
1,0,1,1,1,0,0,0,0.0,-0.75,21
0,0,1,1,1,0,0,1,0.0,-0.75,27
0,1,1,0,0,0,1,1,0.0,-0.75,27
1,1,1,1,1,0,0,0,0.0,-0.75,22
0,1,1,1,1,0,0,1,0.0,-0.75,36
0,1,1,0,1,0,1,1,0.0,-0.75,17
1,1,1,0,0,0,1,0,0.0,-0.75,16
0,1,0,0,0,1,1,1,0.0,-0.75,39
1,0,0,0,1,1,1,0,0.0,-0.75,12
1,0,0,0,0,1,1,0,0.0,-0.75,19
0,0,0,1,0,1,0,1,0.0,-0.75,76
1,0,1,0,0,0,1,0,0.0,-0.75,20
0,0,1,0,1,0,1,1,0.0,-0.75,18
1,0,1,1,0,0,0,0,0.0,-0.75,28
0,1,1,1,0,0,0,1,0.0,-0.75,47
0,0,0,0,1,1,1,1,0.0,-0.75,28
1,1,0,1,1,1,0,0,0.0,-0.75,27
0,0,1,0,0,0,1,1,0.0,-0.75,29
1,1,1,1,0,0,0,0,0.0,-0.75,21
0,0,0,0,0,1,1,1,0.0,-0.75,42
0,1,0,1,0,1,0,1,0.0,-0.75,80
1,0,0,1,0,1,0,0,0.0,-0.75,53
0,0,1,1,0,0,0,1,0.0,-0.75,36
0,1,0,1,1,1,0,1,0.0,-0.75,51
1,1,0,0,1,1,1,0,0.0,-0.75,15
0,0,0,1,1,1,0,1,0.0,-0.75,65
1,0,1,0,1,0,1,0,0.0,-0.75,9
1,1,1,0,1,0,1,0,0.0,-0.75,10
0,1,0,0,1,1,1,1,0.0,-0.75,15
1,1,0,1,0,1,0,0,0.0,-0.75,45
1,0,0,1,1,1,0,0,0.0,-0.75,27
1,0,0,0,0,1,1,1,0.0,-0.4799914490918224,1
0,0,0,0,1,1,1,0,0.0,-0.47000000000000003,1
